,Weight
Cash,0.9097738
MPWR,0.022590812
FICO,0.016382378
MTD,0.008934512
BKNG,0.008615845
NVR,0.0058285506
ESS,0.005615161
AIZ,0.0051015867
TDY,0.004474107
AMP,0.0041987817
WAT,0.002943182
ZBRA,0.0025931206
FDS,0.0019838156
TRGP,0.0007759339
IRM,0.000100817
IP,4.6157813e-05
GRMN,2.720316e-05
T,3.024508e-06
ABBV,2.473669e-06
FFIV,2.1640958e-06
AZO,1.6416806e-06
IBM,5.900609e-07
WMB,4.969368e-07
PM,4.888288e-07
PTC,4.1795e-07
JPM,3.9231918e-07
WMT,3.084096e-07
ETR,1.345717e-07
ICE,1.285395e-07
LIN,1.1654308e-07
WAB,1.01835816e-07
COST,9.532572e-08
AXON,6.01538e-08
SO,5.8284403e-08
CME,4.497341e-08
WFC,4.115179e-08
AFL,3.6077846e-08
GILD,3.3193587e-08
INTU,2.4975876e-08
RSG,2.3641796e-08
POOL,2.1697302e-08
URI,1.8759009e-08
NI,1.6983487e-08
CMI,1.6793901e-08
TFX,1.3545674e-08
CE,1.3007089e-08
AKAM,1.2911293e-08
ECL,1.2542342e-08
AMGN,1.237626e-08
AVGO,1.1825929e-08
TDG,1.1464872e-08
MLM,1.1425785e-08
DUK,1.1225497e-08
AON,1.0885354e-08
TMUS,1.0871777e-08
WTW,1.0762872e-08
LLY,9.95225e-09
BR,9.728663e-09
CEG,9.405376e-09
PPL,9.191998e-09
EBAY,8.71418e-09
RL,8.547123e-09
SNA,8.333254e-09
MOH,8.311058e-09
PEG,8.139315e-09
BIO,8.127868e-09
MCO,8.086355e-09
RVTY,7.963835e-09
KEYS,7.89734e-09
PANW,7.844585e-09
TYL,7.669238e-09
IT,7.574138e-09
TSCO,7.555468e-09
ANET,7.485075e-09
MSCI,7.381173e-09
GEN,7.3266126e-09
HIG,6.84961e-09
NDAQ,6.7901924e-09
NVDA,6.5662715e-09
REGN,6.5524413e-09
PNR,6.368403e-09
LDOS,6.3150414e-09
HLT,6.289174e-09
NRG,6.1207572e-09
GE,5.884572e-09
STE,5.637342e-09
ZION,5.634807e-09
GWW,5.4587366e-09
AMZN,5.381756e-09
TRV,5.234072e-09
PNC,4.9912874e-09
AVY,4.946317e-09
AXP,4.9330033e-09
EQIX,4.886882e-09
BLK,4.819764e-09
J,4.604894e-09
PSX,4.583939e-09
DHR,4.5794746e-09
INTC,4.3429638e-09
AMD,4.340445e-09
MRNA,4.335746e-09
MAR,4.0530392e-09
META,4.019323e-09
KEY,3.9621213e-09
OKE,3.9421595e-09
MA,3.9187333e-09
VRTX,3.893389e-09
PRU,3.8345753e-09
NWL,3.7084769e-09
PKG,3.6837695e-09
QCOM,3.6831407e-09
GS,3.6256818e-09
BAC,3.613146e-09
VTRS,3.5498469e-09
