,Weight
Cash,0.8649235
MPWR,0.011215033
FICO,0.0046973564
MTD,0.0012828488
POOL,0.00072564965
ZBRA,0.0007169438
JPM,1.9083403e-10
NVR,1.3495771e-10
WFC,5.099692e-11
BKNG,4.2608864e-11
ZION,3.646349e-11
KEY,2.93701e-11
URI,2.5888527e-11
HBAN,2.0763488e-11
FITB,1.5337212e-11
EPAM,1.4759834e-11
PSX,1.4635628e-11
NWL,1.4583381e-11
IP,1.4456922e-11
BAC,1.39942355e-11
SLB,1.373695e-11
TFC,1.2797694e-11
EBAY,1.1507117e-11
BIO,1.09499085e-11
INTC,1.0232996e-11
HAL,9.070596e-12
USB,8.388813e-12
PNC,8.236067e-12
CFG,6.8716985e-12
GEN,6.3006774e-12
QCOM,6.0017625e-12
APA,5.9941574e-12
RF,5.979852e-12
MPC,5.7530465e-12
MU,5.4493675e-12
SYF,5.4359256e-12
BXP,4.781216e-12
COP,4.732076e-12
CE,4.673424e-12
ANET,4.4509765e-12
MSCI,4.310794e-12
TYL,4.2653416e-12
MHK,4.004463e-12
MET,3.971353e-12
SCHW,3.8392935e-12
SNA,3.7988193e-12
WAT,3.7761656e-12
TFX,3.6612675e-12
CARR,3.5963255e-12
CZR,3.5360358e-12
CMA,3.439346e-12
QRVO,3.3401975e-12
FANG,3.2108903e-12
TDG,3.1813024e-12
IDXX,3.1204093e-12
GS,3.0855956e-12
EOG,3.0731919e-12
VLO,3.018506e-12
WMB,2.9933792e-12
ADBE,2.9731595e-12
EXPE,2.86443e-12
NVDA,2.813539e-12
AMGN,2.7129234e-12
PRU,2.6458033e-12
PCAR,2.6141717e-12
FDS,2.5292455e-12
OKE,2.4958312e-12
MLM,2.3702793e-12
STE,2.36367e-12
NDAQ,2.2826803e-12
SWK,2.2567542e-12
MGM,2.223884e-12
WDC,2.2211527e-12
IT,2.2196186e-12
RVTY,2.216042e-12
ESS,2.2044539e-12
PHM,2.1830918e-12
FSLR,2.1702245e-12
VFC,2.1673273e-12
ALGN,2.1501713e-12
MKTX,2.1227846e-12
AVGO,2.1072883e-12
MMM,2.0922253e-12
CEG,2.067663e-12
FFIV,2.0597744e-12
PNR,2.042719e-12
IRM,2.0301285e-12
CRL,2.0225254e-12
GWW,1.9903783e-12
