,Weight
Cash,0.9149876
MPWR,0.02253118
FICO,0.015855232
MTD,0.009330213
NVR,0.006353692
BKNG,0.0059466576
ESS,0.00446395
AIZ,0.003598545
ZBRA,0.0035663343
TDY,0.0030806665
POOL,0.0030360017
AMP,0.0027560566
FDS,0.002435068
WAT,0.0020584527
TRGP,1.3820815e-07
AZO,2.5151934e-09
IP,7.47598e-10
IRM,4.3171558e-10
GRMN,1.2920988e-10
FFIV,1.7561291e-11
ABBV,1.5989125e-11
TFX,9.897152e-12
T,9.510203e-12
BIO,8.358335e-12
IBM,6.4012914e-12
PTC,4.7734906e-12
PM,4.649417e-12
JPM,3.758111e-12
WMB,3.3246283e-12
WMT,3.1258804e-12
AXON,2.0796477e-12
ICE,1.8597316e-12
NDSN,1.8417897e-12
TDG,1.7289406e-12
WAB,1.711484e-12
ETR,1.675206e-12
LIN,1.6564655e-12
SNA,1.6313335e-12
GWW,1.3695339e-12
COST,1.1628478e-12
URI,1.1490921e-12
SO,1.0237617e-12
WFC,8.281032e-13
TYL,7.4467646e-13
AFL,7.1977846e-13
MLM,7.112707e-13
CMI,6.9599085e-13
INTU,6.8882394e-13
CME,6.755143e-13
GILD,6.3763263e-13
CE,6.240255e-13
RSG,5.996304e-13
AVY,5.770931e-13
RVTY,5.7225974e-13
IT,5.663663e-13
WTW,5.645685e-13
BR,5.527509e-13
MSCI,5.370666e-13
ECL,5.1216496e-13
EQIX,4.878692e-13
EPAM,4.7999045e-13
MCO,4.748203e-13
CRL,4.742214e-13
BLK,4.69786e-13
STE,4.6208946e-13
AKAM,4.5575143e-13
NI,4.5170717e-13
RL,4.449245e-13
MOH,4.4162398e-13
AON,4.2034825e-13
KEYS,4.1171626e-13
AVGO,4.0768333e-13
TSCO,3.9091546e-13
DUK,3.8867268e-13
MHK,3.88227e-13
PPL,3.793447e-13
TMUS,3.793427e-13
AMGN,3.7400302e-13
REGN,3.690833e-13
LLY,3.671974e-13
CEG,3.6672225e-13
LDOS,3.6317374e-13
PKG,3.623516e-13
J,3.550965e-13
PNR,3.5152065e-13
PEG,3.4935303e-13
GNRC,3.441177e-13
MKTX,3.295086e-13
ANET,3.2649033e-13
IDXX,3.2219404e-13
GEN,3.2083806e-13
HII,3.2003637e-13
NVDA,3.1659416e-13
EBAY,3.1559892e-13
PANW,3.145688e-13
PAYC,3.1113342e-13
HIG,3.108072e-13
NRG,3.0727276e-13
NDAQ,3.0549678e-13
SPG,3.050074e-13
CTAS,3.0372018e-13
TRV,3.020179e-13
HLT,3.019987e-13
ZION,2.9937587e-13
WST,2.9635086e-13
PNC,2.937661e-13
IEX,2.8074697e-13
JKHY,2.7882996e-13
DHR,2.7762883e-13
AMZN,2.7742454e-13
PFG,2.7495028e-13
EFX,2.671214e-13
AXP,2.6559164e-13
MRNA,2.6470297e-13
GE,2.635001e-13
LH,2.628636e-13
KLAC,2.6230293e-13
L,2.599886e-13
VRTX,2.5869576e-13
PSX,2.5757705e-13
TRMB,2.5639457e-13
AJG,2.5617155e-13
IFF,2.5593045e-13
AMD,2.5443447e-13
RJF,2.5278922e-13
KEY,2.5257165e-13
MTB,2.519893e-13
LNT,2.511399e-13
FRT,2.5042807e-13
GL,2.5013422e-13
PH,2.486269e-13
MAR,2.468961e-13
DTE,2.449982e-13
META,2.4457294e-13
RHI,2.4438933e-13
MA,2.4311385e-13
ADSK,2.418572e-13
PRU,2.4077848e-13
INTC,2.387159e-13
GS,2.3814877e-13
VTRS,2.3747538e-13
BAC,2.368529e-13
NWL,2.3276303e-13
A,2.3243763e-13
QRVO,2.3119454e-13
JBHT,2.3038323e-13
MCK,2.2960564e-13
ALL,2.2785335e-13
IQV,2.2754075e-13
OKE,2.27535e-13
KMI,2.2514266e-13
DGX,2.219339e-13
QCOM,2.2085458e-13
JNJ,2.1981187e-13
TMO,2.1941926e-13
CMG,2.1761857e-13
ALGN,2.1618383e-13
TT,2.1397879e-13
CINF,2.1379941e-13
MSFT,2.1251745e-13
AVB,2.118384e-13
TSN,2.1136233e-13
TECH,2.1044687e-13
MPC,2.0982643e-13
ACN,2.0857071e-13
SRE,2.0766762e-13
CBOE,2.0743751e-13
ATO,2.0654592e-13
CRM,2.0542186e-13
ILMN,2.0489685e-13
DLR,2.0401848e-13
ORLY,2.0374037e-13
ROK,2.0328968e-13
ROP,2.0309667e-13
CBRE,2.028577e-13
FANG,2.0001507e-13
CDW,1.993263e-13
WRB,1.9790102e-13
NFLX,1.9681206e-13
EXPD,1.9651269e-13
DE,1.9605106e-13
PSA,1.9580924e-13
VRSK,1.9519964e-13
LRCX,1.9498566e-13
PNW,1.9373983e-13
EXR,1.9324458e-13
EA,1.932419e-13
CB,1.9314015e-13
ADBE,1.9241131e-13
ANSS,1.9203478e-13
CSCO,1.9189493e-13
EXPE,1.9146151e-13
GOOGL,1.9145338e-13
FI,1.9107861e-13
VLO,1.9014464e-13
V,1.9010419e-13
NEM,1.8977688e-13
EIX,1.8872131e-13
