,Weight
Cash,0.7515759
ZION,1.8863333e-09
KEY,1.1679888e-09
CMA,3.3589545e-10
TFC,3.0028158e-10
CFG,2.9275798e-10
FITB,2.690953e-10
RF,1.9902185e-10
VFC,1.470661e-10
USB,1.2673956e-10
HBAN,1.1832298e-10
NCLH,4.4904174e-11
HAL,4.0071193e-11
NWL,2.7283436e-11
LNC,2.6678347e-11
APA,2.630794e-11
PNC,2.6083592e-11
CZR,2.581135e-11
SLB,2.1423016e-11
INTC,1.8402408e-11
WDC,1.696597e-11
FCX,1.6049927e-11
BKR,1.5590576e-11
WFC,1.5071994e-11
PSX,1.4971356e-11
COF,1.34854445e-11
ETSY,1.2920036e-11
CE,1.2760202e-11
IVZ,1.2178333e-11
BAC,1.2125143e-11
WBD,1.1997967e-11
STT,1.1863637e-11
ENPH,1.1489551e-11
MU,1.1344743e-11
DVN,1.094364e-11
SYF,1.0659466e-11
FANG,1.0536546e-11
EBAY,1.0454576e-11
GNRC,9.521779e-12
BXP,9.396257e-12
AAP,9.312259e-12
PARA,9.182689e-12
SWK,9.042809e-12
MPC,8.840722e-12
CARR,8.646772e-12
GEN,8.569508e-12
QCOM,8.52014e-12
ON,8.228963e-12
MTB,7.8390705e-12
BEN,7.806807e-12
MOS,7.759427e-12
EMN,7.3242115e-12
COP,7.2463615e-12
PRU,7.2129737e-12
MGM,7.1223917e-12
GM,7.033508e-12
EOG,6.9266455e-12
MCHP,6.923666e-12
VLO,6.8429346e-12
URI,6.4368268e-12
PYPL,6.435884e-12
MET,6.354976e-12
CCL,6.354703e-12
TSN,6.1985465e-12
BK,6.1149007e-12
HES,6.005616e-12
AAL,6.0009445e-12
OXY,5.9992913e-12
HPQ,5.930659e-12
DD,5.899534e-12
MHK,5.8968624e-12
MMM,5.6594256e-12
EXPE,5.6502732e-12
QRVO,5.5998e-12
LUV,5.568017e-12
PNR,5.530186e-12
CBRE,5.3246474e-12
CF,5.1772323e-12
SWKS,5.1548934e-12
KMX,5.049262e-12
NXPI,5.018988e-12
TSLA,4.975316e-12
MTCH,4.8363705e-12
SEE,4.824812e-12
STX,4.796319e-12
OGN,4.568469e-12
OKE,4.52964e-12
PHM,4.4897224e-12
RHI,4.4157473e-12
ALK,4.4124188e-12
MAS,4.3955525e-12
HST,4.3219365e-12
SCHW,4.293018e-12
FSLR,4.1073768e-12
ANET,4.0849377e-12
DXC,4.0125303e-12
OTIS,3.924789e-12
F,3.860486e-12
CTRA,3.782662e-12
NVDA,3.663285e-12
NTRS,3.6552e-12
VTRS,3.524931e-12
C,3.4592578e-12
AMZN,3.404911e-12
EMR,3.3037362e-12
MRNA,3.2682876e-12
GPN,3.2581015e-12
AIG,3.1756084e-12
UAL,3.1447633e-12
RL,3.1175366e-12
ETN,3.0562892e-12
WAT,3.0435825e-12
PFG,3.0374117e-12
IFF,3.0258391e-12
META,3.0070486e-12
BA,2.9874315e-12
UNP,2.982993e-12
CCI,2.9674928e-12
PLD,2.9568977e-12
EQT,2.9231363e-12
AXP,2.9120309e-12
BBWI,2.9063577e-12
ETR,2.8956572e-12
EXR,2.8529414e-12
TXN,2.7534184e-12
RCL,2.750325e-12
APTV,2.7429766e-12
NTAP,2.7313952e-12
BWA,2.7142674e-12
MSCI,2.7033345e-12
DLR,2.6833967e-12
AMD,2.6758795e-12
OMC,2.6734103e-12
ADI,2.6457005e-12
PAYX,2.6233672e-12
CHTR,2.5998411e-12
PANW,2.5739957e-12
AMAT,2.5699057e-12
AVY,2.5500873e-12
MS,2.5466632e-12
TT,2.5360645e-12
JPM,2.5359938e-12
DAL,2.528815e-12
POOL,2.5193307e-12
NDAQ,2.5169417e-12
DOV,2.5045712e-12
AES,2.4151438e-12
CAT,2.4080289e-12
TGT,2.3991967e-12
DHR,2.377526e-12
AOS,2.3389081e-12
LEN,2.3220456e-12
FRT,2.3094573e-12
STE,2.2529704e-12
PH,2.24929e-12
CSGP,2.221905e-12
PSA,2.2195503e-12
AIZ,2.1943768e-12
PPL,2.1707657e-12
EIX,2.1688528e-12
ADBE,2.1496008e-12
TROW,2.141255e-12
TPR,2.132839e-12
ALLE,2.1085002e-12
IDXX,2.106082e-12
DHI,2.1058463e-12
ALL,2.0961622e-12
ESS,2.0857756e-12
KIM,2.0635863e-12
ARE,2.0615436e-12
DUK,2.061524e-12
EXPD,2.045463e-12
ILMN,2.0406773e-12
LRCX,2.0295222e-12
ALGN,2.0220993e-12
JBHT,2.0150082e-12
TRMB,1.9959217e-12
WBA,1.9891788e-12
TMO,1.987232e-12
GS,1.98521e-12
KLAC,1.9811672e-12
FIS,1.9583608e-12
PCAR,1.9573158e-12
EPAM,1.9458092e-12
CTSH,1.9413455e-12
