,Weight
Cash,0.9149757
MPWR,0.022368075
FICO,0.015850682
MTD,0.009630243
NVR,0.006580831
BKNG,0.005748689
ESS,0.004419677
ZBRA,0.0036274185
AIZ,0.0035832638
POOL,0.0031608231
TDY,0.0030546284
AMP,0.0027419077
FDS,0.002276229
WAT,0.0019820118
TRGP,1.2505716e-08
AZO,5.759224e-10
IP,6.082833e-11
IRM,4.195195e-11
GRMN,1.4035271e-11
TFX,5.3918784e-12
BIO,4.495199e-12
FFIV,2.4908424e-12
ABBV,2.1436286e-12
T,1.6476267e-12
NDSN,1.0443375e-12
IBM,1.0145603e-12
PTC,9.0557667e-13
TDG,8.817645e-13
SNA,8.3924886e-13
AXON,8.308614e-13
PM,8.2974355e-13
GWW,7.2893867e-13
JPM,7.1177634e-13
WMB,6.9787974e-13
WMT,6.389853e-13
WAB,4.8932175e-13
URI,4.830209e-13
ETR,4.67832e-13
ICE,4.1937e-13
LIN,4.0728258e-13
TYL,3.709296e-13
COST,3.5438276e-13
SO,3.2909352e-13
MLM,3.1065417e-13
CMI,2.8444863e-13
AVY,2.7676955e-13
WFC,2.7056309e-13
BR,2.637994e-13
RVTY,2.6359524e-13
WTW,2.5595387e-13
IT,2.5163468e-13
MSCI,2.4895266e-13
AFL,2.4687064e-13
CME,2.4616537e-13
EPAM,2.4119002e-13
CRL,2.376737e-13
EQIX,2.3492485e-13
RSG,2.3424513e-13
INTU,2.2856882e-13
BLK,2.2849254e-13
CE,2.2663037e-13
GILD,2.2528347e-13
STE,2.248657e-13
MCO,2.1044474e-13
ECL,2.027051e-13
MOH,2.0192741e-13
RL,2.0003878e-13
MHK,1.9125362e-13
NI,1.8629155e-13
AON,1.7871268e-13
PKG,1.7674916e-13
J,1.6988025e-13
DUK,1.6939947e-13
KEYS,1.6935613e-13
HII,1.6861671e-13
GNRC,1.6686718e-13
MKTX,1.6626412e-13
TSCO,1.66204e-13
TMUS,1.6592282e-13
PPL,1.6097803e-13
IDXX,1.608724e-13
PEG,1.584976e-13
AKAM,1.584136e-13
WST,1.5717485e-13
LDOS,1.5684592e-13
REGN,1.5611981e-13
AMGN,1.5435026e-13
LLY,1.5347271e-13
PAYC,1.5276388e-13
IEX,1.5089689e-13
CTAS,1.4998548e-13
PNR,1.4953015e-13
JKHY,1.4774065e-13
