,Weight
MPWR,0.6074863
Cash,0.3924576
MTD,5.600933e-05
FICO,4.4013615e-10
BKNG,1.4846478e-10
GRMN,9.878938e-14
PTC,7.2048094e-14
FFIV,6.6886804e-14
IP,5.986201e-14
IBM,4.535969e-14
TRGP,4.530755e-14
AMP,4.2952353e-14
IRM,3.916449e-14
PM,3.8967754e-14
JPM,3.7953422e-14
WAB,3.764813e-14
WAT,3.764408e-14
ZBRA,3.7205197e-14
ICE,3.7188212e-14
FDS,3.641718e-14
LIN,3.6023136e-14
NVR,3.5753925e-14
URI,3.4511968e-14
AKAM,3.3851546e-14
CE,3.3665125e-14
MLM,3.2424763e-14
AXON,3.238735e-14
MSCI,3.193668e-14
ZION,3.124444e-14
PNR,3.1126804e-14
WFC,3.1010876e-14
CMI,3.0994643e-14
IT,3.0972773e-14
INTC,3.0799067e-14
CEG,3.0633726e-14
NWL,3.0416818e-14
POOL,3.037573e-14
AVGO,2.993331e-14
KEYS,2.95436e-14
INTU,2.914377e-14
AIZ,2.9060955e-14
COST,2.8995503e-14
KEY,2.8828634e-14
REGN,2.8338897e-14
ANET,2.7626366e-14
BR,2.7291202e-14
ACN,2.7165375e-14
PSX,2.6958118e-14
AMGN,2.6856282e-14
SLB,2.6812023e-14
AZO,2.673726e-14
BLK,2.6600917e-14
MCO,2.632843e-14
TDG,2.627838e-14
EQIX,2.6257244e-14
RHI,2.5974945e-14
DHR,2.5912501e-14
EBAY,2.5789282e-14
NRG,2.5429964e-14
AFL,2.5286627e-14
ADBE,2.5167566e-14
MA,2.5119292e-14
HAL,2.5104801e-14
GEN,2.5048406e-14
NDAQ,2.4755105e-14
MU,2.4713958e-14
MAR,2.4621328e-14
ABBV,2.4522087e-14
STE,2.4179074e-14
V,2.3999931e-14
WMB,2.3938107e-14
AMZN,2.389397e-14
NVDA,2.385892e-14
CME,2.3858196e-14
APH,2.3736321e-14
COP,2.3531793e-14
QRVO,2.3344906e-14
LLY,2.3267712e-14
SPG,2.3236956e-14
PAYC,2.2873032e-14
MPC,2.275554e-14
APA,2.264945e-14
AXP,2.2596212e-14
EOG,2.2575129e-14
PFG,2.2388716e-14
PRU,2.2309076e-14
AVY,2.2306125e-14
CTAS,2.2177821e-14
TDY,2.1902846e-14
CARR,2.1877416e-14
FANG,2.1730108e-14
GWW,2.172231e-14
LH,2.171794e-14
RVTY,2.1698804e-14
BKR,2.1551473e-14
ESS,2.1519943e-14
HLT,2.1482107e-14
A,2.1421094e-14
CBRE,2.1375813e-14
CSCO,2.1308042e-14
BIO,2.1295467e-14
GS,2.1271594e-14
TYL,2.1205504e-14
EPAM,2.0976622e-14
TT,2.0942209e-14
CRM,2.0915071e-14
RL,2.0695034e-14
PCAR,2.0658234e-14
BXP,2.0408281e-14
TMO,2.035966e-14
PWR,2.0354908e-14
PNC,2.0328011e-14
USB,2.0314103e-14
ADI,2.030963e-14
PH,2.0298745e-14
AMD,2.0224275e-14
PHM,2.0148374e-14
IDXX,2.0139948e-14
SNA,2.0122194e-14
J,2.009974e-14
ETN,2.003996e-14
QCOM,1.9915254e-14
OKE,1.9897444e-14
TFX,1.9716738e-14
HIG,1.9573805e-14
RSG,1.956406e-14
CBOE,1.9489535e-14
NDSN,1.9309446e-14
FCX,1.9192903e-14
ADSK,1.9159535e-14
WMT,1.914371e-14
FRT,1.9115372e-14
GNRC,1.8949731e-14
RJF,1.8922779e-14
MOH,1.8910571e-14
PKG,1.8860883e-14
DLR,1.885923e-14
CFG,1.8794257e-14
VTRS,1.8776542e-14
MHK,1.874837e-14
ILMN,1.8669164e-14
HES,1.8666314e-14
CAT,1.8645186e-14
CVS,1.843842e-14
MET,1.8429416e-14
CDW,1.8362461e-14
EXPE,1.8271244e-14
SYF,1.8234614e-14
ETR,1.8187991e-14
VLO,1.8141764e-14
VRTX,1.8096783e-14
REG,1.8020157e-14
EXPD,1.7985249e-14
LRCX,1.7951877e-14
FTV,1.7939922e-14
ANSS,1.7855629e-14
VRSK,1.7807375e-14
KLAC,1.770065e-14
MGM,1.7563501e-14
TSCO,1.747699e-14
STX,1.7436048e-14
DE,1.743342e-14
META,1.7423148e-14
DUK,1.7411979e-14
PPL,1.740656e-14
MMM,1.7399644e-14
WDC,1.7347804e-14
CRL,1.7332598e-14
MKTX,1.7270072e-14
ACGL,1.7252531e-14
TSN,1.7175418e-14
GPN,1.7115666e-14
GE,1.702109e-14
IQV,1.6897823e-14
SWKS,1.6765003e-14
L,1.6756965e-14
NFLX,1.673574e-14
EFX,1.66597e-14
ALGN,1.665421e-14
SPGI,1.6589008e-14
ECL,1.6518672e-14
PAYX,1.6507364e-14
BAC,1.6446015e-14
GILD,1.6372468e-14
CHTR,1.632972e-14
LDOS,1.628618e-14
PANW,1.6274506e-14
UNP,1.626306e-14
SO,1.614085e-14
EIX,1.6033566e-14
LEN,1.5974713e-14
IFF,1.59634e-14
TFC,1.5958033e-14
ALL,1.5846252e-14
HBAN,1.5794535e-14
VTR,1.5720679e-14
LYV,1.5718424e-14
NEM,1.5611585e-14
IR,1.560892e-14
HD,1.558585e-14
ALK,1.5562865e-14
CB,1.547191e-14
ORCL,1.5388242e-14
PNW,1.5378164e-14
ADP,1.5373416e-14
TRMB,1.5360177e-14
GOOGL,1.5353826e-14
ENPH,1.5326961e-14
AON,1.5320902e-14
EXR,1.5253366e-14
VFC,1.5242614e-14
NTAP,1.52369e-14
PYPL,1.5190172e-14
CTRA,1.518348e-14
TER,1.5140587e-14
HII,1.5120416e-14
SRE,1.4901891e-14
ROL,1.4854134e-14
CMA,1.4813712e-14
DGX,1.4811787e-14
KMI,1.4799034e-14
TXN,1.4708514e-14
DD,1.468634e-14
ETSY,1.4601273e-14
JKHY,1.4556736e-14
