,Weight
Cash,0.5042839
MPWR,0.4922847
MTD,0.0034309765
FICO,1.786919e-07
BKNG,5.4219107e-08
GRMN,1.2504163e-11
PTC,6.3682913e-12
FFIV,5.2835605e-12
IP,2.7417573e-12
IBM,6.3992626e-13
TRGP,4.1679724e-13
AMP,3.4198477e-13
IRM,3.1179437e-13
PM,2.8909714e-13
JPM,2.7408916e-13
ZBRA,2.6898492e-13
WAB,2.6635058e-13
ICE,2.5613154e-13
URI,2.4592383e-13
LIN,2.3612845e-13
NVR,2.2452327e-13
FDS,2.2012512e-13
WAT,2.1396554e-13
AKAM,2.0474997e-13
CE,2.0105304e-13
AXON,1.8608358e-13
MSCI,1.6289028e-13
MLM,1.6121806e-13
ZION,1.5262813e-13
IT,1.5017806e-13
WFC,1.4713565e-13
NWL,1.462768e-13
AVGO,1.4623493e-13
INTC,1.4597591e-13
PNR,1.450367e-13
CEG,1.4195015e-13
POOL,1.3772821e-13
INTU,1.37012e-13
CMI,1.3458673e-13
KEYS,1.3006373e-13
ANET,1.248669e-13
COST,1.217724e-13
KEY,1.2063174e-13
REGN,1.1917823e-13
AIZ,1.1225205e-13
SLB,1.0873351e-13
ACN,1.0659287e-13
AMGN,1.0221212e-13
PSX,1.01664974e-13
BR,1.0091645e-13
TDG,9.9506666e-14
BLK,9.8628225e-14
EQIX,9.6380925e-14
DHR,9.5840274e-14
MCO,9.566613e-14
HAL,9.491997e-14
ADBE,9.331091e-14
AZO,9.329228e-14
EBAY,9.232569e-14
MU,9.154196e-14
NRG,9.087421e-14
RHI,9.042107e-14
GEN,8.923102e-14
MA,8.891954e-14
QRVO,8.758899e-14
AFL,8.673066e-14
ABBV,8.4227635e-14
MAR,8.40574e-14
NDAQ,8.385479e-14
NVDA,8.3233645e-14
STE,8.190882e-14
APH,8.123839e-14
COP,8.090248e-14
CME,8.053552e-14
V,7.949216e-14
WMB,7.9033974e-14
AMZN,7.759751e-14
PAYC,7.508574e-14
MPC,7.478192e-14
LLY,7.424785e-14
SPG,7.423259e-14
APA,7.4129125e-14
EOG,7.31853e-14
CTAS,7.2024736e-14
AXP,7.082856e-14
PRU,7.008262e-14
AVY,7.001024e-14
CARR,6.999478e-14
PFG,6.917843e-14
FANG,6.774752e-14
BKR,6.6815877e-14
GWW,6.632086e-14
A,6.6139626e-14
HLT,6.5810794e-14
TDY,6.5218406e-14
CSCO,6.464954e-14
RVTY,6.464594e-14
GS,6.454233e-14
TT,6.418973e-14
LH,6.393355e-14
EPAM,6.391104e-14
CBRE,6.3535155e-14
TYL,6.266235e-14
PWR,6.252992e-14
PCAR,6.252928e-14
CRM,6.245941e-14
ESS,6.243286e-14
PH,6.197091e-14
BIO,6.1754496e-14
ADI,6.139039e-14
RL,6.077121e-14
AMD,6.0460466e-14
USB,6.041563e-14
TMO,6.013864e-14
ETN,6.0122067e-14
IDXX,5.99837e-14
PHM,5.9682965e-14
QCOM,5.9010664e-14
LRCX,5.811653e-14
BXP,5.798179e-14
PNC,5.793358e-14
SNA,5.750849e-14
OKE,5.735947e-14
CBOE,5.701572e-14
J,5.667e-14
KLAC,5.6078274e-14
HIG,5.545189e-14
FCX,5.5206162e-14
ADSK,5.504368e-14
RSG,5.496261e-14
NDSN,5.4836242e-14
TFX,5.4710715e-14
DLR,5.3820108e-14
WMT,5.3259494e-14
CAT,5.3080038e-14
GNRC,5.238207e-14
PKG,5.2354917e-14
RJF,5.233824e-14
VTRS,5.2276e-14
FRT,5.21353e-14
CFG,5.2131185e-14
ANSS,5.203939e-14
MOH,5.1961792e-14
CDW,5.1914765e-14
ILMN,5.1898535e-14
HES,5.1830512e-14
MHK,5.1361506e-14
MET,5.0698124e-14
CVS,5.0696413e-14
EXPE,5.0055954e-14
VRTX,4.9870542e-14
VLO,4.972358e-14
SYF,4.936629e-14
FTV,4.870131e-14
EXPD,4.8654633e-14
VRSK,4.8169947e-14
REG,4.812078e-14
ETR,4.792911e-14
STX,4.78733e-14
