,Weight
Cash,0.86042047
MPWR,0.033771258
FICO,0.019748189
BKNG,0.011653093
IRM,0.0035517178
IP,0.00021042403
MTD,0.00014397982
JPM,9.736789e-05
AMP,3.858275e-06
GRMN,1.7525008e-06
AFL,5.3195043e-07
ICE,4.005811e-07
ZBRA,2.2836346e-07
WFC,2.2143686e-07
LIN,1.7409211e-07
URI,1.4363957e-07
ZION,1.411562e-07
CE,1.0490647e-07
KEY,1.00768666e-07
PSX,7.5128774e-08
INTC,7.3348374e-08
NWL,6.588393e-08
AKAM,5.7585517e-08
SLB,5.5239216e-08
WAT,5.4423403e-08
BAC,4.8369728e-08
CMI,4.6447152e-08
HAL,4.475634e-08
EBAY,4.2242508e-08
QCOM,3.8188226e-08
NVDA,3.6225806e-08
PTC,3.5750332e-08
GEN,3.456893e-08
APH,3.450295e-08
ANET,3.401857e-08
MU,3.224037e-08
POOL,3.2090423e-08
NRG,3.172657e-08
PNC,3.1587952e-08
PNR,3.1156368e-08
AVGO,3.1142516e-08
CEG,3.039066e-08
MPC,2.8043015e-08
INTU,2.745703e-08
FDS,2.7434707e-08
AXP,2.6318531e-08
PRU,2.6282477e-08
QRVO,2.5326077e-08
GS,2.4992916e-08
NVR,2.4937853e-08
TRGP,2.4054014e-08
KEYS,2.336878e-08
APA,2.3104832e-08
FITB,2.2855462e-08
AMGN,2.2621899e-08
MSCI,2.2463507e-08
SYF,2.2389015e-08
USB,2.2331868e-08
COP,2.2234781e-08
DHR,2.2098698e-08
WMB,2.2061174e-08
FANG,2.2014937e-08
NDAQ,2.1681299e-08
CAT,2.158008e-08
HBAN,2.0737355e-08
CFG,2.0729335e-08
EOG,1.9255953e-08
ADBE,1.9163524e-08
BXP,1.88254e-08
REGN,1.8675197e-08
TFC,1.8638001e-08
BKR,1.852517e-08
AMD,1.8480945e-08
PFG,1.8252905e-08
CARR,1.817168e-08
IBM,1.7727064e-08
MET,1.7724666e-08
ACN,1.7456506e-08
VLO,1.7453331e-08
OKE,1.732983e-08
RHI,1.7184231e-08
WAB,1.7103199e-08
FCX,1.6420893e-08
AIZ,1.61009e-08
AMZN,1.6040563e-08
CRM,1.5925961e-08
RF,1.5807542e-08
IT,1.5798708e-08
EXPE,1.5347698e-08
PCAR,1.532142e-08
ADI,1.4984536e-08
FFIV,1.4509933e-08
IDXX,1.4389288e-08
HIG,1.4332518e-08
STE,1.428761e-08
ETN,1.3599177e-08
WDC,1.3255795e-08
RVTY,1.317821e-08
SPG,1.2592822e-08
IR,1.2304186e-08
LRCX,1.2288202e-08
CBRE,1.2239398e-08
PAYX,1.2212976e-08
STX,1.1922093e-08
MLM,1.1854664e-08
HLT,1.1536084e-08
MAR,1.1269404e-08
CSCO,1.1220854e-08
A,1.1173416e-08
CMA,1.1152804e-08
PHM,1.09724e-08
GE,1.0762618e-08
TMO,1.0728801e-08
RJF,1.0709844e-08
HES,1.062123e-08
KLAC,1.0440836e-08
BIO,1.0440646e-08
TT,1.0438653e-08
MHK,1.0303268e-08
CZR,1.018266e-08
