,Weight
Cash,0.7515759
ZION,1.6203017e-10
KEY,1.02863926e-10
CMA,2.9934277e-11
TFC,2.7342796e-11
CFG,2.6389025e-11
FITB,2.445538e-11
RF,1.8081777e-11
VFC,1.5324653e-11
USB,1.1801411e-11
HBAN,1.0936242e-11
NCLH,4.758387e-12
HAL,4.5297494e-12
NWL,3.2146339e-12
CZR,2.9909402e-12
APA,2.9367492e-12
LNC,2.8968971e-12
PNC,2.6946932e-12
SLB,2.4545162e-12
INTC,2.035638e-12
WDC,1.9549204e-12
FCX,1.7893273e-12
BKR,1.7845335e-12
PSX,1.6960129e-12
CE,1.5239271e-12
ETSY,1.5200995e-12
WFC,1.5166009e-12
COF,1.4569843e-12
WBD,1.3735238e-12
IVZ,1.310228e-12
MU,1.3078927e-12
ENPH,1.297934e-12
STT,1.2942886e-12
BAC,1.2775823e-12
DVN,1.2351109e-12
FANG,1.2130956e-12
EBAY,1.2022363e-12
SYF,1.1348891e-12
AAP,1.1160783e-12
GNRC,1.109185e-12
BXP,1.0966301e-12
SWK,1.0792996e-12
CARR,1.0227371e-12
GEN,1.0207544e-12
PARA,1.0139862e-12
MPC,1.0043208e-12
QCOM,9.630364e-13
ON,9.514561e-13
EMN,8.903604e-13
BEN,8.845548e-13
MTB,8.776748e-13
MOS,8.597345e-13
MGM,8.573817e-13
COP,8.281975e-13
PRU,8.264049e-13
URI,8.206025e-13
EOG,8.073209e-13
VLO,7.824056e-13
MCHP,7.7941554e-13
GM,7.707672e-13
TSN,7.343768e-13
PYPL,7.312025e-13
MHK,7.249759e-13
MET,7.1444055e-13
AAL,7.026669e-13
HES,6.9558075e-13
DD,6.9402833e-13
OXY,6.8881766e-13
QRVO,6.823744e-13
MMM,6.786772e-13
PNR,6.7161684e-13
HPQ,6.686324e-13
CCL,6.6731955e-13
BK,6.5611405e-13
CBRE,6.535217e-13
EXPE,6.5189857e-13
LUV,6.4493105e-13
SWKS,6.2083406e-13
CF,6.138318e-13
NXPI,6.00328e-13
SEE,5.879409e-13
KMX,5.854503e-13
STX,5.746521e-13
OGN,5.7242915e-13
MTCH,5.7043053e-13
TSLA,5.5791076e-13
PHM,5.521577e-13
RHI,5.333259e-13
MAS,5.2036636e-13
ANET,5.202565e-13
FSLR,5.192676e-13
ALK,5.1608744e-13
OKE,5.1570965e-13
HST,5.121062e-13
DXC,4.7602845e-13
SCHW,4.7529217e-13
OTIS,4.7283244e-13
CTRA,4.3833006e-13
F,4.3715557e-13
NVDA,4.325215e-13
VTRS,4.2320238e-13
NTRS,4.168343e-13
AMZN,4.1512415e-13
EMR,3.9957883e-13
RL,3.9053686e-13
MRNA,3.895698e-13
GPN,3.8938611e-13
WAT,3.8430487e-13
META,3.8260898e-13
C,3.80236e-13
ETN,3.741327e-13
UNP,3.7363155e-13
UAL,3.6992406e-13
CCI,3.6914276e-13
ETR,3.6608832e-13
BA,3.6462524e-13
PLD,3.6199258e-13
AIG,3.5982843e-13
EXR,3.5973028e-13
PFG,3.5606956e-13
IFF,3.5250744e-13
MSCI,3.4837029e-13
BBWI,3.4567073e-13
DLR,3.3932354e-13
AXP,3.3627143e-13
OMC,3.3281524e-13
POOL,3.3214875e-13
EQT,3.3083635e-13
AMD,3.293758e-13
RCL,3.2906149e-13
NTAP,3.2710748e-13
APTV,3.2593448e-13
PANW,3.2434103e-13
TXN,3.2318503e-13
PAYX,3.2243107e-13
AVY,3.2081556e-13
BWA,3.1776207e-13
TT,3.1729233e-13
ADI,3.1173943e-13
CHTR,3.0877032e-13
DOV,3.0781882e-13
AES,3.0295365e-13
NDAQ,3.0135668e-13
STE,3.0103895e-13
DHR,2.9885984e-13
AMAT,2.9760013e-13
TGT,2.9691505e-13
MPWR,2.957602e-13
DAL,2.9386324e-13
MS,2.9088318e-13
AOS,2.9087716e-13
FRT,2.8896067e-13
PH,2.8801012e-13
LEN,2.8568762e-13
JPM,2.856366e-13
CAT,2.8345523e-13
PSA,2.829352e-13
CSGP,2.8038785e-13
IDXX,2.7819375e-13
KLAC,2.7673282e-13
EIX,2.7305447e-13
PPL,2.7275274e-13
ALLE,2.6905529e-13
LRCX,2.6861144e-13
ESS,2.668854e-13
ALGN,2.6645304e-13
ADBE,2.654467e-13
AIZ,2.650416e-13
DHI,2.6012347e-13
DUK,2.593238e-13
EXPD,2.5926356e-13
TROW,2.579368e-13
ARE,2.562375e-13
ILMN,2.5535845e-13
EPAM,2.5017662e-13
JBHT,2.4965907e-13
TMO,2.495839e-13
KIM,2.4952368e-13
TPR,2.4948048e-13
WBA,2.4880965e-13
ALL,2.4716728e-13
TRMB,2.4681833e-13
TECH,2.3467835e-13
GS,2.3386387e-13
LMT,2.3330345e-13
D,2.3320113e-13
CTSH,2.3106227e-13
PCAR,2.306028e-13
AMP,2.3048702e-13
VICI,2.2926897e-13
GE,2.2866743e-13
NFLX,2.2832138e-13
FIS,2.2784032e-13
DXCM,2.2746177e-13
REG,2.2713617e-13
ACGL,2.2649816e-13
EVRG,2.2642851e-13
ADP,2.2589444e-13
HD,2.2541197e-13
NKE,2.2538202e-13
GOOGL,2.2441055e-13
APH,2.2215723e-13
TFX,2.2204604e-13
KMI,2.1936385e-13
BKNG,2.189056e-13
J,2.1878938e-13
LHX,2.1873613e-13
MKTX,2.1696918e-13
IP,2.1646798e-13
FDX,2.1593976e-13
NOW,2.1427422e-13
CRM,2.1289673e-13
NI,2.1083826e-13
CMS,2.1002546e-13
JCI,2.0876806e-13
NUE,2.0756185e-13
ZBRA,2.0689769e-13
TER,2.036645e-13
SPG,2.0362428e-13
BALL,2.0239828e-13
CRL,2.0234274e-13
LH,2.0221925e-13
INVH,2.0197263e-13
V,2.0123168e-13
NSC,2.0026666e-13
PFE,2.0013994e-13
SRE,1.9911662e-13
ICE,1.9882782e-13
PAYC,1.9876879e-13
CHRW,1.98391e-13
EQR,1.9793147e-13
ABBV,1.951881e-13
DTE,1.9495755e-13
GLW,1.9460186e-13
WHR,1.9444316e-13
WYNN,1.9337079e-13
NEM,1.917982e-13
PNW,1.9125421e-13
IPG,1.9031859e-13
ES,1.8996268e-13
NRG,1.8929378e-13
KEYS,1.8659911e-13
FTV,1.86226e-13
SEDG,1.8579588e-13
DIS,1.8566313e-13
GEHC,1.8472891e-13
BLK,1.8230892e-13
CPT,1.819791e-13
WEC,1.8010807e-13
A,1.8004466e-13
WAB,1.7973784e-13
AEE,1.7894441e-13
LNT,1.7824145e-13
EL,1.7782543e-13
DE,1.7757001e-13
NEE,1.7666042e-13
EA,1.7546252e-13
UDR,1.7457913e-13
AVGO,1.7381635e-13
TTWO,1.7205554e-13
ADSK,1.714741e-13
IRM,1.7134948e-13
AZO,1.7008568e-13
LVS,1.698603e-13
HPE,1.6939876e-13
PEG,1.6802109e-13
FTNT,1.6618785e-13
MDT,1.659511e-13
TRGP,1.6593988e-13
RJF,1.6587941e-13
AXON,1.6546757e-13
TXT,1.6480231e-13
INTU,1.6476409e-13
AEP,1.6328119e-13
ED,1.6309895e-13
CEG,1.6257687e-13
FMC,1.6255549e-13
CNP,1.6154924e-13
REGN,1.6037963e-13
ATO,1.6032159e-13
PPG,1.597619e-13
AVB,1.59709e-13
IEX,1.5955774e-13
LYV,1.5922229e-13
ITW,1.5913604e-13
GILD,1.5900298e-13
NVR,1.5780973e-13
LDOS,1.5701364e-13
BBY,1.5637071e-13
EXC,1.5592943e-13
SHW,1.5541874e-13
SBUX,1.5426393e-13
AMGN,1.5413284e-13
PTC,1.5384674e-13
LYB,1.5293725e-13
MAR,1.5284863e-13
STLD,1.5239597e-13
SBAC,1.5219613e-13
CNC,1.5215131e-13
BAX,1.5166857e-13
ODFL,1.5142938e-13
SO,1.5093988e-13
DOW,1.5035877e-13
BDX,1.4932223e-13
LKQ,1.480139e-13
MA,1.4694966e-13
IR,1.46766e-13
FE,1.4649284e-13
CSX,1.458847e-13
AWK,1.4497393e-13
BG,1.4483607e-13
MAA,1.4357423e-13
MSFT,1.4333422e-13
SNA,1.419966e-13
CVX,1.4196748e-13
LW,1.4147865e-13
HAS,1.4098624e-13
ZTS,1.4019494e-13
HII,1.39736e-13
EFX,1.3951133e-13
EW,1.3945309e-13
LLY,1.3928607e-13
WMB,1.3893693e-13
FDS,1.3790604e-13
INCY,1.3623125e-13
CDW,1.3598012e-13
BIO,1.3535409e-13
VZ,1.3411964e-13
GD,1.3397994e-13
PGR,1.3303056e-13
O,1.3273805e-13
CPRT,1.3212807e-13
HWM,1.3208362e-13
UPS,1.311328e-13
XOM,1.3062103e-13
ORCL,1.3047548e-13
FFIV,1.3022752e-13
XEL,1.2881834e-13
TYL,1.2880387e-13
PCG,1.2845471e-13
DLTR,1.276908e-13
T,1.2646054e-13
AKAM,1.249447e-13
AON,1.2332579e-13
NDSN,1.2164022e-13
ROP,1.213169e-13
ALB,1.2052149e-13
WST,1.2020249e-13
CDNS,1.1994721e-13
IT,1.1935104e-13
ISRG,1.1931973e-13
RVTY,1.1909453e-13
CMG,1.1899829e-13
ACN,1.1879648e-13
CI,1.1851902e-13
ULTA,1.1827007e-13
FICO,1.1775196e-13
CVS,1.177352e-13
ELV,1.1613652e-13
TDG,1.1606077e-13
CMI,1.159475e-13
TDY,1.1593306e-13
XRAY,1.1587835e-13
HON,1.1541052e-13
CME,1.1434995e-13
AFL,1.1328687e-13
GWW,1.129324e-13
CLX,1.12197164e-13
HSIC,1.11757574e-13
CBOE,1.11169646e-13
