,Weight
MPWR,0.5184328
Cash,0.47773227
MTD,0.0038319493
FICO,2.301067e-06
BKNG,6.014462e-07
GRMN,1.321222e-10
PTC,6.254718e-11
FFIV,5.093906e-11
IP,2.3851735e-11
IBM,2.2732797e-12
TRGP,9.10247e-13
AMP,6.48869e-13
IRM,5.9130364e-13
PM,5.2769714e-13
JPM,4.9896225e-13
WAB,4.633811e-13
ZBRA,4.5008246e-13
ICE,4.428142e-13
URI,4.157264e-13
LIN,3.9483233e-13
FDS,3.5145652e-13
NVR,3.4960546e-13
WAT,3.2675165e-13
AKAM,3.2612964e-13
CE,3.191403e-13
AXON,2.7800687e-13
MSCI,2.3539937e-13
MLM,2.3105175e-13
ZION,2.1665299e-13
IT,2.1054832e-13
WFC,2.1029e-13
AVGO,2.0966865e-13
INTC,2.0759623e-13
NWL,2.0675162e-13
PNR,2.021813e-13
CEG,1.9867844e-13
INTU,1.9200146e-13
POOL,1.8889275e-13
CMI,1.8220526e-13
KEYS,1.7767885e-13
ANET,1.738786e-13
COST,1.6431942e-13
KEY,1.6343285e-13
REGN,1.6101126e-13
AIZ,1.4854574e-13
SLB,1.4642851e-13
ACN,1.4150835e-13
AMGN,1.34222e-13
PSX,1.33343e-13
BR,1.310191e-13
TDG,1.2901793e-13
BLK,1.2802068e-13
DHR,1.2582825e-13
HAL,1.2512453e-13
EQIX,1.247188e-13
MCO,1.2422695e-13
ADBE,1.2182139e-13
MU,1.2007065e-13
EBAY,1.1885278e-13
AZO,1.1859646e-13
NRG,1.1769055e-13
RHI,1.1598703e-13
GEN,1.1483028e-13
MA,1.1480976e-13
QRVO,1.1476859e-13
AFL,1.11551e-13
ABBV,1.08437924e-13
NVDA,1.0764176e-13
MAR,1.0736e-13
NDAQ,1.0702869e-13
STE,1.043763e-13
APH,1.0432943e-13
COP,1.0369558e-13
CME,1.02990905e-13
V,1.0126128e-13
WMB,1.0017287e-13
AMZN,9.8602055e-14
MPC,9.480153e-14
PAYC,9.446479e-14
APA,9.365969e-14
LLY,9.334168e-14
SPG,9.3313175e-14
EOG,9.240663e-14
CTAS,9.047208e-14
AXP,8.888782e-14
CARR,8.8052226e-14
PRU,8.7930694e-14
AVY,8.7724424e-14
PFG,8.6199514e-14
FANG,8.4898e-14
BKR,8.3431146e-14
A,8.2592455e-14
HLT,8.207479e-14
GWW,8.1880154e-14
CSCO,8.062292e-14
RVTY,8.031657e-14
TDY,8.024198e-14
GS,8.0212956e-14
TT,7.95042e-14
EPAM,7.921007e-14
LH,7.910372e-14
CBRE,7.8627514e-14
PCAR,7.776367e-14
PWR,7.751054e-14
CRM,7.745756e-14
TYL,7.672708e-14
PH,7.660251e-14
ESS,7.655338e-14
ADI,7.63879e-14
BIO,7.565169e-14
AMD,7.5329906e-14
USB,7.480106e-14
RL,7.479726e-14
ETN,7.4515935e-14
TMO,7.449094e-14
IDXX,7.3911966e-14
PHM,7.3610666e-14
QCOM,7.319229e-14
LRCX,7.291946e-14
PNC,7.113076e-14
OKE,7.055376e-14
BXP,7.047863e-14
CBOE,7.030598e-14
SNA,7.0155816e-14
KLAC,6.949848e-14
J,6.916637e-14
HIG,6.8126026e-14
FCX,6.7886845e-14
ADSK,6.734777e-14
RSG,6.731068e-14
TFX,6.667771e-14
NDSN,6.657095e-14
DLR,6.590061e-14
WMT,6.5131155e-14
CAT,6.493178e-14
VTRS,6.3919735e-14
PKG,6.3779324e-14
RJF,6.3643454e-14
CFG,6.3507115e-14
ANSS,6.349251e-14
GNRC,6.342272e-14
MOH,6.335196e-14
FRT,6.3333426e-14
CDW,6.3274676e-14
HES,6.3239e-14
ILMN,6.304814e-14
MHK,6.202882e-14
MET,6.1803386e-14
CVS,6.164637e-14
EXPE,6.065968e-14
VRTX,6.0599095e-14
VLO,6.047968e-14
SYF,5.984968e-14
FTV,5.907357e-14
EXPD,5.8978653e-14
REG,5.840066e-14
VRSK,5.833906e-14
STX,5.8215944e-14
ETR,5.8024745e-14
WDC,5.6840905e-14
MGM,5.67475e-14
MMM,5.666787e-14
CRL,5.664652e-14
ACGL,5.663887e-14
META,5.629709e-14
DE,5.602573e-14
DUK,5.6014767e-14
MKTX,5.5963328e-14
SWKS,5.5841562e-14
PPL,5.5400566e-14
TSCO,5.491224e-14
GE,5.4597125e-14
TSN,5.4544917e-14
GPN,5.4271525e-14
IQV,5.3987752e-14
ALGN,5.320976e-14
NFLX,5.2515684e-14
SPGI,5.231639e-14
EFX,5.2179107e-14
PAYX,5.116308e-14
L,5.104379e-14
BAC,5.089334e-14
ECL,5.0850644e-14
CHTR,5.0765903e-14
UNP,5.0609063e-14
LDOS,5.0566024e-14
PANW,5.003862e-14
GILD,4.979425e-14
SO,4.934224e-14
EIX,4.8884823e-14
LEN,4.882275e-14
TFC,4.877264e-14
TER,4.8644618e-14
IFF,4.8199776e-14
LYV,4.799105e-14
ALL,4.7799363e-14
HBAN,4.7434204e-14
VTR,4.7425575e-14
IR,4.731306e-14
ALK,4.6800976e-14
NEM,4.679839e-14
NTAP,4.6730794e-14
HD,4.6629743e-14
ADP,4.6541547e-14
ORCL,4.640073e-14
TRMB,4.6233318e-14
CB,4.6111667e-14
CTRA,4.5656865e-14
GOOGL,4.5617556e-14
PNW,4.52254e-14
ENPH,4.5116177e-14
AON,4.4791943e-14
TXN,4.441497e-14
PYPL,4.4347616e-14
HII,4.4316682e-14
EXR,4.4223136e-14
VFC,4.3773518e-14
ROL,4.3550358e-14
DD,4.3339264e-14
SRE,4.3305762e-14
CMA,4.316153e-14
DGX,4.2711697e-14
IEX,4.2619466e-14
KMI,4.2523605e-14
PLD,4.2238436e-14
ETSY,4.203702e-14
ROK,4.1887795e-14
JKHY,4.1866216e-14
CMG,4.185374e-14
MAS,4.1543358e-14
CF,4.1310142e-14
NOW,4.1300435e-14
EQT,4.1083893e-14
NXPI,4.105542e-14
APD,4.0926674e-14
MMC,4.0869977e-14
JBHT,4.0643616e-14
ATO,4.0626587e-14
LUV,4.052295e-14
SWK,4.0394727e-14
AJG,4.0313754e-14
FDX,4.0240096e-14
JNJ,4.023024e-14
CMS,4.0040033e-14
LNT,3.9593315e-14
WRB,3.9576307e-14
PSA,3.933761e-14
AEE,3.9136032e-14
TECH,3.8972504e-14
WHR,3.8766055e-14
CI,3.8435858e-14
AVB,3.8164553e-14
PEG,3.8008035e-14
GD,3.7598874e-14
FITB,3.6919517e-14
ED,3.687135e-14
DHI,3.6868583e-14
NI,3.6697184e-14
MSFT,3.6338137e-14
ON,3.5908058e-14
NEE,3.578235e-14
D,3.536662e-14
MTCH,3.5337513e-14
OMC,3.5296083e-14
MCHP,3.502573e-14
FTNT,3.5011277e-14
MTB,3.4926523e-14
ISRG,3.4688723e-14
