,Weight
Cash,0.7515759
ZION,7.281399e-09
KEY,4.3680615e-09
CMA,1.2465887e-09
TFC,1.0944277e-09
CFG,1.0756317e-09
FITB,9.823204e-10
RF,7.2670875e-10
VFC,4.9161814e-10
USB,4.5446072e-10
HBAN,4.268215e-10
NCLH,1.4892329e-10
HAL,1.280614e-10
PNC,8.785816e-11
LNC,8.73646e-11
NWL,8.523778e-11
APA,8.471179e-11
CZR,8.13993e-11
SLB,6.797775e-11
INTC,5.956766e-11
WDC,5.367151e-11
FCX,5.174385e-11
WFC,5.1575254e-11
BKR,4.949191e-11
PSX,4.782287e-11
COF,4.428145e-11
BAC,4.0405842e-11
ETSY,4.039829e-11
IVZ,4.010368e-11
CE,3.9588263e-11
STT,3.872221e-11
WBD,3.8098424e-11
ENPH,3.6767166e-11
MU,3.589091e-11
SYF,3.53058e-11
DVN,3.5041012e-11
FANG,3.336036e-11
EBAY,3.311317e-11
GNRC,2.9952124e-11
PARA,2.9772712e-11
BXP,2.952485e-11
AAP,2.8829123e-11
MPC,2.8201625e-11
SWK,2.8064098e-11
QCOM,2.7260012e-11
CARR,2.6968558e-11
GEN,2.661814e-11
ON,2.6000336e-11
MTB,2.5225268e-11
MOS,2.5113618e-11
BEN,2.4948241e-11
COP,2.304075e-11
GM,2.2913829e-11
PRU,2.2901788e-11
EMN,2.250909e-11
MCHP,2.2210655e-11
MGM,2.2001637e-11
EOG,2.1784026e-11
VLO,2.1754574e-11
CCL,2.120675e-11
PYPL,2.0532397e-11
MET,2.0399403e-11
BK,2.0160424e-11
TSN,1.9312623e-11
URI,1.9301975e-11
OXY,1.9026804e-11
HPQ,1.9007079e-11
HES,1.89547e-11
AAL,1.882502e-11
DD,1.8459364e-11
MHK,1.8013509e-11
EXPE,1.7869583e-11
LUV,1.7572324e-11
MMM,1.7520384e-11
QRVO,1.7191156e-11
PNR,1.700415e-11
CBRE,1.6279622e-11
CF,1.6129782e-11
TSLA,1.5989501e-11
KMX,1.5933619e-11
SWKS,1.592362e-11
NXPI,1.5564671e-11
MTCH,1.5108623e-11
STX,1.4859948e-11
SEE,1.4808177e-11
OKE,1.44372405e-11
SCHW,1.39067915e-11
ALK,1.3850588e-11
OGN,1.3815405e-11
PHM,1.3712962e-11
MAS,1.3706533e-11
RHI,1.3618648e-11
HST,1.3469111e-11
DXC,1.24982065e-11
FSLR,1.236531e-11
F,1.23438855e-11
ANET,1.2251667e-11
OTIS,1.2120628e-11
CTRA,1.1937526e-11
NTRS,1.16428265e-11
NVDA,1.1437563e-11
C,1.1255498e-11
VTRS,1.0907228e-11
AMZN,1.0446834e-11
EMR,1.018036e-11
MRNA,1.0152507e-11
AIG,1.015105e-11
GPN,1.0107262e-11
UAL,9.842158e-12
PFG,9.525083e-12
IFF,9.520817e-12
RL,9.430316e-12
ETN,9.358431e-12
EQT,9.35122e-12
AXP,9.2094795e-12
WAT,9.167298e-12
BA,9.161578e-12
PLD,9.053797e-12
BBWI,9.0429365e-12
UNP,9.023759e-12
META,9.022439e-12
CCI,9.008928e-12
ETR,8.716574e-12
TXN,8.62884e-12
EXR,8.599948e-12
APTV,8.539137e-12
RCL,8.526052e-12
BWA,8.519076e-12
NTAP,8.463358e-12
ADI,8.273859e-12
AMD,8.168104e-12
JPM,8.134648e-12
AMAT,8.11605e-12
OMC,8.114633e-12
MS,8.106519e-12
CHTR,8.093952e-12
DLR,8.077675e-12
MSCI,8.059311e-12
PAYX,8.015623e-12
DAL,7.970461e-12
NDAQ,7.800313e-12
PANW,7.761862e-12
AVY,7.697145e-12
TT,7.676319e-12
DOV,7.653176e-12
CAT,7.536741e-12
POOL,7.426253e-12
TGT,7.3038745e-12
AES,7.300197e-12
DHR,7.179014e-12
AOS,7.1020997e-12
LEN,7.0912117e-12
FRT,6.990005e-12
AIZ,6.7687136e-12
PH,6.727365e-12
TPR,6.696415e-12
CSGP,6.69495e-12
PSA,6.6531676e-12
TROW,6.61542e-12
STE,6.598119e-12
PPL,6.555756e-12
ALL,6.552272e-12
ADBE,6.552001e-12
EIX,6.5433384e-12
DHI,6.417861e-12
KIM,6.3614027e-12
ALLE,6.317396e-12
ARE,6.2623223e-12
ESS,6.2405415e-12
DUK,6.2223646e-12
GS,6.2101886e-12
IDXX,6.202304e-12
ILMN,6.176165e-12
FIS,6.168431e-12
EXPD,6.1501533e-12
JBHT,6.131013e-12
PCAR,6.122631e-12
TRMB,6.0792447e-12
CTSH,6.0365237e-12
WBA,6.0225483e-12
TMO,6.003366e-12
LRCX,5.9721798e-12
ALGN,5.962365e-12
NKE,5.837569e-12
IP,5.827438e-12
EPAM,5.808147e-12
APH,5.782934e-12
KLAC,5.685107e-12
GE,5.6653085e-12
D,5.6439866e-12
VICI,5.6362567e-12
REG,5.6351156e-12
KMI,5.6229704e-12
ADP,5.6075158e-12
HD,5.5878488e-12
AMP,5.5269803e-12
NFLX,5.5013576e-12
GOOGL,5.496911e-12
J,5.44836e-12
NUE,5.433535e-12
TECH,5.408786e-12
EVRG,5.374001e-12
LMT,5.373561e-12
ACGL,5.3348285e-12
CRM,5.323877e-12
BALL,5.2781807e-12
JCI,5.263732e-12
FDX,5.24922e-12
LHX,5.2346807e-12
GLW,5.2044614e-12
SPG,5.1780754e-12
MPWR,5.145208e-12
NRG,5.112112e-12
NI,5.1057062e-12
TER,5.065146e-12
V,5.0292743e-12
IPG,5.0152313e-12
DXCM,4.9871266e-12
CMS,4.9815395e-12
WHR,4.964759e-12
ICE,4.954775e-12
MKTX,4.9433222e-12
NOW,4.92166e-12
TFX,4.9188193e-12
INVH,4.9175768e-12
LH,4.8686532e-12
DIS,4.836148e-12
PFE,4.815718e-12
SRE,4.815569e-12
WYNN,4.7999543e-12
EQR,4.7774454e-12
CHRW,4.724638e-12
NSC,4.720863e-12
FTV,4.7193902e-12
CRL,4.7148357e-12
BKNG,4.663096e-12
ABBV,4.6591732e-12
DTE,4.657846e-12
NEM,4.640525e-12
PAYC,4.598334e-12
HPE,4.570839e-12
ZBRA,4.5332544e-12
PNW,4.5291717e-12
DE,4.5105035e-12
A,4.498281e-12
ES,4.4885077e-12
SEDG,4.4732655e-12
TRGP,4.4423696e-12
KEYS,4.393787e-12
CPT,4.3436613e-12
WAB,4.32448e-12
LNT,4.2978264e-12
WEC,4.2557065e-12
IRM,4.2495005e-12
LVS,4.247909e-12
TXT,4.2460076e-12
BLK,4.2443948e-12
UDR,4.228216e-12
EL,4.225529e-12
NEE,4.2218156e-12
AEE,4.202856e-12
RJF,4.177169e-12
AVGO,4.175833e-12
ADSK,4.1482148e-12
LYB,4.1094476e-12
GEHC,4.109352e-12
FTNT,4.109331e-12
EA,4.083637e-12
PEG,4.0823933e-12
CEG,4.021828e-12
DOW,4.0155813e-12
STLD,4.0030024e-12
INTU,3.995366e-12
BBY,3.990682e-12
FMC,3.9691384e-12
ITW,3.9536954e-12
PPG,3.9365126e-12
MDT,3.9336507e-12
MAR,3.921924e-12
TTWO,3.901328e-12
ATO,3.8920113e-12
IR,3.874002e-12
SBUX,3.868691e-12
ED,3.8684234e-12
AEP,3.865846e-12
EXC,3.855482e-12
CNP,3.845979e-12
IEX,3.836148e-12
AMGN,3.819153e-12
REGN,3.8179637e-12
LDOS,3.8130315e-12
LYV,3.805567e-12
