,Weight
MPWR,0.52682
Cash,0.47293717
BKNG,0.00021519374
FICO,2.7675367e-05
IRM,4.6594977e-09
GRMN,4.2517714e-09
IP,3.8553156e-09
JPM,3.1746659e-09
ZBRA,1.5796641e-09
AMP,1.4065533e-09
MTD,1.3782641e-09
TRGP,9.579921e-10
ICE,9.290464e-10
PM,7.3923945e-10
IBM,4.0334056e-10
AKAM,3.8173126e-10
CE,3.8027254e-10
LIN,3.7874232e-10
WAB,2.8945885e-10
URI,1.6604854e-10
FDS,1.4775271e-10
INTC,1.4740362e-10
PTC,1.3809216e-10
AVGO,1.310947e-10
CEG,1.3040756e-10
ZION,1.2624667e-10
NWL,1.2614691e-10
PNR,1.1318245e-10
WFC,1.07864384e-10
WAT,1.0730802e-10
KEY,9.839102e-11
SLB,8.956217e-11
PSX,8.7828404e-11
ANET,8.4681095e-11
KEYS,8.223833e-11
MSCI,8.1984e-11
MU,7.949426e-11
HAL,7.942514e-11
CMI,7.767415e-11
ACN,7.7230805e-11
REGN,7.428225e-11
COST,7.282298e-11
IT,7.054415e-11
INTU,6.799614e-11
MLM,6.08661e-11
ADBE,6.0509785e-11
COP,5.886952e-11
APA,5.5945384e-11
APH,5.5866287e-11
NRG,5.5190453e-11
GEN,5.50969e-11
AMGN,5.421236e-11
NVDA,5.0416858e-11
RHI,4.942599e-11
MA,4.9386835e-11
EOG,4.8399715e-11
V,4.796487e-11
EBAY,4.7517584e-11
DHR,4.7402155e-11
WMB,4.6565876e-11
QRVO,4.6237e-11
AIZ,4.6056915e-11
AFL,4.5915844e-11
MPC,4.540943e-11
FANG,4.3944598e-11
BKR,4.2941126e-11
ABBV,4.2463467e-11
CARR,4.0447753e-11
AMZN,3.9492035e-11
NDAQ,3.8003104e-11
QCOM,3.7931765e-11
AMD,3.7167474e-11
POOL,3.707671e-11
ADI,3.584438e-11
FCX,3.560116e-11
CME,3.557292e-11
BXP,3.552564e-11
MCO,3.481421e-11
MAR,3.4195324e-11
EQIX,3.250988e-11
SPG,3.207372e-11
USB,3.1945446e-11
BLK,3.1857073e-11
PHM,3.13996e-11
AXP,3.1020794e-11
PFG,3.0825415e-11
ETN,3.049439e-11
HLT,2.973879e-11
GS,2.9515432e-11
CRM,2.943597e-11
LLY,2.93169e-11
NVR,2.8525403e-11
TT,2.8136953e-11
BR,2.7986417e-11
CSCO,2.7438647e-11
WDC,2.7372942e-11
MET,2.7136115e-11
STE,2.6964701e-11
VLO,2.6913806e-11
CBOE,2.6458698e-11
A,2.6384572e-11
MGM,2.6341276e-11
FTV,2.6306688e-11
PRU,2.6196574e-11
HIG,2.6172281e-11
PCAR,2.598584e-11
CVS,2.584054e-11
CBRE,2.581401e-11
TMO,2.5471762e-11
HES,2.5326437e-11
FFIV,2.5215436e-11
STX,2.4666777e-11
