,Weight
Cash,0.91628
SNA,0.0101873875
FFIV,0.009831387
IP,0.00845237
IBM,0.0064838547
GRMN,0.0063548493
IRM,0.006158598
GWW,0.0054447292
TRGP,0.004354019
TYL,0.0039223987
PM,0.0037186833
PTC,0.0036301499
WMT,0.003548621
ICE,0.002124946
AZO,0.0014539235
T,0.0011298951
URI,0.0010648553
PANW,0.0009985258
WMB,0.0008928415
INTU,0.00087249774
GILD,0.0007907627
LIN,0.0007222761
AVGO,0.00025930934
COST,0.00018737506
WAB,0.00018434563
GEN,0.00013465944
ECL,0.00012912365
TMUS,0.00012365477
JPM,8.815763e-05
NI,8.151065e-05
AXON,7.8202145e-05
EXPE,6.314999e-05
NVDA,6.273494e-05
ETR,4.490907e-05
SO,2.8646462e-05
ABBV,2.2030372e-05
CME,8.036506e-06
FTNT,7.703811e-06
RSG,6.618685e-06
WTW,6.3323064e-06
EBAY,5.8875785e-06
ANET,4.1999037e-06
BR,4.0945433e-06
EA,3.936204e-06
WFC,3.605812e-06
AMZN,3.1390764e-06
MCO,2.6496223e-06
MSFT,2.3378568e-06
TRMB,2.0858906e-06
INCY,1.9403374e-06
AFL,1.9391632e-06
AON,1.8214131e-06
HLT,1.6781313e-06
VRTX,1.6359713e-06
NFLX,1.6058058e-06
NDAQ,1.1670394e-06
PPL,1.0285947e-06
LLY,1.0204429e-06
CMI,1.0167417e-06
PEG,9.384808e-07
META,7.1509123e-07
DUK,7.108894e-07
AMGN,7.0558787e-07
ADSK,6.7293e-07
FI,5.286798e-07
RVTY,4.8835716e-07
MAR,4.836536e-07
J,4.6384218e-07
KMI,3.891142e-07
RL,3.7491074e-07
ILMN,2.4189583e-07
VTRS,2.356552e-07
RCL,2.1571739e-07
CEG,2.1536177e-07
KEYS,2.1233204e-07
TSCO,2.092401e-07
AXP,2.0477648e-07
TDG,1.9805836e-07
AAPL,1.977822e-07
CSCO,1.7775676e-07
LYV,1.7089852e-07
MA,1.6879287e-07
AKAM,1.6693876e-07
REGN,1.5130242e-07
DHR,1.5122366e-07
STE,1.4448517e-07
