,Weight
Cash,0.9149758
MPWR,0.02245974
FICO,0.015855134
MTD,0.009486582
NVR,0.006474551
BKNG,0.0058314116
ESS,0.004440864
ZBRA,0.0036026125
AIZ,0.003596363
POOL,0.0030984976
TDY,0.0030687093
AMP,0.002744731
FDS,0.0023459697
WAT,0.002018948
TRGP,4.2700275e-08
AZO,1.2112551e-09
IP,2.0846806e-10
IRM,1.3262054e-10
GRMN,4.1922934e-11
TFX,7.1514014e-12
FFIV,6.218276e-12
BIO,5.9866725e-12
ABBV,5.531361e-12
T,3.5820786e-12
IBM,2.3667086e-12
PTC,1.9053556e-12
PM,1.8035031e-12
JPM,1.4979417e-12
WMB,1.3874338e-12
NDSN,1.3571529e-12
WMT,1.2903732e-12
AXON,1.2460386e-12
TDG,1.2014915e-12
SNA,1.1388851e-12
GWW,9.745133e-13
WAB,8.4229336e-13
ETR,8.133225e-13
ICE,8.0677685e-13
LIN,7.511813e-13
URI,7.093172e-13
COST,5.931785e-13
SO,5.386693e-13
TYL,5.097962e-13
MLM,4.491783e-13
WFC,4.398718e-13
CMI,4.223449e-13
AFL,3.9339688e-13
AVY,3.8558935e-13
CME,3.8283336e-13
RVTY,3.731519e-13
INTU,3.6907795e-13
BR,3.6852818e-13
WTW,3.6516558e-13
IT,3.6146167e-13
GILD,3.5469024e-13
RSG,3.5421533e-13
CE,3.5246423e-13
MSCI,3.5156752e-13
EPAM,3.2994216e-13
EQIX,3.269024e-13
CRL,3.2526388e-13
BLK,3.1682534e-13
STE,3.115691e-13
ECL,3.047858e-13
MCO,3.025969e-13
MOH,2.8686613e-13
RL,2.8607382e-13
NI,2.7571134e-13
MHK,2.6364623e-13
AON,2.6130362e-13
AKAM,2.5091891e-13
KEYS,2.5066602e-13
DUK,2.4534696e-13
PKG,2.447187e-13
TSCO,2.4289048e-13
TMUS,2.4004084e-13
J,2.3703674e-13
PPL,2.3554767e-13
GNRC,2.312467e-13
AVGO,2.2879967e-13
REGN,2.2859354e-13
AMGN,2.2838258e-13
LDOS,2.277551e-13
MKTX,2.2708066e-13
HII,2.2634503e-13
PEG,2.2599092e-13
LLY,2.2588166e-13
IDXX,2.2066893e-13
PNR,2.1843753e-13
CEG,2.1467272e-13
PAYC,2.1083097e-13
WST,2.1040186e-13
CTAS,2.0665098e-13
IEX,2.0089376e-13
SPG,2.0081578e-13
HIG,1.9893238e-13
JKHY,1.9789846e-13
TRV,1.974351e-13
NDAQ,1.9577601e-13
PANW,1.9517881e-13
GEN,1.9510558e-13
EBAY,1.9396304e-13
HLT,1.926522e-13
ANET,1.9221078e-13
PNC,1.8990968e-13
NRG,1.8659583e-13
EFX,1.8574218e-13
PFG,1.8478876e-13
ZION,1.8446463e-13
NVDA,1.836809e-13
LH,1.7824164e-13
L,1.7747247e-13
KLAC,1.7683908e-13
DHR,1.7682874e-13
AJG,1.7609492e-13
MTB,1.7606888e-13
FRT,1.7364883e-13
VRTX,1.7315244e-13
TRMB,1.7240137e-13
MRNA,1.7232607e-13
IFF,1.7207989e-13
AMZN,1.718991e-13
PH,1.717541e-13
LNT,1.7172655e-13
AXP,1.7132197e-13
RJF,1.7126358e-13
DTE,1.6966088e-13
GL,1.6536407e-13
MAR,1.6355754e-13
PSX,1.6350961e-13
GE,1.6345811e-13
RHI,1.6323176e-13
JBHT,1.6059787e-13
ADSK,1.60108e-13
KEY,1.5961341e-13
