,Weight
Cash,0.75157565
ZION,9.789041e-08
KEY,5.213952e-08
CMA,1.4584837e-08
CFG,1.2233031e-08
TFC,1.2174592e-08
FITB,1.0972194e-08
RF,8.125786e-09
USB,4.849553e-09
HBAN,4.62665e-09
VFC,4.519049e-09
NCLH,1.3522315e-09
HAL,1.0843814e-09
PNC,8.2287516e-10
LNC,7.761298e-10
APA,7.2783213e-10
NWL,6.9296846e-10
CZR,6.7324324e-10
SLB,5.6844296e-10
INTC,5.1686067e-10
WFC,4.98572e-10
WDC,4.4637247e-10
FCX,4.4585552e-10
BKR,4.140753e-10
PSX,4.049393e-10
COF,3.9522416e-10
BAC,3.71124e-10
IVZ,3.601453e-10
STT,3.4144054e-10
ETSY,3.2890965e-10
SYF,3.2044478e-10
WBD,3.1906733e-10
CE,3.1799866e-10
ENPH,3.1245861e-10
MU,2.9865269e-10
DVN,2.9812838e-10
FANG,2.7799327e-10
EBAY,2.7601418e-10
PARA,2.5933813e-10
GNRC,2.4665367e-10
BXP,2.426493e-10
MPC,2.3826005e-10
QCOM,2.3159727e-10
AAP,2.3062495e-10
SWK,2.2553423e-10
CARR,2.1865487e-10
MOS,2.1807799e-10
MTB,2.1673548e-10
ON,2.159445e-10
GEN,2.1416652e-10
BEN,2.1158125e-10
GM,2.0153526e-10
CCL,1.9515575e-10
COP,1.9353529e-10
PRU,1.9184962e-10
MCHP,1.897348e-10
VLO,1.826937e-10
BK,1.8130136e-10
EOG,1.793284e-10
EMN,1.778072e-10
MGM,1.7535333e-10
MET,1.7444123e-10
PYPL,1.7352042e-10
HPQ,1.6203179e-10
OXY,1.5906843e-10
HES,1.5706213e-10
TSN,1.5625738e-10
AAL,1.5427826e-10
DD,1.5056591e-10
EXPE,1.4860191e-10
URI,1.4626694e-10
LUV,1.4556438e-10
MHK,1.4080395e-10
MMM,1.4017215e-10
TSLA,1.3695582e-10
QRVO,1.3557538e-10
PNR,1.3442833e-10
KMX,1.3205954e-10
CF,1.3054259e-10
CBRE,1.2742936e-10
SWKS,1.2692652e-10
NXPI,1.2497187e-10
MTCH,1.2285292e-10
OKE,1.2182741e-10
SCHW,1.2102369e-10
STX,1.1908981e-10
SEE,1.1669259e-10
ALK,1.1362193e-10
MAS,1.1110992e-10
HST,1.0906311e-10
RHI,1.08237856e-10
PHM,1.07156346e-10
OGN,1.0612716e-10
F,1.0481008e-10
DXC,1.0111689e-10
CTRA,9.8914876e-11
C,9.881208e-11
NTRS,9.817494e-11
OTIS,9.655342e-11
FSLR,9.42707e-11
NVDA,9.2896794e-11
ANET,9.282242e-11
VTRS,8.7196e-11
AIG,8.6149636e-11
AMZN,8.2262606e-11
MRNA,8.1724606e-11
GPN,8.116655e-11
EMR,8.078068e-11
UAL,8.0325524e-11
EQT,7.9469396e-11
IFF,7.84549e-11
PFG,7.8020555e-11
AXP,7.661497e-11
ETN,7.344018e-11
BBWI,7.303997e-11
RL,7.247609e-11
BA,7.208837e-11
PLD,7.104859e-11
TXN,7.059945e-11
WAT,6.992482e-11
BWA,6.990213e-11
CCI,6.965781e-11
JPM,6.94899e-11
UNP,6.93491e-11
APTV,6.904489e-11
META,6.8390044e-11
RCL,6.838411e-11
MS,6.828764e-11
NTAP,6.782271e-11
ADI,6.743585e-11
AMAT,6.7356246e-11
ETR,6.642788e-11
DAL,6.590585e-11
EXR,6.569132e-11
CHTR,6.5427976e-11
AMD,6.374282e-11
OMC,6.273393e-11
PAYX,6.26679e-11
NDAQ,6.253074e-11
DLR,6.156647e-11
CAT,6.1535305e-11
MSCI,6.043555e-11
DOV,5.984277e-11
PANW,5.932139e-11
TT,5.905252e-11
AVY,5.893154e-11
TGT,5.6745192e-11
AES,5.602151e-11
LEN,5.5388045e-11
DHR,5.5001784e-11
TPR,5.496848e-11
AOS,5.4930876e-11
POOL,5.4670376e-11
AIZ,5.381209e-11
FRT,5.3759167e-11
ALL,5.335172e-11
TROW,5.275223e-11
CSGP,5.1103684e-11
ADBE,5.100934e-11
FIS,5.094314e-11
PH,5.0709863e-11
GS,5.0649172e-11
KIM,5.0515057e-11
PSA,5.0339906e-11
PPL,5.0233012e-11
EIX,5.005196e-11
DHI,4.9957864e-11
PCAR,4.9932128e-11
CTSH,4.86895e-11
ARE,4.8477136e-11
STE,4.8079624e-11
IP,4.7947618e-11
ALLE,4.776106e-11
DUK,4.7634303e-11
JBHT,4.7585044e-11
ILMN,4.749878e-11
TRMB,4.7270125e-11
ESS,4.706961e-11
NKE,4.6826404e-11
EXPD,4.6779112e-11
APH,4.6551214e-11
WBA,4.6354042e-11
TMO,4.6028053e-11
IDXX,4.55929e-11
KMI,4.4806367e-11
GE,4.4204838e-11
REG,4.400455e-11
NUE,4.3927022e-11
ALGN,4.3917734e-11
LRCX,4.385214e-11
ADP,4.380524e-11
VICI,4.3762913e-11
EPAM,4.3644297e-11
HD,4.360703e-11
D,4.3431536e-11
J,4.2644575e-11
GLW,4.2643746e-11
GOOGL,4.2596832e-11
BALL,4.2539368e-11
AMP,4.230601e-11
NFLX,4.2215387e-11
NRG,4.2146658e-11
CRM,4.1768013e-11
JCI,4.15095e-11
SPG,4.1055295e-11
EVRG,4.0882766e-11
IPG,4.071398e-11
FDX,4.0494157e-11
TECH,4.04839e-11
