,Weight
Cash,0.9150197
MPWR,0.022143755
FICO,0.015809435
MTD,0.009882298
NVR,0.006769531
BKNG,0.005637414
ESS,0.0044056606
ZBRA,0.0036498304
AIZ,0.0035505085
POOL,0.0032759896
TDY,0.003024148
AMP,0.002746408
FDS,0.0021669515
WAT,0.0019183443
TRGP,9.707436e-10
AZO,1.410548e-10
IP,7.0718527e-12
IRM,5.191286e-12
TFX,3.2795893e-12
BIO,2.773272e-12
GRMN,2.0616681e-12
FFIV,6.750451e-13
NDSN,6.701467e-13
T,5.746257e-13
ABBV,5.42595e-13
TDG,5.2542253e-13
SNA,5.041023e-13
GWW,4.476803e-13
AXON,4.4482042e-13
PTC,3.2847897e-13
IBM,3.1355008e-13
PM,2.876848e-13
WMB,2.7316146e-13
URI,2.6603543e-13
JPM,2.5829488e-13
WMT,2.4514448e-13
WAB,2.2678158e-13
TYL,2.1964562e-13
ETR,2.1400106e-13
LIN,1.7476352e-13
MLM,1.7425494e-13
ICE,1.71133e-13
COST,1.689795e-13
AVY,1.6208531e-13
SO,1.6078398e-13
CMI,1.5478852e-13
BR,1.5360483e-13
RVTY,1.5153308e-13
WTW,1.4512331e-13
EPAM,1.4419527e-13
MSCI,1.4344995e-13
CRL,1.4232097e-13
IT,1.4211044e-13
EQIX,1.3758913e-13
BLK,1.3423225e-13
WFC,1.3318964e-13
STE,1.3242317e-13
CME,1.2687692e-13
RSG,1.2467428e-13
AFL,1.2412971e-13
MCO,1.1867311e-13
CE,1.178328e-13
MOH,1.1538527e-13
GILD,1.1472579e-13
INTU,1.1371138e-13
RL,1.1343935e-13
MHK,1.134148e-13
ECL,1.08804126e-13
PKG,1.0411079e-13
HII,1.0315719e-13
NI,1.0154808e-13
MKTX,9.9573514e-14
J,9.9155764e-14
AON,9.879705e-14
GNRC,9.863134e-14
WST,9.649901e-14
IDXX,9.5796296e-14
DUK,9.454881e-14
IEX,9.329123e-14
KEYS,9.265466e-14
TMUS,9.263574e-14
TSCO,9.210055e-14
JKHY,9.055437e-14
PAYC,9.0483813e-14
PEG,9.001245e-14
PPL,8.892517e-14
CTAS,8.8828955e-14
LDOS,8.761037e-14
REGN,8.6345285e-14
LLY,8.426447e-14
AMGN,8.414983e-14
PNR,8.2958095e-14
SPG,8.246999e-14
EFX,8.232419e-14
AKAM,8.0491806e-14
TRV,8.006553e-14
MTB,7.875687e-14
HIG,7.8461184e-14
PFG,7.815335e-14
NDAQ,7.713469e-14
FRT,7.6790096e-14
L,7.661314e-14
AJG,7.653806e-14
LH,7.626426e-14
PNC,7.600265e-14
HLT,7.565907e-14
PH,7.562815e-14
AVGO,7.556805e-14
KLAC,7.511624e-14
CEG,7.50762e-14
DTE,7.4629356e-14
LNT,7.4081285e-14
PANW,7.375506e-14
RJF,7.327341e-14
TRMB,7.291111e-14
IFF,7.272831e-14
VRTX,7.256825e-14
EBAY,7.222151e-14
GEN,7.186498e-14
JBHT,7.156429e-14
CINF,7.0375746e-14
AVB,7.0175494e-14
DHR,6.935789e-14
MRNA,6.9313844e-14
ZION,6.928626e-14
MCK,6.9231445e-14
IQV,6.895298e-14
NRG,6.860478e-14
RHI,6.860337e-14
CMG,6.8431704e-14
GL,6.8330704e-14
AXP,6.828041e-14
ANET,6.778533e-14
ORLY,6.766864e-14
MAR,6.7651234e-14
DGX,6.731295e-14
ROP,6.717533e-14
KMI,6.687725e-14
ADSK,6.621913e-14
ALGN,6.5809656e-14
PRU,6.5631704e-14
ATO,6.554209e-14
VTRS,6.515687e-14
AMZN,6.493544e-14
TECH,6.490495e-14
A,6.420759e-14
PSX,6.404025e-14
JNJ,6.3985994e-14
ROK,6.3749814e-14
NVDA,6.365221e-14
ALL,6.335268e-14
OKE,6.320107e-14
MA,6.3083666e-14
BAC,6.2964906e-14
SRE,6.2928856e-14
PSA,6.2511235e-14
TMO,6.2207706e-14
KEY,6.201436e-14
GE,6.192127e-14
GS,6.180767e-14
ANSS,6.159402e-14
UHS,6.153086e-14
DVA,6.1260763e-14
EXR,6.104489e-14
CBOE,6.09371e-14
META,6.0670456e-14
PNW,6.0285015e-14
TSN,5.987115e-14
DLR,5.952548e-14
VRSK,5.937548e-14
TT,5.933101e-14
WHR,5.894713e-14
AMD,5.892383e-14
CDW,5.886868e-14
DE,5.8772696e-14
QRVO,5.876707e-14
MSFT,5.8514595e-14
EA,5.825824e-14
ILMN,5.808832e-14
WRB,5.802682e-14
APD,5.7935177e-14
CBRE,5.785666e-14
EIX,5.768235e-14
EXPD,5.7622e-14
EMN,5.7566826e-14
AEE,5.738908e-14
MAA,5.7205475e-14
D,5.6728355e-14
CB,5.6664813e-14
EVRG,5.6616468e-14
NTRS,5.636411e-14
CMS,5.5939455e-14
CHD,5.562361e-14
ACN,5.5514333e-14
NWL,5.5458445e-14
FI,5.5371367e-14
CSCO,5.517398e-14
PAYX,5.5088604e-14
NFLX,5.506089e-14
FANG,5.475465e-14
INTC,5.4251664e-14
NEM,5.423891e-14
LYV,5.401122e-14
CPT,5.3825295e-14
CRM,5.373974e-14
LRCX,5.30963e-14
EXPE,5.30488e-14
ALLE,5.2996327e-14
GOOGL,5.2965655e-14
MPC,5.2941728e-14
DOV,5.2782516e-14
EXC,5.2706774e-14
V,5.2692693e-14
PCG,5.2536334e-14
INCY,5.2439058e-14
MSI,5.2387673e-14
QCOM,5.229998e-14
EOG,5.223154e-14
KO,5.214028e-14
VTR,5.2138537e-14
CHTR,5.2094583e-14
KR,5.19915e-14
AWK,5.1971956e-14
PGR,5.1911617e-14
VLO,5.1867897e-14
FTNT,5.1747855e-14
EQT,5.1744284e-14
CL,5.167041e-14
SBAC,5.1536463e-14
SYF,5.1322865e-14
MMC,5.121825e-14
ROL,5.1181305e-14
CVS,5.0758907e-14
COO,5.0445688e-14
PWR,5.0367486e-14
REG,5.0270897e-14
HBAN,5.018625e-14
C,4.9988574e-14
MET,4.9949794e-14
IR,4.992649e-14
BRO,4.979781e-14
ED,4.967052e-14
BXP,4.9564966e-14
TXT,4.94264e-14
ALK,4.9362952e-14
LW,4.907529e-14
ADBE,4.896017e-14
DXC,4.895959e-14
ADI,4.870394e-14
GD,4.8625112e-14
STT,4.8570472e-14
NTAP,4.8506633e-14
FE,4.8491803e-14
NSC,4.848801e-14
SPGI,4.8321092e-14
STX,4.830306e-14
ACGL,4.8207925e-14
CFG,4.8195477e-14
HES,4.8118922e-14
SWKS,4.7559806e-14
NOC,4.755344e-14
BKR,4.7526327e-14
FDX,4.7460218e-14
AEP,4.737676e-14
UNP,4.734577e-14
RCL,4.7163062e-14
SHW,4.7013744e-14
FTV,4.69736e-14
PCAR,4.691931e-14
VMC,4.69141e-14
CI,4.690792e-14
CNP,4.676081e-14
WEC,4.667084e-14
ETSY,4.6550786e-14
APH,4.6459937e-14
SLB,4.6406855e-14
AAP,4.6367874e-14
AOS,4.6094693e-14
GPN,4.6025402e-14
HAL,4.601126e-14
BK,4.5872208e-14
CMA,4.582455e-14
STZ,4.5678088e-14
ORCL,4.5433614e-14
ARE,4.536236e-14
ABT,4.5257004e-14
MMM,4.5168215e-14
ETN,4.5075353e-14
LUV,4.505519e-14
USB,4.499531e-14
ISRG,4.4846353e-14
NEE,4.483224e-14
UNH,4.466217e-14
FIS,4.447054e-14
OMC,4.4205362e-14
COP,4.4124508e-14
MU,4.4035234e-14
ODFL,4.403284e-14
HD,4.392607e-14
WELL,4.3898008e-14
CARR,4.373001e-14
APA,4.364488e-14
HUM,4.3624463e-14
PG,4.3446024e-14
FMC,4.340071e-14
BG,4.339489e-14
DPZ,4.3290878e-14
LHX,4.3127336e-14
MS,4.310389e-14
PODD,4.3085798e-14
ITW,4.2959644e-14
CAT,4.2684182e-14
CHRW,4.2541657e-14
FITB,4.242715e-14
ENPH,4.2342872e-14
SCHW,4.230247e-14
NOW,4.2297346e-14
TFC,4.2233717e-14
LEN,4.218875e-14
XEL,4.216609e-14
EQR,4.215882e-14
TER,4.2137226e-14
HRL,4.213133e-14
CF,4.1939485e-14
COF,4.1926793e-14
VFC,4.1785707e-14
SWK,4.16794e-14
ES,4.1658276e-14
ZTS,4.1646804e-14
MGM,4.1611446e-14
ADP,4.1519424e-14
OGN,4.150201e-14
BALL,4.1334354e-14
WDC,4.129067e-14
CAH,4.1261272e-14
TSLA,4.1198232e-14
PFE,4.0943848e-14
TAP,4.0906457e-14
INVH,4.081831e-14
