,Weight
MPWR,0.5210258
Cash,0.47880203
BKNG,0.00016186958
FICO,1.0253925e-05
IRM,2.0519437e-09
GRMN,1.8905375e-09
IP,1.6995455e-09
JPM,1.4629112e-09
ZBRA,7.2811757e-10
AMP,6.034435e-10
MTD,5.9434163e-10
TRGP,4.324004e-10
ICE,4.2711576e-10
PM,3.3925074e-10
AKAM,1.9669576e-10
CE,1.8595807e-10
IBM,1.8300818e-10
LIN,1.7306755e-10
WAB,1.2985485e-10
INTC,7.5420115e-11
URI,7.0834075e-11
FDS,6.701904e-11
CEG,6.442447e-11
NWL,6.386779e-11
AVGO,6.1581254e-11
PTC,6.116002e-11
ZION,5.993342e-11
PNR,5.2551727e-11
WFC,5.026814e-11
SLB,4.8272462e-11
WAT,4.7272353e-11
KEY,4.651239e-11
HAL,4.328168e-11
PSX,4.271383e-11
MU,4.039984e-11
ACN,3.91647e-11
ANET,3.910326e-11
MSCI,3.90668e-11
KEYS,3.8026277e-11
CMI,3.535568e-11
REGN,3.4686518e-11
COST,3.3478862e-11
IT,3.3097244e-11
INTU,3.116262e-11
ADBE,3.058986e-11
APA,3.0434412e-11
COP,3.011324e-11
MLM,2.7815047e-11
APH,2.7187773e-11
NRG,2.667443e-11
AMGN,2.6403067e-11
GEN,2.6088168e-11
EOG,2.4470488e-11
RHI,2.4346856e-11
NVDA,2.4075016e-11
MA,2.3482426e-11
V,2.3189202e-11
EBAY,2.2634249e-11
MPC,2.250562e-11
BKR,2.2470283e-11
DHR,2.2413153e-11
WMB,2.238542e-11
FANG,2.1801375e-11
QRVO,2.1770398e-11
AFL,2.1655582e-11
AIZ,2.1471814e-11
CARR,2.0705706e-11
ABBV,2.0227929e-11
AMZN,1.8883369e-11
AMD,1.849226e-11
QCOM,1.8351626e-11
FCX,1.8108959e-11
BXP,1.8009195e-11
NDAQ,1.7917268e-11
CME,1.7496272e-11
ADI,1.7494822e-11
POOL,1.7273563e-11
MAR,1.6416458e-11
MCO,1.6177613e-11
EQIX,1.5804701e-11
USB,1.5772253e-11
PHM,1.539456e-11
SPG,1.5209103e-11
BLK,1.504719e-11
ETN,1.4934097e-11
AXP,1.4715864e-11
PFG,1.4695222e-11
CRM,1.4393613e-11
HLT,1.4267634e-11
GS,1.417545e-11
WDC,1.4154099e-11
LLY,1.4059549e-11
MGM,1.3828244e-11
VLO,1.3541712e-11
CSCO,1.3420496e-11
CBOE,1.3405239e-11
TT,1.3384529e-11
HES,1.32932545e-11
BR,1.3279892e-11
STE,1.327801e-11
MET,1.3261568e-11
CVS,1.2901906e-11
FTV,1.2895916e-11
NVR,1.2863652e-11
A,1.2840064e-11
PCAR,1.2789876e-11
CBRE,1.2734701e-11
PRU,1.261731e-11
STX,1.25555686e-11
HIG,1.2551163e-11
LRCX,1.232918e-11
TMO,1.2309508e-11
SPGI,1.2117456e-11
PWR,1.1936054e-11
NEM,1.1922311e-11
CFG,1.1919484e-11
PAYC,1.1894447e-11
OKE,1.1873427e-11
LH,1.17842056e-11
FFIV,1.1645135e-11
DLR,1.13504406e-11
CAT,1.1245145e-11
MOH,1.123355e-11
RVTY,1.0962859e-11
J,1.0960474e-11
ADSK,1.0909039e-11
EXPE,1.0828278e-11
PNC,1.0811095e-11
TSCO,1.0739142e-11
NFLX,1.05283655e-11
UNP,1.0501639e-11
