,Weight
MPWR,0.5939099
Cash,0.40337676
MTD,0.0027133746
FICO,2.6170136e-12
BKNG,4.7569327e-13
IP,5.7659335e-14
PTC,5.6901166e-14
GRMN,5.667189e-14
FFIV,5.4664427e-14
TRGP,5.2156328e-14
IBM,5.109632e-14
AMP,5.0920087e-14
IRM,4.619326e-14
PM,4.603327e-14
WAT,4.523561e-14
JPM,4.4981078e-14
WAB,4.486713e-14
ZBRA,4.4672687e-14
ICE,4.431919e-14
FDS,4.3918296e-14
LIN,4.3200584e-14
NVR,4.3087817e-14
URI,4.1270606e-14
AKAM,4.060663e-14
CE,4.0388093e-14
MLM,3.9704636e-14
AXON,3.9481127e-14
MSCI,3.9183422e-14
CMI,3.8759703e-14
PNR,3.862401e-14
CEG,3.8155605e-14
ZION,3.7970783e-14
WFC,3.7836857e-14
INTC,3.7823487e-14
IT,3.779977e-14
POOL,3.7551546e-14
NWL,3.7209625e-14
AVGO,3.6679454e-14
AIZ,3.6631248e-14
KEYS,3.618477e-14
COST,3.6051515e-14
INTU,3.5971358e-14
KEY,3.5663638e-14
REGN,3.522883e-14
BR,3.4611193e-14
AZO,3.4197807e-14
ACN,3.417753e-14
ANET,3.41539e-14
PSX,3.3877977e-14
AMGN,3.383764e-14
BLK,3.3788995e-14
EQIX,3.3505252e-14
SLB,3.350321e-14
MCO,3.3480844e-14
TDG,3.32801e-14
RHI,3.3202726e-14
EBAY,3.2883445e-14
DHR,3.2603287e-14
NRG,3.2455016e-14
AFL,3.2215174e-14
MA,3.2101014e-14
ADBE,3.195833e-14
GEN,3.186744e-14
NDAQ,3.1842743e-14
HAL,3.170069e-14
MAR,3.1658568e-14
ABBV,3.146193e-14
STE,3.0863993e-14
MU,3.0847503e-14
AMZN,3.08327e-14
WMB,3.0817715e-14
V,3.0798247e-14
CME,3.0647285e-14
LLY,3.0294164e-14
NVDA,3.0139787e-14
COP,3.0102518e-14
APH,3.007293e-14
SPG,2.9957522e-14
PAYC,2.9708674e-14
AXP,2.9319083e-14
MPC,2.931322e-14
APA,2.930838e-14
PFG,2.9126353e-14
QRVO,2.9122985e-14
EOG,2.909209e-14
PRU,2.8981774e-14
AVY,2.889207e-14
TDY,2.8889854e-14
CTAS,2.8862997e-14
LH,2.8449824e-14
GWW,2.8379326e-14
RVTY,2.8217134e-14
CARR,2.8193133e-14
ESS,2.8163009e-14
FANG,2.815149e-14
BKR,2.7991986e-14
BIO,2.7924532e-14
HLT,2.7912717e-14
TYL,2.7824016e-14
GS,2.7815517e-14
A,2.779122e-14
CBRE,2.7752735e-14
CSCO,2.7726426e-14
EPAM,2.7452678e-14
CRM,2.7405822e-14
TT,2.7312503e-14
PCAR,2.7165446e-14
RL,2.7075049e-14
BXP,2.6878387e-14
SNA,2.673048e-14
PWR,2.6718184e-14
PNC,2.6714284e-14
PH,2.6610889e-14
TMO,2.6550412e-14
J,2.6467394e-14
USB,2.6454401e-14
ADI,2.6316592e-14
AMD,2.6314434e-14
IDXX,2.6297244e-14
OKE,2.624585e-14
ETN,2.622904e-14
PHM,2.6171741e-14
TFX,2.6038523e-14
QCOM,2.5883875e-14
RSG,2.5848567e-14
HIG,2.5789095e-14
CBOE,2.560718e-14
NDSN,2.5530703e-14
WMT,2.5340844e-14
FRT,2.5340036e-14
ADSK,2.5311255e-14
PKG,2.5196718e-14
FCX,2.5168014e-14
GNRC,2.5128615e-14
RJF,2.50783e-14
MOH,2.500809e-14
MHK,2.4993982e-14
DLR,2.4933211e-14
ILMN,2.4933167e-14
VTRS,2.488191e-14
HES,2.483612e-14
CFG,2.4733426e-14
CAT,2.4667104e-14
CVS,2.453405e-14
MET,2.4438696e-14
CDW,2.4332968e-14
ETR,2.431523e-14
SYF,2.4307513e-14
EXPE,2.4280767e-14
VRTX,2.4102167e-14
VLO,2.4096119e-14
REG,2.3949286e-14
FTV,2.387501e-14
EXPD,2.3830081e-14
VRSK,2.3769493e-14
ANSS,2.3686583e-14
DE,2.3380979e-14
TSCO,2.3343603e-14
MGM,2.333886e-14
PPL,2.3331824e-14
META,2.3315907e-14
DUK,2.3264317e-14
LRCX,2.3170276e-14
MMM,2.3135695e-14
STX,2.3132934e-14
CRL,2.3012613e-14
GPN,2.3005362e-14
TSN,2.2970509e-14
ACGL,2.2964352e-14
WDC,2.2926675e-14
KLAC,2.2885524e-14
MKTX,2.2829156e-14
IQV,2.2678179e-14
GE,2.2677486e-14
L,2.2596166e-14
NFLX,2.2518993e-14
ALGN,2.2497868e-14
EFX,2.2437137e-14
SWKS,2.2213746e-14
SPGI,2.2203825e-14
GILD,2.2196027e-14
PAYX,2.2189131e-14
ECL,2.217912e-14
BAC,2.2044942e-14
PANW,2.1945792e-14
CHTR,2.1923515e-14
LDOS,2.186533e-14
UNP,2.1826879e-14
SO,2.1739295e-14
IFF,2.1623714e-14
EIX,2.1611099e-14
TFC,2.1407672e-14
LEN,2.1407435e-14
LYV,2.1346606e-14
HBAN,2.1313312e-14
ALL,2.130902e-14
VTR,2.1174062e-14
NEM,2.112991e-14
IR,2.1076507e-14
HD,2.107317e-14
CB,2.093715e-14
ALK,2.0917706e-14
PNW,2.0890975e-14
AON,2.083665e-14
TRMB,2.0804825e-14
VFC,2.0795131e-14
ORCL,2.0776441e-14
ADP,2.0772038e-14
GOOGL,2.0766087e-14
PYPL,2.0650733e-14
ENPH,2.0625937e-14
EXR,2.0622948e-14
CTRA,2.0589982e-14
NTAP,2.0571352e-14
HII,2.0531223e-14
SRE,2.028485e-14
KMI,2.0211939e-14
ROL,2.0134266e-14
DGX,2.0126851e-14
TER,2.0125635e-14
CMA,2.000693e-14
JKHY,1.9918554e-14
DD,1.9892603e-14
EQT,1.9812682e-14
ETSY,1.9790859e-14
ATO,1.9784411e-14
IEX,1.977233e-14
TXN,1.9731968e-14
PLD,1.9693765e-14
ROK,1.9653822e-14
