,Weight
Cash,0.9106761
MPWR,0.02361828
FICO,0.016499853
MTD,0.00898195
BKNG,0.008064687
NVR,0.005841107
ESS,0.0053292136
AIZ,0.0042621205
TDY,0.0039125276
AMP,0.0036722098
ZBRA,0.0033961786
WAT,0.0027882264
FDS,0.0027648557
TRGP,0.00018177532
IRM,4.666398e-06
IP,4.395052e-06
GRMN,9.11931e-07
AZO,2.8093567e-07
T,1.7752384e-07
ABBV,1.0221482e-07
FFIV,1.01311315e-07
IBM,3.1347767e-08
PM,2.4186983e-08
PTC,2.1826008e-08
WMB,2.0775246e-08
JPM,1.8066558e-08
WMT,1.5338745e-08
POOL,1.5159545e-08
ICE,7.2525865e-09
ETR,6.7862294e-09
LIN,6.110809e-09
WAB,5.7509517e-09
AXON,4.4257202e-09
COST,4.319767e-09
SO,3.2646243e-09
TFX,3.0043055e-09
WFC,2.4605087e-09
AFL,2.0962267e-09
CME,2.077076e-09
GILD,1.7569236e-09
INTU,1.6446051e-09
BIO,1.4581282e-09
URI,1.3701819e-09
RSG,1.2998775e-09
CMI,1.1148511e-09
CE,1.0069947e-09
AKAM,9.539098e-10
TDG,9.21208e-10
ECL,9.0862706e-10
SNA,8.443976e-10
MLM,8.336779e-10
AVGO,8.309134e-10
NI,8.1218016e-10
WTW,7.1237777e-10
AMGN,6.672006e-10
CEG,6.556757e-10
AON,6.322858e-10
IT,6.211402e-10
TMUS,6.1531735e-10
RVTY,6.093884e-10
KEYS,5.932555e-10
PPL,5.9161614e-10
DUK,5.9073413e-10
LLY,5.8309474e-10
MCO,5.733125e-10
TSCO,5.654588e-10
ANET,5.6160704e-10
RL,5.586496e-10
BR,5.478481e-10
NVDA,5.424122e-10
EBAY,5.2930554e-10
REGN,5.278801e-10
GWW,5.246152e-10
TYL,5.209937e-10
MSCI,5.192516e-10
GEN,5.042531e-10
MOH,4.956756e-10
PANW,4.701255e-10
PEG,4.688861e-10
PNR,4.6815174e-10
NRG,4.6080514e-10
LDOS,4.5945325e-10
AVY,4.3679788e-10
NDSN,4.2912773e-10
ZION,4.056369e-10
NDAQ,4.0287085e-10
EQIX,3.9064385e-10
AMZN,3.9027406e-10
HIG,3.8561743e-10
HLT,3.7650771e-10
STE,3.685519e-10
GE,3.587133e-10
BLK,3.4647266e-10
DHR,3.401363e-10
TRV,3.3290046e-10
AMD,3.3170477e-10
PNC,3.2920897e-10
INTC,3.2526387e-10
J,3.171776e-10
AXP,3.08439e-10
MRNA,3.0347194e-10
META,3.034616e-10
KEY,3.0164438e-10
PSX,3.0049846e-10
QCOM,2.878832e-10
SPG,2.8720468e-10
NWL,2.8499544e-10
CRL,2.8436087e-10
PKG,2.836482e-10
EPAM,2.8320096e-10
MA,2.7741506e-10
GS,2.526842e-10
GNRC,2.4913188e-10
VRTX,2.465971e-10
QRVO,2.4572983e-10
BAC,2.446949e-10
MHK,2.4468302e-10
MAR,2.3770652e-10
MPC,2.3404254e-10
CTAS,2.3388977e-10
PRU,2.3081892e-10
ADSK,2.2559286e-10
VTRS,2.253228e-10
PAYC,2.251815e-10
PFG,2.2146679e-10
OKE,2.1855123e-10
CRM,2.1753944e-10
IDXX,2.1432571e-10
GL,2.1415032e-10
A,2.14137e-10
TRMB,2.1328064e-10
IFF,2.1163249e-10
ADBE,2.104755e-10
MU,2.1032692e-10
ALL,2.0631027e-10
ACN,2.0300625e-10
LH,2.0245956e-10
KLAC,2.0129179e-10
MSFT,2.0095976e-10
RHI,1.9974349e-10
MKTX,1.9864947e-10
LNT,1.9752401e-10
SLB,1.9405098e-10
TT,1.9224256e-10
L,1.8927228e-10
APH,1.876975e-10
RJF,1.8617566e-10
AJG,1.8482996e-10
JNJ,1.8449693e-10
HAL,1.8438828e-10
TSN,1.8375498e-10
TMO,1.8069536e-10
FANG,1.7999904e-10
KMI,1.7932097e-10
GOOGL,1.751782e-10
V,1.7517468e-10
EXPE,1.7431474e-10
VLO,1.7360735e-10
NFLX,1.7327396e-10
LRCX,1.7326932e-10
IR,1.694414e-10
FTNT,1.6916242e-10
ILMN,1.6843785e-10
MCK,1.6714131e-10
CSCO,1.6569841e-10
ADI,1.6364866e-10
CBRE,1.6291919e-10
DTE,1.6185413e-10
EOG,1.5707075e-10
CARR,1.5393599e-10
CBOE,1.5321909e-10
FI,1.5300672e-10
SYF,1.521099e-10
PH,1.5070363e-10
DLR,1.4990534e-10
EFX,1.4922451e-10
NEM,1.4883475e-10
PGR,1.4806682e-10
CVS,1.4703895e-10
ETN,1.4670958e-10
HII,1.4545071e-10
STX,1.4543287e-10
CB,1.4539787e-10
FRT,1.4538479e-10
SRE,1.4385536e-10
PAYX,1.4309659e-10
DGX,1.4279775e-10
WRB,1.4263471e-10
APA,1.4249756e-10
EXPD,1.4202403e-10
MET,1.4079317e-10
IQV,1.4039883e-10
CHTR,1.3853516e-10
EA,1.3697618e-10
CDW,1.3659851e-10
DE,1.3631014e-10
BKR,1.3618102e-10
WST,1.329705e-10
HBAN,1.329119e-10
MTB,1.3289814e-10
CFG,1.315856e-10
BXP,1.2836499e-10
VRSK,1.2832543e-10
PCAR,1.2814237e-10
USB,1.2782853e-10
JBHT,1.2696327e-10
COP,1.2664327e-10
NTAP,1.2646308e-10
ALGN,1.2542119e-10
ORCL,1.2541064e-10
D,1.2431574e-10
WDC,1.2347168e-10
HES,1.2324862e-10
JKHY,1.2283784e-10
CMG,1.2143621e-10
LYV,1.2109348e-10
EQT,1.2040284e-10
LEN,1.2038763e-10
TECH,1.201398e-10
C,1.1856047e-10
EIX,1.1566597e-10
SWKS,1.13117106e-10
KO,1.1283262e-10
EXC,1.1268017e-10
PWR,1.1200273e-10
CAT,1.1183211e-10
ENPH,1.1171556e-10
APD,1.11156584e-10
PNW,1.1064413e-10
PHM,1.1013955e-10
ACGL,1.0960786e-10
VTR,1.0928233e-10
MMC,1.0917739e-10
AEE,1.0891676e-10
ROK,1.0820809e-10
FCX,1.0810279e-10
IEX,1.07785766e-10
VFC,1.0744966e-10
INCY,1.0729162e-10
ATO,1.07149026e-10
GPN,1.0691079e-10
PCG,1.0685455e-10
LUV,1.0627136e-10
CL,1.0567297e-10
EVRG,1.05628964e-10
CMS,1.0477471e-10
MMM,1.02596584e-10
ETSY,1.0170983e-10
TFC,1.00766805e-10
ROL,1.0022328e-10
UNP,9.956069e-11
ALK,9.913208e-11
TER,9.870115e-11
MGM,9.80817e-11
EXR,9.778783e-11
SPGI,9.613388e-11
PSA,9.608638e-11
ANSS,9.516869e-11
FTV,9.401429e-11
CI,9.271872e-11
CINF,9.2399394e-11
CMA,9.19647e-11
PYPL,9.146735e-11
NTRS,9.13647e-11
SHW,9.121965e-11
REG,8.99522e-11
ED,8.9907456e-11
LW,8.978922e-11
CF,8.8769714e-11
KR,8.8093206e-11
MS,8.8022e-11
AVB,8.611238e-11
CHD,8.607339e-11
WHR,8.6042666e-11
FE,8.536108e-11
