,Weight
GRMN,0.18657172
IRM,0.1864019
BKNG,0.09060363
IBM,0.0868609
JPM,0.07564094
PM,0.06083961
PTC,0.059667595
ICE,0.05413247
WMT,0.052911684
TRGP,0.05128292
INTU,0.031696822
WAB,0.025897322
AMP,0.016780486
LIN,0.005762598
PKG,0.002036975
AIZ,0.001697051
FFIV,0.0012466207
GILD,0.0011832839
Cash,0.0011474289
CMI,0.0010034093
COST,0.00061426806
NDAQ,0.0006050383
WFC,0.00050287356
ETR,0.00048849266
WAT,0.00047942935
ECL,0.00041526192
FDS,0.0004135995
GEN,0.00040879767
TDY,0.0004082748
NI,0.00040747513
SO,0.00033833
FICO,0.00024996573
ABBV,0.00022953577
AXP,0.00013210114
WMB,0.00010260337
EBAY,9.680572e-05
AFL,7.8527504e-05
RSG,5.7741054e-05
AVGO,4.559607e-05
ANET,3.9498016e-05
PPL,2.8719554e-05
HLT,2.7198656e-05
AXON,2.699487e-05
MCO,2.4408184e-05
AMZN,2.3189226e-05
URI,2.1561527e-05
PANW,2.1502583e-05
IP,2.1135367e-05
DUK,2.0807935e-05
KEY,1.6774438e-05
NVR,1.4811211e-05
CSCO,1.4680822e-05
FI,1.258733e-05
TRMB,1.2546396e-05
BR,1.2443411e-05
DHR,1.24035005e-05
ZBRA,1.2268293e-05
MAR,1.1676807e-05
SPG,1.1114943e-05
PNC,1.0289392e-05
EXPE,1.023179e-05
RL,9.5018e-06
J,8.982539e-06
AON,8.415875e-06
AZO,6.7314127e-06
TRV,6.6524444e-06
PNR,6.642708e-06
HIG,6.246898e-06
DE,6.131624e-06
KEYS,6.0702732e-06
MTD,5.126071e-06
TSCO,4.673369e-06
ZION,4.0617615e-06
NVDA,4.040417e-06
PEG,2.9323287e-06
TMUS,2.5153647e-06
MA,2.4455358e-06
WTW,2.2943175e-06
IFF,2.145098e-06
KMI,2.080446e-06
OKE,1.7169014e-06
T,1.6366786e-06
FTNT,1.5576856e-06
RVTY,1.529119e-06
CME,1.4027195e-06
LLY,1.3586917e-06
MSFT,1.2371264e-06
HBAN,1.1563791e-06
BAC,1.1155503e-06
GS,9.688869e-07
CRM,9.674789e-07
MLM,9.568156e-07
CE,9.483554e-07
ESS,9.195562e-07
AKAM,8.807422e-07
NRG,8.1755377e-07
KO,7.808696e-07
TT,7.5083057e-07
AMGN,7.4071977e-07
TMO,7.2526825e-07
QRVO,6.3671405e-07
DTE,6.351528e-07
PRU,6.3439865e-07
JNJ,6.302865e-07
META,6.1587605e-07
V,6.016192e-07
ILMN,5.925414e-07
REGN,5.8857296e-07
CEG,5.761559e-07
GE,5.568607e-07
GWW,4.910909e-07
A,4.5192675e-07
PFG,4.1832897e-07
MOH,3.817434e-07
PSX,3.816795e-07
VTRS,3.7263413e-07
MET,3.6374016e-07
MSCI,3.5196732e-07
BLK,3.486351e-07
LNT,3.4078326e-07
ADI,3.347759e-07
SYF,3.1484788e-07
LH,3.1042563e-07
NWL,3.0557223e-07
TSN,3.0397592e-07
RJF,3.013633e-07
LEN,2.8968626e-07
CBRE,2.8784655e-07
IT,2.8630552e-07
INTC,2.844911e-07
NFLX,2.6395398e-07
RHI,2.5993145e-07
EA,2.5679608e-07
CAT,2.548675e-07
PAYX,2.5172835e-07
ADSK,2.49404e-07
CL,2.4629492e-07
SWKS,2.4013e-07
NEM,2.2818251e-07
PAYC,2.2630971e-07
CFG,2.2468659e-07
QCOM,2.1706076e-07
APH,2.0649416e-07
VTR,2.0485068e-07
BK,2.0361509e-07
ADBE,1.9996536e-07
IR,1.9842187e-07
USB,1.9806461e-07
FTV,1.9361629e-07
CTAS,1.8663839e-07
ACN,1.8497191e-07
MPC,1.8391586e-07
TYL,1.8193818e-07
PHM,1.8062529e-07
POOL,1.7511906e-07
VRTX,1.7424571e-07
MHK,1.6715282e-07
SRE,1.6521194e-07
STE,1.6500991e-07
ALL,1.6296602e-07
PCAR,1.6208513e-07
ETN,1.5758604e-07
SLB,1.540832e-07
CB,1.5297856e-07
FANG,1.5241596e-07
EXPD,1.5228285e-07
MS,1.5174183e-07
AVY,1.5003687e-07
UNP,1.4937224e-07
EIX,1.4505034e-07
FITB,1.4446177e-07
DGX,1.443409e-07
LYV,1.3920291e-07
MPWR,1.3790901e-07
EQIX,1.3691896e-07
MU,1.3632567e-07
EOG,1.3614859e-07
MCK,1.3495948e-07
GNRC,1.3130233e-07
DLR,1.3081296e-07
BXP,1.301379e-07
VLO,1.2775139e-07
TFC,1.2307353e-07
CVS,1.2225215e-07
CMS,1.1983202e-07
SPGI,1.1945296e-07
MTB,1.18429206e-07
AMD,1.1800104e-07
MMM,1.1719405e-07
L,1.16823124e-07
HAL,1.1365539e-07
ALK,1.12380135e-07
PH,1.1005397e-07
COP,1.0918246e-07
ATO,1.08107606e-07
IQV,1.0490562e-07
HD,1.0437979e-07
FRT,1.04334404e-07
PCG,1.0300992e-07
CBOE,1.0300134e-07
CARR,1.0177684e-07
RCL,1.0032799e-07
EVRG,9.7515894e-08
FE,9.657678e-08
BKR,9.400521e-08
KR,9.087301e-08
RF,8.874798e-08
LDOS,8.87069e-08
D,8.846647e-08
EXC,8.716039e-08
VRSK,8.7018506e-08
ROL,8.663937e-08
EFX,8.334636e-08
ORCL,8.2675655e-08
REG,8.150806e-08
NTAP,8.0530064e-08
WRB,7.731245e-08
TFX,7.7021014e-08
FCX,7.687419e-08
STX,7.6136644e-08
GOOGL,7.473987e-08
CDW,7.4730984e-08
AJG,7.468731e-08
MMC,7.465487e-08
FDX,7.349536e-08
PWR,7.198364e-08
STT,7.17683e-08
DD,7.135787e-08
ROK,7.083624e-08
CNP,7.068879e-08
APA,7.0255176e-08
PNW,6.764359e-08
CMA,6.7463425e-08
ED,6.7257425e-08
ADP,6.70151e-08
SNA,6.6887694e-08
LUV,6.640868e-08
AEP,6.581958e-08
PGR,6.5619396e-08
WDC,6.560556e-08
APD,6.36026e-08
BSX,6.267056e-08
SCHW,6.209495e-08
SHW,6.006172e-08
AAPL,5.954233e-08
PYPL,5.7194704e-08
AEE,5.7134972e-08
MAS,5.4844556e-08
HES,5.4476875e-08
TXN,5.44505e-08
CRL,5.4392913e-08
DIS,5.428456e-08
C,5.414131e-08
PSA,5.2269673e-08
NOW,5.1183303e-08
EQT,4.985796e-08
DHI,4.9311904e-08
ACGL,4.928797e-08
GPN,4.8963795e-08
CHD,4.8444814e-08
PG,4.7149378e-08
WELL,4.7107974e-08
ABT,4.6096307e-08
CF,4.5910106e-08
MGM,4.5559506e-08
OTIS,4.4173078e-08
UNH,4.393031e-08
NXPI,4.372626e-08
LRCX,4.2814015e-08
O,4.2724007e-08
OMC,4.2240885e-08
COF,4.2207642e-08
BIO,4.1193303e-08
IDXX,4.1097362e-08
TER,4.089811e-08
SWK,4.0882874e-08
ROP,4.0440252e-08
JBHT,3.9950642e-08
BRK.B,3.979641e-08
CHTR,3.9713136e-08
GD,3.9608995e-08
NEE,3.9539493e-08
EPAM,3.902589e-08
VFC,3.8947988e-08
TTWO,3.8733248e-08
INVH,3.8586272e-08
MRNA,3.8190798e-08
WEC,3.725139e-08
FIS,3.676415e-08
TXT,3.675171e-08
TDG,3.5545447e-08
EQR,3.518482e-08
EXR,3.4610153e-08
MDT,3.4007066e-08
AOS,3.370213e-08
JKHY,3.3540687e-08
AVB,3.3511004e-08
NTRS,3.337729e-08
CI,3.3372288e-08
AMT,3.2514937e-08
HOLX,3.2430385e-08
IVZ,3.233216e-08
MSI,3.2124824e-08
INCY,3.197346e-08
PFE,3.1322653e-08
KDP,3.1194265e-08
NDSN,3.088405e-08
MKTX,3.075907e-08
LOW,3.07037e-08
KLAC,3.0592794e-08
CVX,2.9819457e-08
CTRA,2.9782784e-08
ALLE,2.9781773e-08
HPQ,2.9245953e-08
ANSS,2.894122e-08
ISRG,2.8779382e-08
EMN,2.8706628e-08
CMG,2.863004e-08
PLD,2.8514933e-08
AWK,2.8427612e-08
ALGN,2.7790529e-08
ENPH,2.7790385e-08
XEL,2.7722537e-08
HII,2.7355819e-08
NKE,2.73535e-08
HST,2.6978263e-08
ITW,2.6762688e-08
ETSY,2.675277e-08
BRO,2.6603516e-08
CINF,2.6602557e-08
DVN,2.6588856e-08
TAP,2.6496428e-08
ON,2.6100672e-08
IEX,2.5898991e-08
EMR,2.5846923e-08
KIM,2.5073799e-08
BG,2.3900084e-08
WM,2.3421505e-08
TJX,2.3205287e-08
GLW,2.2982094e-08
TECH,2.2638156e-08
NOC,2.2619387e-08
DOV,2.2543638e-08
OXY,2.2505395e-08
TSLA,2.2303695e-08
MTCH,2.2119337e-08
XOM,2.1849383e-08
HWM,2.17201e-08
VMC,2.1324292e-08
AMAT,2.053291e-08
LVS,2.0466604e-08
CSX,2.0453413e-08
MCHP,2.0450129e-08
ORLY,2.0311655e-08
WST,2.0097177e-08
NUE,2.0014035e-08
CNC,1.9996651e-08
ZTS,1.995745e-08
STZ,1.9619076e-08
BDX,1.9565537e-08
PEP,1.9332026e-08
KMX,1.9289422e-08
OGN,1.9206903e-08
BA,1.9078232e-08
YUM,1.8536815e-08
F,1.8258058e-08
CPRT,1.824829e-08
CZR,1.8069843e-08
CHRW,1.8039254e-08
VZ,1.7990335e-08
ES,1.7955244e-08
GEHC,1.7880952e-08
EW,1.7739271e-08
BALL,1.771116e-08
MAA,1.7581321e-08
CAH,1.7277122e-08
