,Weight
Cash,0.91476566
MPWR,0.022635564
FICO,0.015895704
MTD,0.009192553
NVR,0.0062319376
BKNG,0.006102732
ESS,0.0045059444
AIZ,0.003612731
ZBRA,0.0035298816
TDY,0.003095501
POOL,0.0029852067
AMP,0.0027837784
FDS,0.002552683
WAT,0.0021095064
TRGP,4.2405514e-07
AZO,5.083375e-09
IP,2.761434e-09
IRM,1.4397021e-09
GRMN,4.0571468e-10
FFIV,5.3053537e-11
ABBV,4.9146447e-11
T,2.9656368e-11
IBM,1.8903443e-11
TFX,1.4940974e-11
PTC,1.35404864e-11
PM,1.346071e-11
BIO,1.2672213e-11
JPM,1.0693243e-11
WMB,9.306938e-12
WMT,8.732749e-12
ICE,4.997633e-12
LIN,4.3122402e-12
WAB,4.1731696e-12
ETR,4.154984e-12
AXON,4.0688347e-12
COST,2.7526959e-12
TDG,2.7103582e-12
NDSN,2.680889e-12
SNA,2.5461157e-12
SO,2.3448784e-12
URI,2.1544383e-12
GWW,2.0822077e-12
WFC,1.876197e-12
AFL,1.5807409e-12
INTU,1.5411728e-12
CME,1.4227461e-12
GILD,1.3718266e-12
CMI,1.3378668e-12
CE,1.3119562e-12
MLM,1.2934577e-12
TYL,1.1964717e-12
RSG,1.1959969e-12
IT,1.0140401e-12
ECL,1.011327e-12
RVTY,9.94234e-13
AKAM,9.893367e-13
WTW,9.888514e-13
AVY,9.662569e-13
MSCI,9.272408e-13
BR,9.268712e-13
AVGO,8.662923e-13
NI,8.616217e-13
MCO,8.520976e-13
EQIX,8.124537e-13
KEYS,7.884839e-13
RL,7.8799304e-13
AON,7.814308e-13
BLK,7.7369393e-13
MOH,7.70141e-13
EPAM,7.6910207e-13
CRL,7.638448e-13
STE,7.625051e-13
CEG,7.398651e-13
TSCO,7.278881e-13
AMGN,7.129695e-13
DUK,7.0650235e-13
PPL,7.0636677e-13
LLY,6.928967e-13
REGN,6.9020137e-13
TMUS,6.8673837e-13
LDOS,6.6744895e-13
PNR,6.5435016e-13
ANET,6.5381256e-13
NVDA,6.459066e-13
MHK,6.3399107e-13
GEN,6.154196e-13
PEG,6.1233917e-13
EBAY,5.9647816e-13
PKG,5.960449e-13
J,5.9455717e-13
NRG,5.9038294e-13
PANW,5.867888e-13
GNRC,5.7267217e-13
ZION,5.638617e-13
HIG,5.5418756e-13
NDAQ,5.433703e-13
HLT,5.412115e-13
MKTX,5.2597727e-13
TRV,5.2163607e-13
SPG,5.215266e-13
IDXX,5.1885563e-13
AMZN,5.184058e-13
PNC,5.1630916e-13
PAYC,5.1007516e-13
DHR,4.9873544e-13
CTAS,4.940087e-13
GE,4.9167956e-13
HII,4.907164e-13
AMD,4.800896e-13
