,Weight
Cash,0.9148491
MPWR,0.022600506
FICO,0.015884588
MTD,0.009241817
NVR,0.0062746084
BKNG,0.0060469396
ESS,0.004486279
AIZ,0.003607801
ZBRA,0.0035433276
TDY,0.0030888475
POOL,0.003001207
AMP,0.0027729329
FDS,0.0025097842
WAT,0.0020919128
TRGP,2.9340123e-07
AZO,4.0292703e-09
IP,1.7844531e-09
IRM,9.614995e-10
GRMN,2.766399e-10
FFIV,3.652287e-11
ABBV,3.3651578e-11
T,2.001563e-11
IBM,1.3093001e-11
TFX,1.2854525e-11
BIO,1.0903843e-11
PTC,9.473486e-12
PM,9.361393e-12
JPM,7.472643e-12
WMB,6.516944e-12
WMT,6.1287126e-12
ICE,3.5482023e-12
AXON,3.1874087e-12
LIN,3.0884156e-12
WAB,3.0443332e-12
ETR,3.0127652e-12
NDSN,2.3426953e-12
TDG,2.306099e-12
SNA,2.1692546e-12
COST,2.0242946e-12
GWW,1.7913983e-12
SO,1.742544e-12
URI,1.714708e-12
WFC,1.3993223e-12
AFL,1.1906596e-12
INTU,1.1548757e-12
CME,1.0862602e-12
CMI,1.0550005e-12
MLM,1.0405267e-12
GILD,1.0403077e-12
TYL,1.0083232e-12
CE,1.0039012e-12
RSG,9.307168e-13
IT,8.204439e-13
RVTY,8.132242e-13
WTW,8.0665395e-13
AVY,8.0141395e-13
ECL,7.899406e-13
BR,7.683744e-13
MSCI,7.6025357e-13
AKAM,7.486382e-13
MCO,6.887799e-13
NI,6.812e-13
EQIX,6.7526356e-13
AVGO,6.6007307e-13
EPAM,6.4861376e-13
BLK,6.458219e-13
CRL,6.4280547e-13
RL,6.4004347e-13
STE,6.359218e-13
MOH,6.291881e-13
AON,6.235945e-13
KEYS,6.225968e-13
TSCO,5.8049556e-13
CEG,5.736495e-13
DUK,5.684141e-13
AMGN,5.637906e-13
PPL,5.6334e-13
TMUS,5.533442e-13
LLY,5.4996264e-13
REGN,5.496284e-13
LDOS,5.348549e-13
MHK,5.3084083e-13
PNR,5.219328e-13
ANET,5.082576e-13
PEG,4.9932844e-13
NVDA,4.9897705e-13
PKG,4.977242e-13
J,4.931749e-13
GEN,4.8564565e-13
GNRC,4.759571e-13
EBAY,4.731325e-13
PANW,4.676455e-13
NRG,4.656394e-13
HIG,4.4903583e-13
ZION,4.479006e-13
MKTX,4.4420698e-13
NDAQ,4.4066863e-13
HLT,4.3768288e-13
IDXX,4.3675285e-13
SPG,4.2919802e-13
TRV,4.2769016e-13
PAYC,4.2642542e-13
HII,4.2086462e-13
PNC,4.2056842e-13
CTAS,4.1426302e-13
AMZN,4.1293496e-13
DHR,4.0300085e-13
GE,3.9185872e-13
WST,3.883513e-13
AMD,3.810964e-13
AXP,3.8091516e-13
PFG,3.795336e-13
MRNA,3.761565e-13
PSX,3.7521996e-13
KEY,3.692911e-13
JKHY,3.6539817e-13
IEX,3.652881e-13
KLAC,3.6097346e-13
INTC,3.6008097e-13
LH,3.5967342e-13
VRTX,3.5823173e-13
EFX,3.5680752e-13
META,3.5627954e-13
TRMB,3.5369757e-13
L,3.5347812e-13
IFF,3.5302439e-13
GL,3.5068985e-13
MA,3.475531e-13
RJF,3.462411e-13
AJG,3.457156e-13
MAR,3.4535742e-13
NWL,3.4473802e-13
GS,3.4072704e-13
LNT,3.4061897e-13
RHI,3.3948975e-13
ADSK,3.385566e-13
PRU,3.3771607e-13
FRT,3.3548503e-13
BAC,3.3531305e-13
MTB,3.351735e-13
PH,3.3437725e-13
QRVO,3.337168e-13
VTRS,3.31965e-13
DTE,3.2837584e-13
QCOM,3.27682e-13
A,3.242188e-13
ALL,3.1682767e-13
OKE,3.163863e-13
MCK,3.0829847e-13
JBHT,3.07103e-13
IQV,3.0648764e-13
KMI,3.0441272e-13
MPC,3.0390566e-13
TMO,3.031431e-13
JNJ,2.9957802e-13
TT,2.9819523e-13
DGX,2.981769e-13
MSFT,2.9674814e-13
ACN,2.9550036e-13
CRM,2.928667e-13
TSN,2.9160612e-13
ALGN,2.9147613e-13
CMG,2.8809247e-13
ILMN,2.8324841e-13
CBOE,2.8211984e-13
TECH,2.8150168e-13
FANG,2.8044025e-13
CBRE,2.796022e-13
SRE,2.7890936e-13
DLR,2.7872146e-13
CINF,2.7860033e-13
ADBE,2.777469e-13
AVB,2.7573131e-13
LRCX,2.739662e-13
NFLX,2.732435e-13
ATO,2.7279616e-13
CDW,2.7118227e-13
ROK,2.7028987e-13
WRB,2.6955776e-13
EXPD,2.6776202e-13
GOOGL,2.670985e-13
VLO,2.670547e-13
EXPE,2.6669262e-13
MU,2.650508e-13
DE,2.6489667e-13
V,2.6473002e-13
ORLY,2.6439007e-13
SLB,2.638106e-13
ROP,2.6380444e-13
CSCO,2.6302035e-13
CB,2.6297622e-13
VRSK,2.6209365e-13
NEM,2.614593e-13
FI,2.6138792e-13
EOG,2.6010943e-13
EA,2.5998902e-13
PSA,2.5820242e-13
PNW,2.578918e-13
HAL,2.5682193e-13
IR,2.563153e-13
EXR,2.5612842e-13
APH,2.5551468e-13
PAYX,2.5515533e-13
FTNT,2.5390118e-13
SYF,2.534544e-13
EIX,2.5304376e-13
ANSS,2.529177e-13
PGR,2.5063296e-13
ADI,2.504856e-13
D,2.5021638e-13
CHTR,2.498055e-13
APD,2.4925027e-13
CVS,2.4857316e-13
AEE,2.4617548e-13
WHR,2.430467e-13
LYV,2.4232463e-13
DVA,2.4132858e-13
EVRG,2.4101264e-13
STX,2.4070635e-13
MET,2.3941152e-13
BXP,2.387058e-13
CMS,2.3823283e-13
NTRS,2.375319e-13
HBAN,2.366612e-13
EQT,2.3586116e-13
CFG,2.3282453e-13
EXC,2.30401e-13
BKR,2.300126e-13
VTR,2.293914e-13
PCG,2.290045e-13
EMN,2.2881266e-13
NTAP,2.286687e-13
ETN,2.2862476e-13
C,2.2851426e-13
CARR,2.2850737e-13
UHS,2.2846278e-13
HES,2.2841147e-13
PWR,2.2801154e-13
KO,2.2773396e-13
APA,2.260733e-13
MMC,2.2595267e-13
CHD,2.2458862e-13
INCY,2.2435694e-13
PCAR,2.2429053e-13
CL,2.2205272e-13
ROL,2.2084965e-13
USB,2.1911783e-13
SWKS,2.1894644e-13
ACGL,2.1885991e-13
ORCL,2.1856123e-13
MAA,2.18001e-13
COP,2.1742452e-13
ALK,2.1664895e-13
REG,2.144563e-13
KR,2.1437966e-13
GPN,2.1230824e-13
SPGI,2.1195868e-13
ED,2.1171331e-13
ETSY,2.116995e-13
LW,2.1055252e-13
UNP,2.0936387e-13
AWK,2.0780305e-13
CPT,2.0666899e-13
WDC,2.06613e-13
CI,2.0645576e-13
LUV,2.0632592e-13
FTV,2.0541033e-13
LEN,2.0537578e-13
SHW,2.0501847e-13
