,Weight
Cash,0.91038406
MPWR,0.023309242
FICO,0.01646874
MTD,0.008933115
BKNG,0.0082778735
NVR,0.005814898
ESS,0.005458835
AIZ,0.0045188856
TDY,0.00413693
AMP,0.0038670306
ZBRA,0.003168547
WAT,0.0028487225
FDS,0.0024116808
TRGP,0.00036472836
IRM,1.8025246e-05
IP,1.2093891e-05
GRMN,3.6031715e-06
T,6.283882e-07
AZO,6.027183e-07
ABBV,3.8158836e-07
FFIV,3.553904e-07
IBM,1.0526721e-07
PM,8.28637e-08
WMB,7.618923e-08
PTC,7.458684e-08
JPM,6.770296e-08
WMT,5.204791e-08
ICE,2.439006e-08
ETR,2.2508715e-08
LIN,2.1254891e-08
WAB,1.93558e-08
COST,1.6545735e-08
POOL,1.48999755e-08
AXON,1.26204975e-08
SO,1.041034e-08
WFC,7.517655e-09
CME,6.958373e-09
AFL,6.356977e-09
GILD,5.8052394e-09
TFX,5.526282e-09
INTU,5.2354023e-09
URI,4.5900808e-09
RSG,4.1899697e-09
CMI,3.4082064e-09
NI,3.1723946e-09
CE,3.1323655e-09
BIO,3.0690877e-09
TDG,2.9647185e-09
AKAM,2.8526157e-09
MLM,2.6281797e-09
ECL,2.5775573e-09
AVGO,2.5725464e-09
AMGN,2.3214861e-09
AON,2.187405e-09
SNA,2.0917859e-09
DUK,2.0901474e-09
CEG,2.0575013e-09
WTW,2.0442936e-09
LLY,2.0126116e-09
BR,1.9787512e-09
TMUS,1.8649315e-09
MOH,1.7836838e-09
MCO,1.7819846e-09
PPL,1.7819638e-09
IT,1.7741901e-09
KEYS,1.7644819e-09
RVTY,1.751194e-09
EBAY,1.7312503e-09
RL,1.7202457e-09
MSCI,1.7039442e-09
TYL,1.70146e-09
PANW,1.6401335e-09
ANET,1.6322619e-09
TSCO,1.6194117e-09
GEN,1.5358439e-09
NVDA,1.4876195e-09
PEG,1.4855132e-09
LDOS,1.4291915e-09
PNR,1.4265833e-09
REGN,1.4058139e-09
GWW,1.4002061e-09
HIG,1.3992245e-09
NRG,1.3486064e-09
NDAQ,1.3285347e-09
HLT,1.3262192e-09
GE,1.2983361e-09
STE,1.2838212e-09
ZION,1.2520948e-09
AVY,1.2249616e-09
AMZN,1.1579747e-09
BLK,1.1466849e-09
EQIX,1.1461594e-09
PNC,1.0634638e-09
TRV,1.0478081e-09
PSX,1.0468497e-09
AXP,1.0310011e-09
AMD,1.0204455e-09
NDSN,1.0001041e-09
INTC,9.93546e-10
J,9.779282e-10
DHR,9.757359e-10
MRNA,8.901257e-10
META,8.878221e-10
KEY,8.7538266e-10
CRL,8.6239343e-10
NWL,8.590852e-10
MAR,8.583373e-10
QCOM,8.327804e-10
PRU,8.2799095e-10
MA,8.230064e-10
PKG,8.1421686e-10
OKE,8.048251e-10
EPAM,8.0038315e-10
GS,7.9958046e-10
BAC,7.735614e-10
SPG,7.688604e-10
VRTX,7.666936e-10
VTRS,7.3979106e-10
GNRC,7.268871e-10
LH,7.2176376e-10
PFG,7.1931106e-10
MHK,7.0546513e-10
IDXX,7.0503575e-10
CRM,6.9383144e-10
ADSK,6.911456e-10
TRMB,6.909725e-10
IFF,6.755383e-10
CTAS,6.627479e-10
MSFT,6.613303e-10
A,6.6011197e-10
PAYC,6.4686456e-10
QRVO,6.3668615e-10
JNJ,6.358827e-10
TT,6.347618e-10
MPC,6.287119e-10
GL,6.2780997e-10
MKTX,6.199384e-10
KLAC,6.1865985e-10
ACN,6.16432e-10
V,6.066162e-10
DTE,6.0323513e-10
HAL,6.0137373e-10
ALL,6.001836e-10
EXPE,6.000759e-10
TSN,5.8955557e-10
ADBE,5.8789734e-10
APH,5.8222777e-10
L,5.818464e-10
RHI,5.7979715e-10
KMI,5.7470073e-10
LNT,5.71753e-10
TMO,5.679007e-10
AJG,5.61722e-10
VLO,5.604514e-10
CBOE,5.602052e-10
MU,5.5237853e-10
RJF,5.459619e-10
CSCO,5.423292e-10
EOG,5.339343e-10
CBRE,5.2533916e-10
SYF,5.247785e-10
FTNT,5.180066e-10
SLB,5.1657684e-10
FI,5.139324e-10
LRCX,5.1197857e-10
SRE,5.0663324e-10
