,Weight
Cash,0.91499126
MPWR,0.022254026
FICO,0.015833184
MTD,0.009761701
NVR,0.006678786
BKNG,0.0056903455
ESS,0.004407495
ZBRA,0.0036397502
AIZ,0.0035705238
POOL,0.0032214776
TDY,0.0030385253
AMP,0.0027439063
FDS,0.0022189582
WAT,0.0019499831
TRGP,3.491524e-09
AZO,2.772306e-10
IP,1.929883e-11
IRM,1.3990534e-11
GRMN,5.0343406e-12
TFX,4.1662793e-12
BIO,3.4863468e-12
FFIV,1.1894876e-12
ABBV,9.861666e-13
T,9.105263e-13
NDSN,8.275951e-13
TDG,6.714654e-13
SNA,6.417235e-13
AXON,5.9387656e-13
GWW,5.6419615e-13
IBM,5.215234e-13
PTC,5.1137285e-13
PM,4.561236e-13
WMB,4.126296e-13
JPM,4.0200246e-13
WMT,3.7313728e-13
URI,3.507717e-13
WAB,3.202954e-13
ETR,3.0397703e-13
TYL,2.8125224e-13
LIN,2.54372e-13
ICE,2.5406508e-13
COST,2.3611644e-13
MLM,2.2800563e-13
SO,2.225152e-13
AVY,2.0832129e-13
CMI,2.0508458e-13
BR,1.9798506e-13
RVTY,1.9626056e-13
WTW,1.8920606e-13
MSCI,1.85636e-13
IT,1.854511e-13
EPAM,1.8376686e-13
WFC,1.8376167e-13
CRL,1.8119108e-13
EQIX,1.768803e-13
BLK,1.7237682e-13
CME,1.7194717e-13
AFL,1.6984247e-13
STE,1.6983081e-13
RSG,1.6674663e-13
CE,1.5885481e-13
GILD,1.5618592e-13
INTU,1.5612633e-13
MCO,1.5497084e-13
MOH,1.4987157e-13
RL,1.4781004e-13
MHK,1.4500551e-13
ECL,1.4495729e-13
NI,1.3449796e-13
PKG,1.3352482e-13
HII,1.3018773e-13
AON,1.3009022e-13
J,1.2765489e-13
MKTX,1.2680953e-13
GNRC,1.2621052e-13
DUK,1.2403628e-13
KEYS,1.2245158e-13
IDXX,1.2230202e-13
WST,1.2160225e-13
TMUS,1.2153451e-13
TSCO,1.2111644e-13
PEG,1.1725324e-13
IEX,1.1720707e-13
PPL,1.171287e-13
PAYC,1.1574358e-13
LDOS,1.1481967e-13
JKHY,1.1420772e-13
CTAS,1.13673726e-13
REGN,1.13636504e-13
AMGN,1.1145248e-13
LLY,1.1125758e-13
AKAM,1.095854e-13
PNR,1.0902671e-13
SPG,1.0659093e-13
EFX,1.0462436e-13
TRV,1.0382787e-13
HIG,1.0233641e-13
AVGO,1.0222997e-13
NDAQ,1.0068523e-13
CEG,1.00407855e-13
PFG,1.0034554e-13
MTB,9.984327e-14
PNC,9.8800234e-14
HLT,9.8768656e-14
L,9.794545e-14
AJG,9.77558e-14
LH,9.768201e-14
FRT,9.760558e-14
PANW,9.709738e-14
KLAC,9.635744e-14
PH,9.6207886e-14
EBAY,9.540755e-14
GEN,9.508731e-14
DTE,9.5028274e-14
LNT,9.4772436e-14
RJF,9.38373e-14
TRMB,9.362758e-14
VRTX,9.3422056e-14
IFF,9.341866e-14
ZION,9.1261654e-14
JBHT,9.080886e-14
NRG,9.0800936e-14
DHR,9.055259e-14
ANET,9.049363e-14
MRNA,9.0090485e-14
AXP,8.8860526e-14
CINF,8.860377e-14
MCK,8.835954e-14
AVB,8.822627e-14
GL,8.8193396e-14
RHI,8.81645e-14
IQV,8.775987e-14
MAR,8.732408e-14
CMG,8.676623e-14
DGX,8.5739995e-14
KMI,8.5489646e-14
AMZN,8.5464764e-14
ADSK,8.5463944e-14
NVDA,8.52326e-14
ORLY,8.511812e-14
PRU,8.474993e-14
ROP,8.4563914e-14
VTRS,8.409544e-14
ALGN,8.3606184e-14
PSX,8.3585096e-14
ATO,8.2955344e-14
A,8.277319e-14
TECH,8.2412985e-14
JNJ,8.201425e-14
MA,8.1986874e-14
ALL,8.162934e-14
BAC,8.1585495e-14
OKE,8.145587e-14
GE,8.142488e-14
KEY,8.1107755e-14
ROK,8.075239e-14
GS,8.0285835e-14
SRE,8.018536e-14
TMO,7.990377e-14
META,7.9244926e-14
PSA,7.903606e-14
CBOE,7.796678e-14
ANSS,7.780315e-14
AMD,7.754974e-14
EXR,7.7258194e-14
DVA,7.7094e-14
UHS,7.698927e-14
TSN,7.6970575e-14
QRVO,7.650852e-14
PNW,7.6499e-14
TT,7.6432973e-14
DLR,7.6167256e-14
VRSK,7.5588434e-14
MSFT,7.5477554e-14
CDW,7.5186e-14
DE,7.494782e-14
ILMN,7.4598056e-14
WHR,7.446272e-14
EA,7.4296966e-14
CBRE,7.4256864e-14
WRB,7.423101e-14
EXPD,7.3702905e-14
APD,7.354799e-14
EIX,7.336132e-14
AEE,7.28574e-14
NWL,7.275816e-14
CB,7.249361e-14
EMN,7.2454114e-14
D,7.226232e-14
ACN,7.187743e-14
EVRG,7.186492e-14
MAA,7.168722e-14
INTC,7.156291e-14
NTRS,7.142226e-14
CMS,7.099484e-14
FI,7.095613e-14
NFLX,7.085603e-14
CSCO,7.081192e-14
FANG,7.061828e-14
PAYX,7.046277e-14
CHD,7.026638e-14
CRM,6.9752086e-14
NEM,6.9583445e-14
MPC,6.8976136e-14
LYV,6.886151e-14
QCOM,6.868768e-14
LRCX,6.852796e-14
EXPE,6.837203e-14
GOOGL,6.824782e-14
V,6.7910806e-14
CPT,6.7517166e-14
EOG,6.719426e-14
EXC,6.7083214e-14
VLO,6.691559e-14
PCG,6.6811973e-14
CHTR,6.67876e-14
PGR,6.6639294e-14
INCY,6.6618863e-14
FTNT,6.657429e-14
ALLE,6.6476426e-14
VTR,6.6370405e-14
KO,6.6363405e-14
EQT,6.605584e-14
DOV,6.6041695e-14
SYF,6.599296e-14
KR,6.579036e-14
MSI,6.5734886e-14
CL,6.567553e-14
AWK,6.547812e-14
MMC,6.521466e-14
CVS,6.521442e-14
ROL,6.502578e-14
SBAC,6.4648604e-14
IR,6.4420576e-14
HBAN,6.429971e-14
PWR,6.4214117e-14
MET,6.4078246e-14
C,6.38516e-14
REG,6.376254e-14
ADBE,6.3721686e-14
BXP,6.354363e-14
ED,6.300772e-14
COO,6.289189e-14
BRO,6.287484e-14
ADI,6.284292e-14
ALK,6.278542e-14
TXT,6.2351274e-14
LW,6.230051e-14
STX,6.216965e-14
NTAP,6.2134834e-14
DXC,6.190267e-14
CFG,6.183875e-14
HES,6.160557e-14
STT,6.152639e-14
ACGL,6.15106e-14
GD,6.146911e-14
FE,6.144494e-14
SPGI,6.1425054e-14
BKR,6.097106e-14
NSC,6.094496e-14
SWKS,6.0743294e-14
SLB,6.0394025e-14
APH,6.0334475e-14
UNP,6.0276735e-14
PCAR,6.0162656e-14
FDX,5.9966124e-14
AEP,5.985244e-14
NOC,5.984216e-14
HAL,5.978012e-14
SHW,5.9742216e-14
FTV,5.970937e-14
CI,5.967018e-14
RCL,5.964188e-14
ETSY,5.9396674e-14
CNP,5.912242e-14
VMC,5.9085854e-14
GPN,5.87776e-14
AAP,5.874204e-14
WEC,5.8715646e-14
CMA,5.8342294e-14
ORCL,5.829115e-14
BK,5.814653e-14
AOS,5.812253e-14
ETN,5.810949e-14
USB,5.7798526e-14
MMM,5.764487e-14
MU,5.7614815e-14
LUV,5.752515e-14
STZ,5.748018e-14
ABT,5.709888e-14
ARE,5.6890006e-14
NEE,5.678521e-14
COP,5.670429e-14
UNH,5.667444e-14
CARR,5.6513882e-14
ISRG,5.6422013e-14
APA,5.6315392e-14
FIS,5.617502e-14
HD,5.576704e-14
OMC,5.5756428e-14
ODFL,5.5659853e-14
WELL,5.555303e-14
MS,5.4829022e-14
HUM,5.4723407e-14
CAT,5.4656505e-14
BG,5.4591785e-14
PG,5.4555654e-14
FMC,5.450984e-14
DPZ,5.4311316e-14
ENPH,5.4261862e-14
LEN,5.4180046e-14
PODD,5.4026292e-14
LHX,5.4011625e-14
TFC,5.3994915e-14
FITB,5.3942538e-14
ITW,5.382629e-14
TER,5.3820114e-14
SCHW,5.3730207e-14
NOW,5.362331e-14
VFC,5.3520976e-14
CHRW,5.3485526e-14
CF,5.3388148e-14
XEL,5.319564e-14
WDC,5.3158524e-14
MGM,5.3156813e-14
COF,5.314552e-14
HRL,5.297784e-14
EQR,5.296917e-14
ZTS,5.281027e-14
SWK,5.2679713e-14
OGN,5.2602216e-14
ES,5.2522348e-14
ADP,5.244248e-14
TSLA,5.2308564e-14
BALL,5.2197562e-14
CAH,5.196135e-14
TAP,5.1701377e-14
PFE,5.1698056e-14
CTRA,5.157955e-14
PYPL,5.1571455e-14
INVH,5.1559976e-14
KMX,5.1345464e-14
HOLX,5.118725e-14
XOM,5.1077777e-14
DD,5.0853324e-14
IVZ,5.065594e-14
WM,5.0649307e-14
KDP,5.060708e-14
OTIS,5.060534e-14
SYK,5.0530797e-14
AMT,5.0503428e-14
YUM,5.0424956e-14
BDX,5.0275336e-14
CVX,5.021361e-14
FCX,5.0136354e-14
TTWO,5.0089083e-14
GLW,5.0022347e-14
BRK.B,4.997817e-14
BSX,4.9830887e-14
GEHC,4.9776775e-14
NXPI,4.97071e-14
PHM,4.951302e-14
MAS,4.9482574e-14
AAPL,4.9283057e-14
ELV,4.912234e-14
VZ,4.912226e-14
PLD,4.8931836e-14
NKE,4.889971e-14
SEE,4.8836203e-14
LNC,4.8673786e-14
CCI,4.8608263e-14
RF,4.8589015e-14
ULTA,4.851753e-14
MDT,4.8148538e-14
O,4.8134006e-14
TROW,4.7960066e-14
STLD,4.793823e-14
HCA,4.7930457e-14
PEP,4.7857043e-14
CLX,4.7583418e-14
LMT,4.7575953e-14
RMD,4.7224076e-14
DRI,4.7191353e-14
EW,4.7185946e-14
EMR,4.6920834e-14
MKC,4.6865872e-14
SNPS,4.6864405e-14
BA,4.6826634e-14
TXN,4.6760803e-14
MTCH,4.6656347e-14
GPC,4.6631593e-14
DIS,4.6569777e-14
HPQ,4.650939e-14
FSLR,4.6506083e-14
HST,4.6311598e-14
BIIB,4.622243e-14
CNC,4.619403e-14
NUE,4.6078572e-14
SJM,4.5968e-14
VRSN,4.596404e-14
XYL,4.5961685e-14
LOW,4.578265e-14
CPB,4.567468e-14
F,4.5513686e-14
KHC,4.541628e-14
OXY,4.5292068e-14
TJX,4.514688e-14
AIG,4.5135987e-14
DVN,4.5099734e-14
AME,4.4779352e-14
UDR,4.4658494e-14
MOS,4.4433255e-14
GIS,4.436992e-14
HPE,4.4245535e-14
HAS,4.4199927e-14
KMB,4.410099e-14
CSX,4.392528e-14
ZBH,4.379792e-14
LVS,4.3683146e-14
NWSA,4.36728e-14
K,4.3417462e-14
RTX,4.335287e-14
HSIC,4.3342344e-14
EL,4.3259704e-14
DHI,4.3163227e-14
SYY,4.311301e-14
AMCR,4.307588e-14
BWA,4.298543e-14
HWM,4.2936327e-14
BBWI,4.2908104e-14
LYB,4.2861836e-14
NCLH,4.2833958e-14
UAL,4.279671e-14
SEDG,4.2760717e-14
KIM,4.241964e-14
AMAT,4.220714e-14
WBD,4.1900938e-14
JCI,4.1635532e-14
BEN,4.1361584e-14
MDLZ,4.1350034e-14
CDNS,4.0998963e-14
APTV,4.097197e-14
CZR,4.0753025e-14
ADM,4.0743528e-14
WBA,4.0738243e-14
SBUX,4.0621776e-14
WY,4.0518214e-14
HON,4.0448574e-14
CPRT,4.042812e-14
BMY,4.0424488e-14
BF.B,4.0316742e-14
CTSH,4.0145997e-14
MRK,4.0085146e-14
TPR,3.9856302e-14
UPS,3.9794326e-14
LKQ,3.9610246e-14
DLTR,3.949883e-14
VICI,3.9444762e-14
PPG,3.9246943e-14
CTVA,3.9205055e-14
DXCM,3.9083157e-14
MO,3.8941367e-14
MCD,3.8834736e-14
XRAY,3.862741e-14
FAST,3.8553413e-14
CAG,3.8525288e-14
DAL,3.847771e-14
IPG,3.8467906e-14
AES,3.8227153e-14
CSGP,3.8081168e-14
BAX,3.8002397e-14
HSY,3.7886645e-14
DG,3.7696005e-14
MCHP,3.7592525e-14
FOXA,3.7405615e-14
WYNN,3.72754e-14
CCL,3.6968018e-14
ON,3.673499e-14
GM,3.641525e-14
TEL,3.594438e-14
CMCSA,3.5634093e-14
PARA,3.5291956e-14
MNST,3.4363178e-14
TGT,3.434198e-14
BBY,3.4340176e-14
ROST,3.3902727e-14
DOW,3.342332e-14
ALB,3.2859515e-14
AAL,2.7797236e-14
