,Weight
MPWR,0.5888187
Cash,0.4084294
MTD,0.002751617
FICO,8.041066e-12
BKNG,1.3661214e-12
GRMN,9.8523525e-14
PTC,9.814374e-14
IP,9.80982e-14
FFIV,9.407753e-14
IBM,8.267739e-14
TRGP,8.185404e-14
AMP,7.8424836e-14
IRM,7.1198384e-14
PM,7.0283975e-14
JPM,6.8387746e-14
WAB,6.8177756e-14
ZBRA,6.8059294e-14
ICE,6.703514e-14
WAT,6.6877195e-14
FDS,6.531667e-14
LIN,6.500251e-14
NVR,6.4542745e-14
URI,6.273474e-14
AKAM,6.03451e-14
CE,6.0004824e-14
AXON,5.828372e-14
MLM,5.730257e-14
MSCI,5.675727e-14
PNR,5.5079097e-14
ZION,5.4707974e-14
CMI,5.4589427e-14
IT,5.445196e-14
CEG,5.4274832e-14
WFC,5.42203e-14
INTC,5.407669e-14
NWL,5.343081e-14
POOL,5.3341317e-14
AVGO,5.274155e-14
INTU,5.1395635e-14
KEYS,5.122907e-14
COST,5.045537e-14
AIZ,5.034484e-14
KEY,4.9879205e-14
REGN,4.935935e-14
ANET,4.837925e-14
BR,4.7100534e-14
ACN,4.7075892e-14
SLB,4.6484047e-14
AMGN,4.6357852e-14
PSX,4.6341742e-14
BLK,4.5983206e-14
AZO,4.5926336e-14
TDG,4.5549207e-14
EQIX,4.5469305e-14
MCO,4.5364615e-14
RHI,4.450539e-14
DHR,4.442376e-14
EBAY,4.4375057e-14
NRG,4.3742997e-14
ADBE,4.3454572e-14
HAL,4.330515e-14
MA,4.3169505e-14
AFL,4.309529e-14
GEN,4.2991306e-14
NDAQ,4.240358e-14
MAR,4.2206693e-14
MU,4.204716e-14
ABBV,4.1984188e-14
STE,4.11925e-14
V,4.0779104e-14
WMB,4.0771535e-14
CME,4.0750294e-14
AMZN,4.0586854e-14
NVDA,4.0502544e-14
COP,4.0225683e-14
APH,4.021795e-14
QRVO,3.9852795e-14
LLY,3.9645574e-14
SPG,3.9344108e-14
PAYC,3.9193797e-14
MPC,3.8723212e-14
APA,3.8650927e-14
EOG,3.8316183e-14
AXP,3.8260512e-14
CTAS,3.7972623e-14
PFG,3.7873947e-14
PRU,3.7836826e-14
AVY,3.7758327e-14
TDY,3.7127118e-14
CARR,3.700262e-14
GWW,3.6780065e-14
FANG,3.669055e-14
LH,3.6493144e-14
BKR,3.641725e-14
RVTY,3.6367105e-14
HLT,3.6210445e-14
A,3.6144143e-14
ESS,3.6017833e-14
GS,3.595177e-14
CSCO,3.5866065e-14
CBRE,3.5749425e-14
TYL,3.5731157e-14
BIO,3.571636e-14
EPAM,3.551392e-14
TT,3.5426794e-14
CRM,3.5254453e-14
PCAR,3.5026595e-14
RL,3.4694304e-14
PWR,3.4589014e-14
PH,3.444806e-14
BXP,3.412483e-14
TMO,3.4118036e-14
USB,3.4059673e-14
ADI,3.4049474e-14
PNC,3.396109e-14
SNA,3.3938306e-14
