,Weight
Cash,0.9162698
MPWR,0.021329371
FICO,0.01543831
MTD,0.010234351
NVR,0.0070684482
BKNG,0.005500119
ESS,0.004354525
ZBRA,0.0036687152
POOL,0.0034218996
AIZ,0.0033336652
TDY,0.0028779912
AMP,0.0027790954
FDS,0.0019469189
WAT,0.0017766845
AZO,1.4588929e-11
TRGP,2.8826514e-12
TFX,1.0293942e-12
BIO,9.910284e-13
IP,4.2243205e-13
IRM,2.9780995e-13
NDSN,2.5080843e-13
TDG,1.7273433e-13
GRMN,1.6926808e-13
SNA,1.6879799e-13
GWW,1.550081e-13
AXON,1.3224614e-13
FFIV,1.1827908e-13
T,1.1733872e-13
ABBV,8.9355023e-14
URI,8.2481493e-14
TYL,7.274408e-14
PTC,7.213702e-14
WMB,6.298901e-14
IBM,6.120944e-14
PM,6.1045515e-14
WAB,6.03197e-14
JPM,5.6731976e-14
WMT,5.6053157e-14
ETR,5.5817875e-14
MLM,5.5160137e-14
AVY,5.3747283e-14
BR,5.0245398e-14
RVTY,4.930927e-14
EPAM,4.8769074e-14
CRL,4.8481808e-14
CMI,4.7449166e-14
MSCI,4.6670563e-14
WTW,4.587401e-14
COST,4.568713e-14
EQIX,4.546301e-14
IT,4.5157247e-14
BLK,4.4382704e-14
SO,4.4364164e-14
STE,4.406596e-14
LIN,4.3825366e-14
ICE,4.1329434e-14
MHK,3.8147708e-14
MCO,3.7649683e-14
RSG,3.7156957e-14
MOH,3.7064722e-14
WFC,3.7040263e-14
CME,3.6550278e-14
RL,3.617074e-14
HII,3.585613e-14
AFL,3.5115872e-14
CE,3.507011e-14
PKG,3.461844e-14
MKTX,3.373976e-14
WST,3.3695774e-14
GNRC,3.3272132e-14
ECL,3.2918367e-14
IEX,3.28566e-14
GILD,3.2814205e-14
J,3.2616735e-14
IDXX,3.2250647e-14
INTU,3.2213242e-14
JKHY,3.1478645e-14
NI,3.1005482e-14
AON,3.0652852e-14
PAYC,3.036923e-14
CTAS,2.9669592e-14
DUK,2.951483e-14
TMUS,2.886066e-14
TSCO,2.876797e-14
KEYS,2.8689792e-14
PEG,2.8591743e-14
EFX,2.7990729e-14
LDOS,2.765177e-14
PPL,2.7559857e-14
MTB,2.7023107e-14
REGN,2.69217e-14
SPG,2.6883177e-14
FRT,2.6160399e-14
PNR,2.6008536e-14
LLY,2.5993191e-14
PFG,2.5924446e-14
TRV,2.5797847e-14
PH,2.574432e-14
AMGN,2.568682e-14
L,2.5655415e-14
AJG,2.560246e-14
LH,2.5442462e-14
DTE,2.5214663e-14
KLAC,2.498739e-14
HIG,2.4954055e-14
LNT,2.4693745e-14
AVB,2.4637939e-14
CINF,2.4579534e-14
JBHT,2.4480523e-14
RJF,2.447432e-14
NDAQ,2.441696e-14
PNC,2.4398132e-14
TRMB,2.4169934e-14
IFF,2.4062863e-14
HLT,2.4028809e-14
VRTX,2.3826239e-14
ORLY,2.3654127e-14
IQV,2.3437981e-14
ROP,2.3426214e-14
CMG,2.3382882e-14
AKAM,2.3260402e-14
MCK,2.317273e-14
PANW,2.2925873e-14
RHI,2.2785855e-14
DGX,2.2747492e-14
ALGN,2.2590684e-14
CEG,2.2580204e-14
ATO,2.254284e-14
GL,2.2349164e-14
KMI,2.2322406e-14
EBAY,2.2226815e-14
TECH,2.2210107e-14
AVGO,2.2197733e-14
MRNA,2.2129591e-14
GEN,2.2123178e-14
MAR,2.2092622e-14
DHR,2.2050404e-14
ROK,2.1948218e-14
AXP,2.1838415e-14
UHS,2.1830907e-14
ADSK,2.165872e-14
ZION,2.1617895e-14
PSA,2.1576931e-14
PRU,2.143933e-14
DVA,2.1427174e-14
ANSS,2.1351425e-14
VTRS,2.1274633e-14
SRE,2.1226602e-14
JNJ,2.1205585e-14
NRG,2.1121154e-14
A,2.1062896e-14
EXR,2.105613e-14
ALL,2.0764205e-14
OKE,2.0702778e-14
TMO,2.061492e-14
PNW,2.0598606e-14
ANET,2.0478953e-14
WHR,2.0454755e-14
PSX,2.0442578e-14
BAC,2.0373538e-14
CBOE,2.0332113e-14
MAA,2.0283107e-14
MA,2.0257357e-14
AMZN,2.023968e-14
EMN,2.0167812e-14
VRSK,2.011537e-14
DLR,1.992353e-14
GS,1.991095e-14
DE,1.982877e-14
CDW,1.9821769e-14
