,Weight
MPWR,0.51644254
Cash,0.48256436
BKNG,0.0006824323
FICO,0.0003103952
IRM,2.1416145e-08
GRMN,1.9230232e-08
IP,1.780591e-08
JPM,1.2197464e-08
AMP,7.503718e-09
MTD,6.8002426e-09
ZBRA,5.7289355e-09
TRGP,3.891392e-09
ICE,3.5583976e-09
PM,2.873725e-09
IBM,1.6389294e-09
LIN,1.5046506e-09
WAB,1.2525447e-09
CE,1.172586e-09
AKAM,9.932876e-10
URI,9.39782e-10
PTC,6.6411704e-10
FDS,6.146038e-10
WAT,5.192285e-10
AVGO,4.6490375e-10
ZION,4.3276932e-10
PNR,4.2305037e-10
WFC,4.1106596e-10
INTC,3.9414982e-10
CEG,3.8785736e-10
KEY,3.5071798e-10
NWL,3.481296e-10
ANET,3.3954556e-10
CMI,3.2746061e-10
KEYS,3.2326902e-10
COST,2.94203e-10
INTU,2.8402933e-10
MSCI,2.7937982e-10
PSX,2.7821023e-10
REGN,2.7779476e-10
MLM,2.595498e-10
IT,2.5808813e-10
MU,2.1882421e-10
ACN,2.1394762e-10
SLB,2.1046584e-10
GEN,1.9997325e-10
NRG,1.856557e-10
HAL,1.8219724e-10
APH,1.8201783e-10
AIZ,1.7843604e-10
NVDA,1.7818254e-10
MA,1.7684701e-10
QRVO,1.759523e-10
DHR,1.7553996e-10
AMGN,1.7318477e-10
AFL,1.7267009e-10
ADBE,1.70844e-10
EBAY,1.694117e-10
COP,1.6173075e-10
V,1.6147889e-10
WMB,1.6037868e-10
RHI,1.5339632e-10
ABBV,1.5320326e-10
POOL,1.496014e-10
NVR,1.4572406e-10
NDAQ,1.4566982e-10
MCO,1.4407099e-10
AMZN,1.4247938e-10
EOG,1.3901745e-10
MPC,1.3824251e-10
FANG,1.3549338e-10
QCOM,1.3099603e-10
APA,1.3035052e-10
BLK,1.2182165e-10
MAR,1.2179491e-10
SPG,1.2060693e-10
ADI,1.1936616e-10
AXP,1.1899513e-10
FFIV,1.1552614e-10
AMD,1.1462107e-10
PFG,1.1441737e-10
CME,1.14239604e-10
CARR,1.1155391e-10
BKR,1.1066324e-10
EQIX,1.0883192e-10
HLT,1.08720546e-10
LLY,1.0865252e-10
GS,1.08279705e-10
TT,1.07268e-10
BR,1.0697005e-10
USB,1.0282512e-10
PHM,1.02134703e-10
FCX,1.01754646e-10
ETN,1.0161125e-10
BXP,1.01399784e-10
CRM,1.001266e-10
HIG,9.70749e-11
PRU,9.5905055e-11
CSCO,9.3651725e-11
MET,9.265324e-11
TMO,9.170735e-11
A,9.139383e-11
FTV,8.785275e-11
STE,8.7557295e-11
PCAR,8.63559e-11
AXON,8.447621e-11
PNC,8.4376305e-11
J,8.415075e-11
CBRE,8.408158e-11
RVTY,8.3629895e-11
PAYC,8.323037e-11
TSCO,8.3035766e-11
OKE,8.238871e-11
CVS,8.16403e-11
SPGI,8.137159e-11
LH,8.13172e-11
VLO,8.121685e-11
CAT,8.010411e-11
MOH,7.984058e-11
AVY,7.925607e-11
CBOE,7.753558e-11
CFG,7.7473555e-11
MHK,7.7388915e-11
ECL,7.688152e-11
LRCX,7.648987e-11
WDC,7.545415e-11
DLR,7.4541394e-11
EXPE,7.3993436e-11
STX,7.273347e-11
RSG,7.1406915e-11
CTAS,7.1134744e-11
ADSK,7.07714e-11
GE,7.061707e-11
NEM,7.056184e-11
MGM,6.988796e-11
SYF,6.9779814e-11
UNP,6.8881505e-11
PWR,6.853225e-11
HES,6.727189e-11
ESS,6.680095e-11
BAC,6.670787e-11
CDW,6.618415e-11
NFLX,6.5343876e-11
AZO,6.490366e-11
RL,6.4894055e-11
TSN,6.457979e-11
LDOS,6.279238e-11
EXPD,6.1941965e-11
CMA,6.175369e-11
DD,6.1712774e-11
VTRS,6.1626586e-11
LEN,6.136189e-11
PH,6.1272966e-11
DUK,6.113491e-11
META,6.10038e-11
GNRC,6.069936e-11
VRTX,6.042047e-11
SWKS,6.00681e-11
PKG,5.970814e-11
RJF,5.9130575e-11
IR,5.875627e-11
TFC,5.841401e-11
FRT,5.835733e-11
DE,5.8167155e-11
ORCL,5.7989898e-11
TFX,5.7165894e-11
REG,5.6898503e-11
GILD,5.650593e-11
MMM,5.6464965e-11
IDXX,5.565694e-11
ETR,5.43491e-11
HBAN,5.421342e-11
PANW,5.3757512e-11
PPL,5.314061e-11
GPN,5.3082462e-11
NTAP,5.3028887e-11
VRSK,5.250855e-11
BIO,5.2502475e-11
ILMN,5.2119656e-11
KLAC,5.1857955e-11
L,5.166549e-11
GOOGL,5.1480244e-11
PAYX,5.1109422e-11
ALL,5.1067938e-11
