,Weight
Cash,0.9105655
MPWR,0.023546746
FICO,0.016490063
MTD,0.00896495
BKNG,0.008135503
NVR,0.005825995
ESS,0.005371999
AIZ,0.0043347306
TDY,0.003984653
AMP,0.0037340908
ZBRA,0.0033373816
WAT,0.002810942
FDS,0.0026485566
TRGP,0.00023255659
IRM,7.444784e-06
IP,6.1104847e-06
GRMN,1.4200037e-06
AZO,3.7719747e-07
T,2.663924e-07
ABBV,1.5852248e-07
FFIV,1.5093026e-07
IBM,4.6075353e-08
PM,3.5575045e-08
PTC,3.271189e-08
WMB,3.124288e-08
JPM,2.937996e-08
WMT,2.2335913e-08
POOL,1.6487693e-08
ICE,1.09097025e-08
ETR,9.605348e-09
LIN,9.38435e-09
WAB,8.621458e-09
COST,7.1124577e-09
AXON,5.7420535e-09
SO,4.5428004e-09
TFX,3.4554284e-09
WFC,3.314213e-09
CME,2.8784244e-09
AFL,2.7618832e-09
GILD,2.517708e-09
INTU,2.4251214e-09
URI,2.255964e-09
BIO,1.8896087e-09
RSG,1.8260137e-09
CMI,1.5631317e-09
CE,1.5315899e-09
TDG,1.4618182e-09
NI,1.4071434e-09
AKAM,1.3451986e-09
MLM,1.2588627e-09
AVGO,1.2044308e-09
ECL,1.1840797e-09
AMGN,1.0333363e-09
SNA,1.0284666e-09
AON,9.977237e-10
CEG,9.62798e-10
DUK,9.252131e-10
LLY,9.179333e-10
WTW,9.1208713e-10
BR,9.023585e-10
IT,8.5208374e-10
MCO,8.39454e-10
KEYS,8.3725976e-10
MOH,8.2654567e-10
RVTY,8.251768e-10
MSCI,8.1472495e-10
PPL,8.0226775e-10
TMUS,8.0039797e-10
TYL,7.9977397e-10
RL,7.840426e-10
EBAY,7.834357e-10
ANET,7.662052e-10
PANW,7.5589807e-10
TSCO,7.538701e-10
GEN,7.1198136e-10
NVDA,7.0767686e-10
GWW,7.0210293e-10
LDOS,6.793949e-10
PNR,6.7646266e-10
REGN,6.558128e-10
PEG,6.5134237e-10
HIG,6.423947e-10
NRG,6.351832e-10
HLT,6.148457e-10
GE,6.117253e-10
STE,6.1101096e-10
AVY,6.0439137e-10
NDAQ,5.9930694e-10
ZION,5.9413424e-10
BLK,5.561768e-10
EQIX,5.525197e-10
NDSN,5.42395e-10
AMZN,5.399671e-10
PSX,5.0019977e-10
PNC,4.9620735e-10
