,Weight
Cash,0.7515759
ZION,2.1229882e-08
KEY,1.2261616e-08
CMA,3.4745002e-09
TFC,2.9953737e-09
CFG,2.967512e-09
FITB,2.692568e-09
RF,1.992583e-09
VFC,1.2483815e-09
USB,1.2248407e-09
HBAN,1.1570263e-09
NCLH,3.760784e-10
HAL,3.140598e-10
PNC,2.24715e-10
LNC,2.1854879e-10
APA,2.0901475e-10
NWL,2.0543049e-10
CZR,1.9761852e-10
SLB,1.6581306e-10
INTC,1.4758507e-10
WFC,1.3363335e-10
WDC,1.3061244e-10
FCX,1.2781479e-10
BKR,1.2075418e-10
PSX,1.1726752e-10
COF,1.1099966e-10
BAC,1.02495415e-10
IVZ,1.00775235e-10
ETSY,9.742629e-11
STT,9.658281e-11
CE,9.491738e-11
WBD,9.298832e-11
ENPH,9.029321e-11
SYF,8.911828e-11
MU,8.735802e-11
DVN,8.6094236e-11
FANG,8.124818e-11
EBAY,8.066048e-11
PARA,7.387702e-11
GNRC,7.258142e-11
BXP,7.148475e-11
MPC,6.90859e-11
AAP,6.9001964e-11
SWK,6.7301664e-11
QCOM,6.693712e-11
CARR,6.4920284e-11
GEN,6.386962e-11
ON,6.3229616e-11
MOS,6.223356e-11
MTB,6.223072e-11
BEN,6.121076e-11
GM,5.7083786e-11
COP,5.6303823e-11
PRU,5.5900628e-11
MCHP,5.4659933e-11
CCL,5.384369e-11
EMN,5.3581587e-11
VLO,5.3155598e-11
EOG,5.2780225e-11
MGM,5.2575867e-11
BK,5.0696752e-11
PYPL,5.0304715e-11
MET,5.022553e-11
HPQ,4.673733e-11
TSN,4.645055e-11
OXY,4.640237e-11
HES,4.6052794e-11
AAL,4.5523006e-11
URI,4.5120598e-11
DD,4.4549663e-11
EXPE,4.3483325e-11
LUV,4.268995e-11
MHK,4.2685487e-11
MMM,4.193671e-11
QRVO,4.0892522e-11
PNR,4.0492075e-11
TSLA,3.9398526e-11
CF,3.8798652e-11
KMX,3.8713907e-11
CBRE,3.8600918e-11
SWKS,3.805333e-11
NXPI,3.730996e-11
MTCH,3.641582e-11
STX,3.5593268e-11
OKE,3.5348e-11
SEE,3.5214005e-11
SCHW,3.4491347e-11
ALK,3.3509036e-11
MAS,3.2992376e-11
RHI,3.2504888e-11
OGN,3.2490965e-11
PHM,3.2490885e-11
HST,3.2405627e-11
F,3.03006e-11
DXC,3.005847e-11
CTRA,2.9003015e-11
FSLR,2.8984754e-11
OTIS,2.8958178e-11
ANET,2.8639537e-11
NTRS,2.849572e-11
C,2.8016603e-11
NVDA,2.7555099e-11
VTRS,2.6098863e-11
AIG,2.4912737e-11
AMZN,2.4835469e-11
MRNA,2.436507e-11
EMR,2.4281875e-11
GPN,2.4231788e-11
UAL,2.3758467e-11
IFF,2.3077706e-11
PFG,2.3028805e-11
EQT,2.296337e-11
AXP,2.2412858e-11
ETN,2.221513e-11
RL,2.2183073e-11
BA,2.1772827e-11
BBWI,2.1732357e-11
WAT,2.1494539e-11
PLD,2.1491706e-11
CCI,2.1248253e-11
UNP,2.1226975e-11
META,2.1096036e-11
TXN,2.0851732e-11
BWA,2.0611457e-11
APTV,2.0530641e-11
RCL,2.042983e-11
ETR,2.0429351e-11
NTAP,2.0272287e-11
EXR,2.0176723e-11
JPM,2.0019066e-11
ADI,1.996147e-11
MS,1.9831864e-11
AMAT,1.973126e-11
CHTR,1.945905e-11
DAL,1.934718e-11
AMD,1.9343213e-11
OMC,1.9137407e-11
PAYX,1.899687e-11
DLR,1.8932684e-11
MSCI,1.875566e-11
NDAQ,1.8686913e-11
PANW,1.8214909e-11
CAT,1.8196094e-11
DOV,1.8138987e-11
AVY,1.8076828e-11
TT,1.8065242e-11
TGT,1.7262608e-11
AES,1.7162105e-11
