,Weight
BKNG,0.99879825
IP,0.00051435025
GRMN,0.00014885022
PTC,0.00014696845
FFIV,0.00012290527
IRM,9.683115e-05
JPM,4.8515885e-05
AMP,1.9611045e-05
PM,1.9088897e-05
TRGP,1.47130595e-05
LIN,1.25067345e-05
ICE,9.836825e-06
WAB,8.291443e-06
INTU,3.779466e-06
WMT,3.3247507e-06
IBM,3.066993e-06
Cash,2.9110356e-06
NDAQ,1.6122137e-06
COST,1.5528846e-06
WFC,1.2088966e-06
AFL,1.144118e-06
FICO,1.1178882e-06
PPL,7.34395e-07
EBAY,6.3803867e-07
SO,6.17706e-07
WAT,5.57576e-07
GEN,5.28778e-07
RSG,5.2728353e-07
CMI,4.7095432e-07
ABBV,3.8982125e-07
AXP,3.751388e-07
AMZN,3.6076239e-07
ANET,3.37003e-07
FDS,3.3342346e-07
ECL,3.101061e-07
NVDA,2.823948e-07
HIG,2.7787473e-07
KEYS,2.7751804e-07
MCO,2.6923803e-07
PNR,2.6336838e-07
AIZ,2.5847055e-07
DHR,2.5514905e-07
AON,2.509339e-07
URI,2.4366085e-07
AVGO,2.3991925e-07
PNC,1.9300239e-07
KEY,1.7568802e-07
NI,1.7153445e-07
CE,1.6565932e-07
ZION,1.6265999e-07
MA,1.6114564e-07
TSCO,1.5168509e-07
WMB,1.4890851e-07
LLY,1.476531e-07
TDY,1.4086439e-07
AKAM,1.3894092e-07
ETR,1.3632288e-07
DUK,1.3573313e-07
HLT,1.3233314e-07
SPG,1.280541e-07
TRV,1.2722082e-07
MLM,1.2513384e-07
PKG,1.2377876e-07
NRG,1.2101604e-07
REGN,1.1591288e-07
ZBRA,1.1527398e-07
NVR,1.15083694e-07
MTD,1.1100748e-07
TT,1.10703056e-07
GS,1.1012354e-07
PRU,1.07868004e-07
QRVO,1.02223815e-07
GE,1.0059835e-07
CEG,9.2976464e-08
PSX,9.167729e-08
V,9.1107324e-08
PEG,8.875106e-08
MAR,8.866646e-08
PFG,8.762609e-08
CRM,8.703787e-08
OKE,8.478556e-08
BAC,7.980931e-08
FI,7.7210906e-08
TMO,7.655772e-08
QCOM,7.3513945e-08
AMGN,7.0773545e-08
RL,6.9073515e-08
IFF,6.907234e-08
META,6.886335e-08
CSCO,6.7610806e-08
TMUS,6.178584e-08
NWL,6.1447835e-08
BR,6.076827e-08
MSFT,5.8931185e-08
J,5.7592672e-08
IT,5.7008585e-08
INTC,5.6915926e-08
MSCI,5.65048e-08
APH,5.6395365e-08
IR,5.5749116e-08
GILD,5.544464e-08
ADI,5.269406e-08
MET,5.244854e-08
PANW,5.2047685e-08
MPC,5.0131572e-08
CME,5.00434e-08
CAT,4.9083816e-08
HBAN,4.8043024e-08
AXON,4.7193073e-08
RVTY,4.6986447e-08
CL,4.6236188e-08
LH,4.570319e-08
RJF,4.570025e-08
ESS,4.5064834e-08
LEN,4.468135e-08
CTAS,4.4606935e-08
USB,4.394865e-08
TRMB,4.3892832e-08
BLK,4.362393e-08
RHI,4.268108e-08
A,4.1808512e-08
PAYX,4.0809546e-08
CB,3.953282e-08
FANG,3.9119854e-08
POOL,3.892958e-08
MU,3.8663885e-08
AVY,3.783446e-08
ETN,3.7419973e-08
SYF,3.732053e-08
ADBE,3.6582804e-08
DE,3.640059e-08
PCAR,3.5638138e-08
MOH,3.512335e-08
SLB,3.5078983e-08
AZO,3.5050466e-08
EXPD,3.4983245e-08
PHM,3.4789736e-08
AMD,3.3692416e-08
TSN,3.2841974e-08
FTV,3.2284433e-08
EXPE,3.2269313e-08
JNJ,3.2203946e-08
MHK,3.0788293e-08
CFG,2.995336e-08
L,2.985501e-08
NEM,2.9563916e-08
MMC,2.9343052e-08
MPWR,2.9170641e-08
EOG,2.9084765e-08
CVS,2.887565e-08
CARR,2.8798024e-08
CBRE,2.8556713e-08
VLO,2.8365506e-08
SPGI,2.831325e-08
FITB,2.8080608e-08
ACN,2.8031232e-08
VTR,2.7859686e-08
PH,2.7799176e-08
DLR,2.7496904e-08
SWKS,2.7369998e-08
KO,2.7348358e-08
DTE,2.6888817e-08
LDOS,2.6529994e-08
ALL,2.643473e-08
COP,2.6083807e-08
STE,2.5903411e-08
UNP,2.57725e-08
DGX,2.538841e-08
EIX,2.5079416e-08
MS,2.4643331e-08
TFC,2.398826e-08
GOOGL,2.3873847e-08
NFLX,2.309615e-08
PAYC,2.298046e-08
HAL,2.2917563e-08
VRTX,2.253442e-08
DD,2.2290147e-08
KMI,2.2166194e-08
MMM,2.1871642e-08
MCK,2.1453882e-08
SRE,2.1415072e-08
VTRS,2.0910244e-08
CMS,2.0893724e-08
NTAP,2.0839627e-08
EQIX,2.0827178e-08
GNRC,2.0323462e-08
FCX,2.0184553e-08
FRT,1.9911907e-08
ORCL,1.9802581e-08
EA,1.9675777e-08
LNT,1.955379e-08
FE,1.9017742e-08
PGR,1.8851393e-08
CDW,1.8809706e-08
BK,1.8662291e-08
RF,1.8609047e-08
GWW,1.8535383e-08
ATO,1.8337804e-08
MTB,1.8308198e-08
ROL,1.8243664e-08
BKR,1.7815331e-08
AJG,1.7501774e-08
HD,1.7065076e-08
FTNT,1.7010887e-08
REG,1.6999856e-08
LYV,1.6937243e-08
PCG,1.667182e-08
ADSK,1.6445904e-08
WTW,1.6404394e-08
CMA,1.6263627e-08
BXP,1.6221476e-08
TXN,1.6134575e-08
APA,1.611856e-08
SHW,1.5753338e-08
EXC,1.5258403e-08
FDX,1.5233956e-08
WRB,1.5185362e-08
MAS,1.5100671e-08
CBOE,1.505668e-08
APD,1.4953914e-08
ED,1.447729e-08
D,1.4463725e-08
ILMN,1.4429869e-08
STX,1.41964955e-08
TYL,1.4019894e-08
WDC,1.3866265e-08
ALK,1.3736039e-08
VRSK,1.3549329e-08
SCHW,1.3539703e-08
GD,1.3539316e-08
EVRG,1.3502324e-08
LUV,1.3494041e-08
TFX,1.3178996e-08
ROK,1.3114852e-08
IDXX,1.3053874e-08
NXPI,1.3025145e-08
PWR,1.2667601e-08
PNW,1.2629389e-08
CNP,1.2545794e-08
TER,1.2483554e-08
IQV,1.23117125e-08
HES,1.22319275e-08
C,1.2215359e-08
LRCX,1.2041196e-08
AEP,1.1936414e-08
MGM,1.16993615e-08
OTIS,1.1493735e-08
BRO,1.14715935e-08
UNH,1.1357376e-08
AEE,1.1296536e-08
ADP,1.0901908e-08
GPN,1.0894045e-08
PYPL,1.0891904e-08
KR,1.0878925e-08
EFX,1.0864089e-08
INVH,1.0834137e-08
EQT,1.0816871e-08
BRK.B,1.076531e-08
TXT,1.0684145e-08
WELL,1.0464688e-08
PSA,1.04397975e-08
DHI,1.0178474e-08
CHD,1.0084728e-08
ACGL,9.8381445e-09
TDG,9.807447e-09
PG,9.678048e-09
T,9.537118e-09
OMC,9.424602e-09
KLAC,9.300515e-09
CRL,9.268028e-09
COF,9.128177e-09
SWK,8.976683e-09
FIS,8.859133e-09
O,8.537057e-09
VFC,8.432206e-09
DIS,8.379493e-09
ABT,8.290366e-09
STT,8.281842e-09
SNA,8.239827e-09
CF,8.133587e-09
CI,8.091081e-09
EMR,7.991483e-09
AOS,7.90432e-09
IVZ,7.7895645e-09
BIO,7.776086e-09
NDSN,7.650806e-09
EPAM,7.564341e-09
