,Weight
Cash,0.9154582
MPWR,0.021779325
FICO,0.015658677
MTD,0.010099893
NVR,0.006936546
BKNG,0.005558703
ESS,0.0043882527
ZBRA,0.003653165
AIZ,0.0034621165
POOL,0.003385265
TDY,0.002961834
AMP,0.0027608713
FDS,0.0020533183
WAT,0.001843718
AZO,3.800574e-11
TRGP,3.7387284e-11
TFX,1.833612e-12
BIO,1.6335759e-12
IP,1.2169754e-12
IRM,8.570163e-13
GRMN,4.3594444e-13
NDSN,4.0775217e-13
TDG,2.975713e-13
SNA,2.882515e-13
GWW,2.6100687e-13
FFIV,2.4809812e-13
T,2.3832875e-13
AXON,2.357926e-13
ABBV,1.9106234e-13
URI,1.4442023e-13
PTC,1.4170699e-13
TYL,1.2457194e-13
IBM,1.2439472e-13
WMB,1.2215699e-13
PM,1.2118621e-13
JPM,1.1145755e-13
WAB,1.11420774e-13
WMT,1.0881106e-13
ETR,1.039933e-13
MLM,9.5826376e-14
AVY,9.1761166e-14
BR,8.635756e-14
RVTY,8.475625e-14
COST,8.40666e-14
CMI,8.344337e-14
EPAM,8.2698605e-14
LIN,8.249104e-14
CRL,8.190301e-14
SO,8.108229e-14
MSCI,8.0279824e-14
WTW,7.994716e-14
ICE,7.871234e-14
IT,7.840988e-14
EQIX,7.778256e-14
BLK,7.594815e-14
STE,7.518255e-14
WFC,6.749258e-14
RSG,6.61056e-14
CME,6.586315e-14
MCO,6.5408026e-14
MHK,6.477251e-14
MOH,6.4115224e-14
AFL,6.362747e-14
RL,6.272501e-14
CE,6.2153435e-14
HII,6.015733e-14
GILD,5.923371e-14
PKG,5.9084214e-14
INTU,5.8211635e-14
ECL,5.8160575e-14
MKTX,5.7172996e-14
WST,5.6430172e-14
GNRC,5.6373458e-14
J,5.5905713e-14
IEX,5.4839298e-14
IDXX,5.4776387e-14
NI,5.467017e-14
AON,5.3710952e-14
JKHY,5.2832643e-14
DUK,5.163842e-14
PAYC,5.1626214e-14
CTAS,5.0570564e-14
TMUS,5.0551357e-14
TSCO,5.0242827e-14
KEYS,5.0221996e-14
PEG,4.9706194e-14
PPL,4.8313848e-14
LDOS,4.808531e-14
EFX,4.7393984e-14
REGN,4.704746e-14
SPG,4.622681e-14
LLY,4.5633124e-14
MTB,4.5571735e-14
PNR,4.5333376e-14
AMGN,4.5298112e-14
TRV,4.458444e-14
PFG,4.4284427e-14
FRT,4.423841e-14
L,4.3685365e-14
AJG,4.365159e-14
PH,4.3531375e-14
LH,4.337191e-14
HIG,4.3318342e-14
DTE,4.2809387e-14
