,Weight
MPWR,0.6148064
Cash,0.38511956
MTD,7.3974756e-05
FICO,5.0998445e-09
BKNG,1.6576137e-09
GRMN,6.872927e-13
PTC,4.1861615e-13
FFIV,3.7519366e-13
IP,2.8003755e-13
IBM,1.5147437e-13
TRGP,1.3053716e-13
AMP,1.1534058e-13
IRM,1.05136684e-13
PM,1.0047578e-13
JPM,9.632474e-14
ZBRA,9.581523e-14
WAB,9.573866e-14
ICE,9.266679e-14
URI,8.845728e-14
LIN,8.815043e-14
WAT,8.6400356e-14
NVR,8.637559e-14
FDS,8.554836e-14
AKAM,7.935403e-14
CE,7.8740705e-14
AXON,7.4752575e-14
MLM,6.8898344e-14
MSCI,6.884972e-14
ZION,6.5888626e-14
IT,6.511138e-14
WFC,6.415224e-14
PNR,6.3883516e-14
NWL,6.3610785e-14
INTC,6.34456e-14
AVGO,6.283018e-14
CEG,6.2720235e-14
POOL,6.147235e-14
CMI,6.143642e-14
INTU,6.0271375e-14
KEYS,5.879126e-14
COST,5.6149367e-14
KEY,5.561478e-14
ANET,5.554069e-14
REGN,5.4907993e-14
AIZ,5.3623555e-14
SLB,5.0614325e-14
ACN,5.0321685e-14
BR,4.8961435e-14
AMGN,4.8945114e-14
PSX,4.889179e-14
TDG,4.7934618e-14
BLK,4.7838076e-14
EQIX,4.6929803e-14
MCO,4.6669544e-14
DHR,4.6382687e-14
AZO,4.6374986e-14
HAL,4.549552e-14
EBAY,4.5426062e-14
ADBE,4.512531e-14
RHI,4.4795395e-14
NRG,4.4548712e-14
MU,4.4162892e-14
GEN,4.395855e-14
MA,4.37836e-14
AFL,4.3265897e-14
QRVO,4.2240046e-14
NDAQ,4.2094403e-14
MAR,4.1971496e-14
ABBV,4.1908612e-14
NVDA,4.1124744e-14
STE,4.107557e-14
APH,4.039989e-14
CME,4.0285565e-14
COP,4.0255024e-14
V,4.006799e-14
WMB,3.9955642e-14
AMZN,3.9391386e-14
PAYC,3.8054565e-14
SPG,3.801981e-14
LLY,3.795541e-14
MPC,3.7886598e-14
APA,3.7569774e-14
EOG,3.7234606e-14
CTAS,3.6695375e-14
AXP,3.6509827e-14
AVY,3.605147e-14
PRU,3.6050535e-14
PFG,3.584056e-14
CARR,3.572282e-14
FANG,3.4926214e-14
GWW,3.4548936e-14
BKR,3.4519205e-14
TDY,3.4312576e-14
A,3.4272356e-14
HLT,3.4180087e-14
RVTY,3.389011e-14
CSCO,3.3631748e-14
GS,3.362887e-14
LH,3.3619168e-14
TT,3.3379115e-14
CBRE,3.332515e-14
EPAM,3.3283e-14
ESS,3.310567e-14
TYL,3.3017585e-14
BIO,3.2716576e-14
CRM,3.2692355e-14
PCAR,3.25716e-14
PWR,3.2430032e-14
PH,3.2294642e-14
RL,3.2056284e-14
ADI,3.1982958e-14
USB,3.1674272e-14
TMO,3.1618124e-14
AMD,3.1547515e-14
IDXX,3.148481e-14
ETN,3.1430855e-14
PHM,3.1381493e-14
BXP,3.094433e-14
QCOM,3.0919928e-14
PNC,3.0870905e-14
SNA,3.0631815e-14
OKE,3.038779e-14
J,3.029488e-14
CBOE,3.006387e-14
LRCX,2.9623595e-14
HIG,2.9564608e-14
RSG,2.944133e-14
TFX,2.9389665e-14
NDSN,2.932724e-14
FCX,2.9234377e-14
ADSK,2.922856e-14
KLAC,2.883066e-14
WMT,2.8620857e-14
DLR,2.861676e-14
CAT,2.8283628e-14
GNRC,2.8192014e-14
RJF,2.8155612e-14
FRT,2.8148509e-14
PKG,2.8136027e-14
VTRS,2.7999374e-14
CFG,2.798834e-14
MOH,2.7979274e-14
ILMN,2.785043e-14
HES,2.7789855e-14
MHK,2.7744796e-14
CDW,2.7715838e-14
ANSS,2.7542986e-14
MET,2.7276948e-14
CVS,2.727428e-14
EXPE,2.6996888e-14
VRTX,2.6825925e-14
VLO,2.6809616e-14
SYF,2.6715653e-14
EXPD,2.633964e-14
FTV,2.6312064e-14
ETR,2.6134163e-14
REG,2.6107803e-14
VRSK,2.606429e-14
STX,2.5759788e-14
MGM,2.547536e-14
MMM,2.53281e-14
WDC,2.5313082e-14
CRL,2.5295797e-14
DE,2.527836e-14
ACGL,2.5237613e-14
DUK,2.5185071e-14
META,2.514916e-14
MKTX,2.512983e-14
TSCO,2.5043154e-14
PPL,2.503431e-14
SWKS,2.478288e-14
TSN,2.4631803e-14
GE,2.4588623e-14
GPN,2.4563659e-14
IQV,2.4367896e-14
ALGN,2.4138067e-14
NFLX,2.3831208e-14
SPGI,2.3733728e-14
EFX,2.3711019e-14
L,2.3462889e-14
ECL,2.3419248e-14
PAYX,2.3388618e-14
BAC,2.3243055e-14
CHTR,2.3173087e-14
LDOS,2.3078216e-14
UNP,2.3060706e-14
GILD,2.2936067e-14
PANW,2.291322e-14
SO,2.2663329e-14
LEN,2.2461754e-14
EIX,2.2450917e-14
TFC,2.2400643e-14
IFF,2.2317771e-14
LYV,2.2096543e-14
ALL,2.2051085e-14
HBAN,2.1964357e-14
VTR,2.1914292e-14
TER,2.1899922e-14
IR,2.1815818e-14
NEM,2.1699309e-14
HD,2.1630626e-14
ALK,2.160236e-14
ADP,2.1461301e-14
NTAP,2.1420237e-14
TRMB,2.1410972e-14
ORCL,2.1410389e-14
CB,2.1395984e-14
GOOGL,2.1128475e-14
CTRA,2.1117592e-14
PNW,2.1107983e-14
ENPH,2.1075391e-14
AON,2.1040237e-14
EXR,2.080304e-14
PYPL,2.0748326e-14
HII,2.0723357e-14
VFC,2.0625867e-14
TXN,2.0477907e-14
ROL,2.0338596e-14
SRE,2.0285579e-14
CMA,2.0263464e-14
DD,2.0186105e-14
DGX,2.0047274e-14
KMI,2.0046229e-14
IEX,1.991762e-14
PLD,1.9818154e-14
ETSY,1.975489e-14
JKHY,1.9742339e-14
ROK,1.970368e-14
CMG,1.9605762e-14
CF,1.9442986e-14
MAS,1.9425976e-14
EQT,1.9422867e-14
ATO,1.9304596e-14
NOW,1.9246638e-14
APD,1.9245918e-14
MMC,1.9245862e-14
JBHT,1.9160427e-14
LUV,1.913231e-14
AJG,1.9116385e-14
SWK,1.9053959e-14
NXPI,1.904567e-14
JNJ,1.899601e-14
FDX,1.8973072e-14
CMS,1.8916341e-14
PSA,1.8790149e-14
LNT,1.875484e-14
WRB,1.8748407e-14
AEE,1.8514094e-14
WHR,1.8489772e-14
TECH,1.8434447e-14
AVB,1.8240531e-14
CI,1.8170505e-14
PEG,1.8136607e-14
GD,1.7848699e-14
FITB,1.7623464e-14
ED,1.7576725e-14
NI,1.7568768e-14
DHI,1.751625e-14
MSFT,1.7367994e-14
NEE,1.7160738e-14
ON,1.697022e-14
D,1.6968874e-14
MTB,1.6924936e-14
OMC,1.6923586e-14
MTCH,1.6877807e-14
FTNT,1.6860694e-14
MCHP,1.6659508e-14
ALLE,1.659811e-14
ISRG,1.6564595e-14
SHW,1.6554658e-14
DTE,1.6527012e-14
EA,1.6403034e-14
EXC,1.637987e-14
OXY,1.6352386e-14
MS,1.628809e-14
INVH,1.6179442e-14
WELL,1.6095049e-14
PGR,1.6089941e-14
CZR,1.6027563e-14
NTRS,1.6005484e-14
O,1.5968445e-14
EVRG,1.593873e-14
DVN,1.5919493e-14
CNP,1.5900682e-14
STT,1.581841e-14
PFE,1.5458722e-14
RF,1.5433328e-14
FI,1.5374856e-14
AWK,1.5323155e-14
PCG,1.5230062e-14
CPT,1.5207835e-14
AOS,1.5080671e-14
KO,1.5000056e-14
HST,1.4863466e-14
AEP,1.4770367e-14
CVX,1.4756927e-14
IVZ,1.4626267e-14
BA,1.4612946e-14
EQR,1.458106e-14
TXT,1.4474157e-14
ORLY,1.4371959e-14
FE,1.436966e-14
ROP,1.4289763e-14
NUE,1.4266855e-14
TTWO,1.4258407e-14
TRV,1.4250467e-14
ODFL,1.41269646e-14
WTW,1.4021365e-14
FSLR,1.3917456e-14
MSI,1.3845287e-14
MDT,1.3827629e-14
KR,1.3801732e-14
ZTS,1.37465816e-14
T,1.3732771e-14
BEN,1.3724169e-14
MRNA,1.3713155e-14
TAP,1.3694407e-14
BK,1.3688875e-14
WST,1.36782785e-14
OGN,1.3666751e-14
LHX,1.3616239e-14
GEHC,1.360012e-14
ITW,1.357706e-14
ABT,1.3570827e-14
UNH,1.3563471e-14
DIS,1.35367385e-14
C,1.3493281e-14
AMAT,1.3312431e-14
KDP,1.3302553e-14
VMC,1.3180808e-14
CL,1.307178e-14
OTIS,1.30595455e-14
COF,1.3014561e-14
HPQ,1.2983413e-14
CHRW,1.2957037e-14
MAA,1.2948685e-14
STZ,1.2918724e-14
DOV,1.2894432e-14
SEE,1.287999e-14
LW,1.2813001e-14
MCK,1.2769422e-14
FIS,1.276332e-14
AAPL,1.27342374e-14
XEL,1.2701264e-14
SEDG,1.2696906e-14
BIIB,1.2658451e-14
LVS,1.2618281e-14
TSLA,1.2551672e-14
WEC,1.2491057e-14
ES,1.245303e-14
RCL,1.2424766e-14
LMT,1.2424649e-14
PG,1.2381105e-14
WBD,1.2236889e-14
UAL,1.2217186e-14
MOS,1.2136804e-14
XOM,1.2056207e-14
HRL,1.2044237e-14
