,Weight
Cash,0.9150164
MPWR,0.022181207
FICO,0.015815487
MTD,0.009842359
NVR,0.0067388806
BKNG,0.005655211
ESS,0.0044034766
ZBRA,0.003648674
AIZ,0.0035564217
POOL,0.0032576504
TDY,0.00302807
AMP,0.0027445413
FDS,0.0021834874
WAT,0.0019278876
TRGP,1.4861908e-09
AZO,1.7537462e-10
IP,9.683358e-12
IRM,7.10832e-12
TFX,3.546027e-12
BIO,2.9856367e-12
GRMN,2.7245302e-12
FFIV,8.0175835e-13
NDSN,7.174553e-13
T,6.6211045e-13
ABBV,6.5042096e-13
TDG,5.686503e-13
SNA,5.4487784e-13
AXON,4.8767105e-13
GWW,4.8238784e-13
PTC,3.763449e-13
IBM,3.6614115e-13
PM,3.3134332e-13
WMB,3.1031734e-13
JPM,2.9591515e-13
URI,2.905392e-13
WMT,2.7907117e-13
WAB,2.526745e-13
ETR,2.388572e-13
TYL,2.3782032e-13
LIN,1.9640003e-13
ICE,1.9341065e-13
MLM,1.8986584e-13
COST,1.8770966e-13
SO,1.7811126e-13
AVY,1.7566295e-13
CMI,1.6928309e-13
BR,1.666292e-13
RVTY,1.6460367e-13
WTW,1.5798142e-13
EPAM,1.5588325e-13
MSCI,1.5578817e-13
IT,1.5472263e-13
CRL,1.5379992e-13
EQIX,1.4913395e-13
WFC,1.4740973e-13
BLK,1.4545221e-13
STE,1.434273e-13
CME,1.3970182e-13
AFL,1.3705157e-13
RSG,1.3673845e-13
CE,1.2950207e-13
MCO,1.2923216e-13
GILD,1.2648313e-13
INTU,1.2565484e-13
MOH,1.2545329e-13
RL,1.2345505e-13
MHK,1.2272274e-13
ECL,1.1918694e-13
PKG,1.127637e-13
HII,1.11190726e-13
NI,1.1105503e-13
AON,1.07856554e-13
MKTX,1.0762198e-13
J,1.07522254e-13
GNRC,1.0674312e-13
WST,1.03964946e-13
IDXX,1.03617507e-13
DUK,1.03108054e-13
KEYS,1.0124893e-13
TMUS,1.0102887e-13
TSCO,1.0050155e-13
IEX,1.0041631e-13
PEG,9.795756e-14
PAYC,9.7923385e-14
JKHY,9.758854e-14
PPL,9.708896e-14
CTAS,9.615024e-14
LDOS,9.5503175e-14
REGN,9.4243705e-14
LLY,9.206335e-14
AMGN,9.202705e-14
PNR,9.050595e-14
SPG,8.9530956e-14
EFX,8.89259e-14
AKAM,8.872752e-14
TRV,8.701192e-14
HIG,8.541269e-14
MTB,8.500579e-14
PFG,8.467743e-14
NDAQ,8.3992377e-14
AVGO,8.3142206e-14
FRT,8.2949544e-14
L,8.290429e-14
AJG,8.2803407e-14
PNC,8.265313e-14
LH,8.257115e-14
HLT,8.23834e-14
CEG,8.232863e-14
PH,8.171274e-14
KLAC,8.136376e-14
DTE,8.06633e-14
PANW,8.051188e-14
LNT,8.018333e-14
RJF,7.93288e-14
TRMB,7.900176e-14
EBAY,7.891923e-14
IFF,7.881113e-14
VRTX,7.869317e-14
GEN,7.856157e-14
JBHT,7.726522e-14
CINF,7.5803425e-14
ZION,7.5638775e-14
AVB,7.5553137e-14
DHR,7.5523064e-14
MRNA,7.538147e-14
NRG,7.5003195e-14
MCK,7.4883615e-14
IQV,7.451086e-14
RHI,7.434641e-14
ANET,7.42946e-14
AXP,7.4280026e-14
GL,7.415078e-14
CMG,7.3868754e-14
MAR,7.341756e-14
ORLY,7.2868666e-14
DGX,7.276034e-14
KMI,7.237075e-14
ROP,7.2355486e-14
ADSK,7.185857e-14
PRU,7.12321e-14
ALGN,7.1069866e-14
AMZN,7.087608e-14
ATO,7.071031e-14
VTRS,7.070902e-14
TECH,7.008805e-14
NVDA,6.982158e-14
PSX,6.972272e-14
A,6.965259e-14
JNJ,6.929686e-14
ROK,6.879037e-14
ALL,6.8715595e-14
MA,6.859912e-14
OKE,6.855778e-14
BAC,6.8409207e-14
SRE,6.803016e-14
