,Weight
Cash,0.9106481
MPWR,0.0238563
FICO,0.016571501
MTD,0.009089437
BKNG,0.007930016
NVR,0.00591872
ESS,0.0052437717
AIZ,0.0041223504
TDY,0.003729761
ZBRA,0.0035391075
AMP,0.0035178184
FDS,0.0030113906
WAT,0.0027347864
TRGP,8.369178e-05
IP,1.555978e-06
IRM,1.2960008e-06
GRMN,2.4847574e-07
AZO,1.6146734e-07
T,4.241633e-08
ABBV,2.9522681e-08
FFIV,2.8989811e-08
POOL,2.740025e-08
IBM,9.285833e-09
PM,6.9441652e-09
PTC,6.6261125e-09
JPM,5.8507275e-09
WMB,5.618749e-09
WMT,4.3557247e-09
ICE,2.2698114e-09
LIN,1.9184914e-09
ETR,1.8541298e-09
WAB,1.770948e-09
COST,1.376278e-09
TFX,1.1938242e-09
AXON,1.187971e-09
SO,9.032826e-10
BIO,6.9938455e-10
WFC,6.717921e-10
AFL,5.4684995e-10
URI,5.4329186e-10
INTU,5.314526e-10
CME,5.308397e-10
GILD,4.97957e-10
CE,3.6470582e-10
RSG,3.6423992e-10
TDG,3.450252e-10
CMI,3.3710612e-10
AKAM,3.0191805e-10
MLM,2.9002842e-10
NI,2.8777403e-10
AVGO,2.6713423e-10
ECL,2.5536598e-10
SNA,2.4561939e-10
AON,2.1290229e-10
AMGN,2.1274972e-10
CEG,2.124276e-10
IT,1.9603107e-10
LLY,1.9542941e-10
BR,1.9234461e-10
KEYS,1.9020127e-10
WTW,1.8845464e-10
DUK,1.8841029e-10
MCO,1.8803342e-10
MSCI,1.8654864e-10
RVTY,1.8500539e-10
MOH,1.7928681e-10
TYL,1.7826719e-10
GWW,1.7516273e-10
ANET,1.7074549e-10
PPL,1.6795657e-10
RL,1.6729264e-10
TSCO,1.6555649e-10
EBAY,1.6454975e-10
PANW,1.636194e-10
NVDA,1.6077258e-10
TMUS,1.560605e-10
GEN,1.559276e-10
NDSN,1.557146e-10
LDOS,1.5390943e-10
PNR,1.5297363e-10
AVY,1.4556727e-10
REGN,1.4473132e-10
NRG,1.4200217e-10
STE,1.3892788e-10
HIG,1.3857307e-10
GE,1.3686678e-10
ZION,1.3512734e-10
HLT,1.3444217e-10
PEG,1.3080752e-10
BLK,1.3043495e-10
EQIX,1.285645e-10
NDAQ,1.2581641e-10
AMZN,1.1890648e-10
PSX,1.1437158e-10
AMD,1.1416937e-10
PNC,1.0980274e-10
INTC,1.09315196e-10
CRL,1.0398582e-10
AXP,1.0389285e-10
TRV,1.0192373e-10
J,1.0081001e-10
DHR,1.00015336e-10
NWL,9.655483e-11
EPAM,9.431701e-11
KEY,9.41433e-11
META,9.253765e-11
QCOM,8.993071e-11
MAR,8.737639e-11
PKG,8.675237e-11
MRNA,8.641778e-11
MHK,8.637947e-11
PRU,8.614962e-11
GNRC,8.5839565e-11
GS,8.520777e-11
MA,8.321928e-11
SPG,8.173955e-11
IDXX,8.024431e-11
BAC,8.005261e-11
OKE,7.904607e-11
PFG,7.758961e-11
LH,7.651464e-11
VTRS,7.489687e-11
MKTX,7.336276e-11
CRM,7.327412e-11
VRTX,7.3241024e-11
TRMB,7.251589e-11
ADSK,7.250789e-11
PAYC,7.2044926e-11
GL,7.1479316e-11
IFF,7.051468e-11
QRVO,7.029631e-11
MPC,6.917664e-11
CTAS,6.896925e-11
KLAC,6.8928786e-11
A,6.8349625e-11
MSFT,6.7407656e-11
HAL,6.7012576e-11
ACN,6.6717284e-11
TT,6.616583e-11
RHI,6.460181e-11
ADBE,6.4148166e-11
APH,6.22873e-11
EXPE,6.2198455e-11
V,6.2155905e-11
ALL,6.179997e-11
MU,6.160095e-11
VLO,6.1399184e-11
L,6.135235e-11
RJF,6.021226e-11
TMO,6.01293e-11
DTE,6.0025346e-11
JNJ,5.954789e-11
TSN,5.932066e-11
EOG,5.8417216e-11
CBOE,5.82223e-11
SLB,5.7641787e-11
LRCX,5.7478418e-11
SYF,5.6418516e-11
AJG,5.6276706e-11
CBRE,5.595844e-11
LNT,5.470675e-11
FANG,5.418333e-11
NEM,5.3927376e-11
EXPD,5.3772008e-11
KMI,5.306376e-11
GOOGL,5.278323e-11
FI,5.1974754e-11
CSCO,5.19266e-11
CDW,5.1827445e-11
EFX,5.171041e-11
ADI,5.1663684e-11
CVS,5.157669e-11
NFLX,5.1485927e-11
IR,5.0934774e-11
FTNT,5.0831405e-11
WST,5.0328044e-11
SRE,4.9554152e-11
CB,4.933749e-11
HII,4.926669e-11
ETN,4.899086e-11
APA,4.8884924e-11
STX,4.8182753e-11
ILMN,4.7612563e-11
HBAN,4.75522e-11
