,Weight
Cash,0.7515759
ZION,8.173484e-10
KEY,5.1244636e-10
CMA,1.4799847e-10
TFC,1.3347846e-10
CFG,1.2960852e-10
FITB,1.1952296e-10
RF,8.838735e-11
VFC,6.865844e-11
USB,5.6824e-11
HBAN,5.2888905e-11
NCLH,2.1077222e-11
HAL,1.9237946e-11
NWL,1.32858e-11
LNC,1.2624799e-11
APA,1.2573723e-11
CZR,1.2496437e-11
PNC,1.2131892e-11
SLB,1.033184e-11
INTC,8.767294e-12
WDC,8.1980395e-12
FCX,7.666443e-12
BKR,7.516635e-12
PSX,7.1914545e-12
WFC,6.944989e-12
COF,6.3706683e-12
ETSY,6.288246e-12
CE,6.241668e-12
WBD,5.784136e-12
IVZ,5.744058e-12
BAC,5.677603e-12
STT,5.624193e-12
ENPH,5.5132517e-12
MU,5.4822583e-12
DVN,5.249464e-12
FANG,5.0892623e-12
EBAY,5.0480423e-12
SYF,5.009569e-12
GNRC,4.617714e-12
AAP,4.560908e-12
BXP,4.5598933e-12
SWK,4.4223618e-12
PARA,4.3713214e-12
MPC,4.250445e-12
CARR,4.215558e-12
GEN,4.188294e-12
QCOM,4.0889774e-12
ON,3.9801773e-12
BEN,3.7496265e-12
MTB,3.7493494e-12
MOS,3.697972e-12
EMN,3.6042061e-12
MGM,3.4933749e-12
COP,3.49105e-12
PRU,3.4779753e-12
EOG,3.3597018e-12
GM,3.3389563e-12
MCHP,3.317822e-12
VLO,3.2970918e-12
URI,3.2183056e-12
PYPL,3.094194e-12
MET,3.043993e-12
TSN,3.023809e-12
CCL,2.9724784e-12
AAL,2.9153247e-12
MHK,2.9129472e-12
HES,2.9066055e-12
OXY,2.8948302e-12
BK,2.881673e-12
DD,2.870649e-12
HPQ,2.8434924e-12
MMM,2.7720966e-12
QRVO,2.7577031e-12
EXPE,2.7310725e-12
PNR,2.7204875e-12
LUV,2.6948665e-12
CBRE,2.6287904e-12
SWKS,2.528563e-12
CF,2.5259556e-12
NXPI,2.45601e-12
KMX,2.4443592e-12
TSLA,2.3811875e-12
SEE,2.376231e-12
MTCH,2.3555348e-12
STX,2.3483932e-12
OGN,2.2713216e-12
PHM,2.2180643e-12
OKE,2.179151e-12
RHI,2.1681448e-12
MAS,2.1434222e-12
ALK,2.1427352e-12
HST,2.108236e-12
FSLR,2.0481021e-12
SCHW,2.0451288e-12
ANET,2.0419122e-12
DXC,1.9580325e-12
OTIS,1.9254297e-12
F,1.8536752e-12
CTRA,1.8309464e-12
NVDA,1.7848075e-12
NTRS,1.759321e-12
VTRS,1.7271784e-12
AMZN,1.677229e-12
C,1.6436684e-12
EMR,1.6229686e-12
MRNA,1.5975079e-12
GPN,1.593906e-12
RL,1.5497457e-12
UAL,1.5300694e-12
AIG,1.5251211e-12
WAT,1.5170787e-12
ETN,1.5074911e-12
META,1.5026722e-12
UNP,1.4827922e-12
PFG,1.4760488e-12
BA,1.4720762e-12
CCI,1.4716981e-12
IFF,1.4673e-12
PLD,1.458505e-12
ETR,1.4439312e-12
EXR,1.4213533e-12
BBWI,1.4193356e-12
AXP,1.4077535e-12
EQT,1.4032329e-12
MSCI,1.356588e-12
RCL,1.3460633e-12
APTV,1.3391238e-12
TXN,1.3386099e-12
DLR,1.3381319e-12
NTAP,1.3372054e-12
OMC,1.326092e-12
AMD,1.3224075e-12
BWA,1.3183645e-12
PAYX,1.2957178e-12
ADI,1.2879304e-12
PANW,1.2820833e-12
POOL,1.2737622e-12
AVY,1.269442e-12
CHTR,1.2690995e-12
TT,1.2601566e-12
AMAT,1.2435018e-12
DOV,1.2370027e-12
NDAQ,1.2320839e-12
MS,1.2263445e-12
DAL,1.2251126e-12
JPM,1.2153835e-12
AES,1.2011287e-12
TGT,1.1877652e-12
DHR,1.1832405e-12
CAT,1.171735e-12
AOS,1.159831e-12
FRT,1.1475841e-12
LEN,1.1472832e-12
STE,1.1440654e-12
PH,1.1263406e-12
PSA,1.1098262e-12
CSGP,1.1072704e-12
PPL,1.0802018e-12
EIX,1.0799581e-12
AIZ,1.0773847e-12
IDXX,1.0654846e-12
ADBE,1.0633952e-12
ALLE,1.0546299e-12
TROW,1.050297e-12
ESS,1.044213e-12
DHI,1.0418436e-12
TPR,1.0356876e-12
LRCX,1.0273539e-12
DUK,1.0262206e-12
ALGN,1.0221679e-12
ARE,1.0220644e-12
EXPD,1.0207876e-12
ALL,1.0206771e-12
KLAC,1.0203009e-12
ILMN,1.0140643e-12
KIM,1.0135548e-12
MPWR,1.004703e-12
JBHT,9.97926e-13
TMO,9.886976e-13
WBA,9.88281e-13
TRMB,9.878266e-13
EPAM,9.756717e-13
GS,9.662708e-13
PCAR,9.527217e-13
FIS,9.491334e-13
CTSH,9.48375e-13
D,9.262554e-13
NKE,9.216396e-13
GE,9.17507e-13
VICI,9.1694e-13
TECH,9.122767e-13
REG,9.118989e-13
AMP,9.117572e-13
APH,9.1027e-13
ADP,9.0716497e-13
LMT,9.067209e-13
NFLX,9.0517595e-13
HD,9.047509e-13
IP,8.9957143e-13
GOOGL,8.960116e-13
KMI,8.930792e-13
EVRG,8.917538e-13
ACGL,8.890566e-13
J,8.7980746e-13
DXCM,8.6463643e-13
LHX,8.6460954e-13
FDX,8.593529e-13
CRM,8.5770583e-13
NUE,8.523318e-13
TFX,8.4803025e-13
JCI,8.4404055e-13
MKTX,8.3914554e-13
NI,8.376965e-13
NOW,8.317117e-13
BALL,8.299371e-13
CMS,8.2690435e-13
SPG,8.2617474e-13
BKNG,8.211686e-13
TER,8.184184e-13
V,8.1045354e-13
GLW,8.0646226e-13
INVH,8.042972e-13
LH,8.014664e-13
ICE,7.9977057e-13
PFE,7.9294487e-13
SRE,7.9066067e-13
CRL,7.904352e-13
WHR,7.901879e-13
NRG,7.8767407e-13
NSC,7.8637785e-13
ZBRA,7.8612e-13
EQR,7.8526573e-13
IPG,7.8371316e-13
CHRW,7.825115e-13
WYNN,7.7647714e-13
PAYC,7.740936e-13
ABBV,7.7067085e-13
DTE,7.700353e-13
NEM,7.617222e-13
DIS,7.60953e-13
FTV,7.5439687e-13
PNW,7.5249827e-13
ES,7.4664786e-13
SEDG,7.363874e-13
KEYS,7.3224e-13
A,7.2498675e-13
DE,7.201077e-13
CPT,7.184937e-13
WAB,7.1211483e-13
BLK,7.11907e-13
WEC,7.0792704e-13
GEHC,7.068286e-13
LNT,7.068099e-13
HPE,7.04516e-13
AEE,7.0148883e-13
EL,7.006738e-13
NEE,6.9782423e-13
UDR,6.9361037e-13
AVGO,6.8827507e-13
TRGP,6.8801047e-13
IRM,6.877894e-13
EA,6.850843e-13
LVS,6.843135e-13
ADSK,6.8094076e-13
TXT,6.722379e-13
RJF,6.702171e-13
PEG,6.684895e-13
FTNT,6.6628425e-13
TTWO,6.6401106e-13
INTU,6.549522e-13
MDT,6.532091e-13
CEG,6.519253e-13
AZO,6.51851e-13
FMC,6.482133e-13
AEP,6.4231904e-13
ED,6.421356e-13
PPG,6.395307e-13
ITW,6.392647e-13
ATO,6.3766223e-13
CNP,6.370504e-13
BBY,6.3531575e-13
LYB,6.3495677e-13
REGN,6.3242835e-13
IEX,6.31844e-13
LYV,6.288149e-13
GILD,6.2832357e-13
STLD,6.2671423e-13
EXC,6.2502136e-13
AVB,6.2472195e-13
LDOS,6.2462573e-13
DOW,6.22638e-13
MAR,6.2248183e-13
SBUX,6.222052e-13
SHW,6.1979805e-13
AXON,6.1852606e-13
AMGN,6.184711e-13
SBAC,6.109562e-13
IR,6.047903e-13
CNC,5.9739865e-13
PTC,5.9636486e-13
BAX,5.952713e-13
NVR,5.9374283e-13
SO,5.9347606e-13
CSX,5.924042e-13
LKQ,5.920651e-13
MA,5.876286e-13
ODFL,5.8738154e-13
CVX,5.864231e-13
BDX,5.860967e-13
BG,5.8214306e-13
FE,5.796632e-13
HAS,5.7438673e-13
WMB,5.7170875e-13
AWK,5.711422e-13
ZTS,5.635477e-13
MAA,5.629144e-13
MSFT,5.6025546e-13
EFX,5.4887025e-13
EW,5.4370224e-13
XOM,5.4337464e-13
SNA,5.4303e-13
HII,5.409186e-13
INCY,5.396378e-13
HWM,5.3749794e-13
LLY,5.374664e-13
CDW,5.3649083e-13
LW,5.361496e-13
FDS,5.342204e-13
GD,5.3368963e-13
PGR,5.285819e-13
O,5.24958e-13
UPS,5.2400754e-13
CPRT,5.237423e-13
BIO,5.234548e-13
VZ,5.208407e-13
ORCL,5.1472726e-13
XEL,5.07094e-13
FFIV,5.066615e-13
PCG,5.0589486e-13
AKAM,5.055261e-13
DLTR,4.951841e-13
T,4.9311835e-13
TYL,4.828403e-13
ALB,4.8049634e-13
AON,4.8016306e-13
ACN,4.7914185e-13
CVS,4.7252734e-13
CMI,4.7092956e-13
RVTY,4.675441e-13
ROP,4.6541785e-13
AFL,4.6431755e-13
NDSN,4.634406e-13
CI,4.633903e-13
HON,4.6223697e-13
XRAY,4.6186004e-13
IT,4.5934225e-13
WST,4.5914287e-13
CDNS,4.5910395e-13
CME,4.548269e-13
ISRG,4.547471e-13
ULTA,4.541613e-13
ELV,4.492083e-13
CMG,4.490062e-13
LOW,4.483172e-13
FAST,4.42699e-13
HSIC,4.4259404e-13
TDY,4.4009945e-13
TDG,4.3809268e-13
CBOE,4.377527e-13
FICO,4.3356822e-13
HIG,4.3183537e-13
CLX,4.3133097e-13
GWW,4.3074585e-13
CAH,4.2669966e-13
DPZ,4.2528806e-13
NOC,4.2489815e-13
AMCR,4.211011e-13
PKG,4.2087517e-13
VRSN,4.2051817e-13
TSCO,4.1959234e-13
HLT,4.193708e-13
BRO,4.1647767e-13
ANSS,4.1595923e-13
SNPS,4.0934774e-13
COST,4.088272e-13
BRK.B,4.080273e-13
MKC,4.070152e-13
CMCSA,4.0196313e-13
IQV,4.0039228e-13
BIIB,3.9897081e-13
L,3.979411e-13
WELL,3.9759046e-13
DVA,3.9689836e-13
CB,3.955647e-13
CAG,3.946853e-13
ROK,3.9116063e-13
MLM,3.8920592e-13
MNST,3.8786387e-13
DG,3.8515399e-13
COO,3.8496962e-13
VTR,3.8263582e-13
XYL,3.8185598e-13
MOH,3.7910698e-13
MCK,3.774793e-13
