,Weight
WAB,0.014593121
IRM,0.014590538
PTC,0.01459038
FFIV,0.014588981
GRMN,0.014588979
TRGP,0.0145847965
IP,0.014583221
IBM,0.014579689
COST,0.014576052
LIN,0.014571645
ETR,0.014558193
T,0.014550242
JPM,0.014543048
WMB,0.014543005
WFC,0.014542992
ICE,0.0145388525
RSG,0.014533084
AVGO,0.014526872
CME,0.014509513
ECL,0.014506049
CMI,0.014492256
INTU,0.014491275
AXON,0.014488751
MCO,0.014461444
WTW,0.01446007
TRMB,0.0144335795
MOH,0.0144293625
AMZN,0.014425061
MSFT,0.014423944
FI,0.014422926
GILD,0.0144103365
TMUS,0.014394035
PM,0.014388271
AZO,0.014385812
WMT,0.014372248
GWW,0.014364524
AFL,0.014351989
PEG,0.014351501
ABBV,0.014298046
SO,0.0142783215
AON,0.014153438
ANET,0.014153395
TRV,0.014142747
PPL,0.014102141
RVTY,0.0140822325
GE,0.014062995
RL,0.014024945
PANW,0.013939589
FTNT,0.013935375
VTRS,0.013781402
HLT,0.013762262
MLM,0.013615956
META,0.01349252
AXP,0.013470918
NFLX,0.013353715
KMI,0.013318578
LLY,0.013301554
EA,0.01326725
LYV,0.01326372
TYL,0.013199156
GEN,0.01315991
BR,0.012987389
EBAY,0.012976176
NVDA,0.012462445
ADSK,0.01236106
KR,0.012069547
DGX,0.011753091
KO,0.011669872
NI,0.011669434
KEYS,0.01149232
MCK,0.011044549
TSCO,0.009564014
PKG,0.0022411486
AAPL,0.00039122155
SPG,0.00014749942
Cash,0.00012220693
DUK,5.1232e-05
PNC,2.542109e-05
CSCO,1.6872093e-05
J,1.608671e-05
AMGN,7.45982e-06
MRNA,5.6854537e-06
CL,4.0051855e-06
URI,3.4916568e-06
RCL,2.5783268e-06
ALK,2.254379e-06
SNA,1.8003916e-06
NDAQ,7.9354714e-07
JNJ,7.40842e-07
PNR,6.9333e-07
CBRE,3.0796923e-07
BSX,3.0404505e-07
GOOGL,2.532886e-07
MA,2.4589875e-07
MAR,2.2202195e-07
DE,1.6371105e-07
A,1.240196e-07
TSN,1.0533982e-07
OKE,8.890045e-08
DHR,7.886775e-08
LNT,6.629294e-08
EXPE,5.1635773e-08
SWKS,3.2175173e-08
STE,2.635451e-08
PCG,1.2260544e-08
REGN,1.11016645e-08
HIG,4.275124e-09
CEG,3.4867145e-09
MHK,1.6686897e-09
PAYC,1.4275424e-09
ADI,1.3498853e-09
PAYX,1.2958431e-09
IFF,8.0067486e-10
SRE,7.42132e-10
ILMN,7.2634704e-10
APD,6.2414923e-10
VTR,5.993047e-10
DIS,5.6138866e-10
V,4.9458265e-10
NRG,3.8835227e-10
ZION,2.2489705e-10
NEM,1.2389756e-10
BK,1.1684358e-10
CRM,1.0492759e-10
MS,1.0214774e-10
FOXA,5.758574e-11
TT,4.606336e-11
PG,4.5245387e-11
TMO,3.5513065e-11
KMX,3.1572092e-11
LH,3.1362496e-11
MCD,2.638576e-11
BAC,2.2925115e-11
EW,2.0592436e-11
ROP,1.9100506e-11
AJG,1.8320408e-11
HBAN,1.6354636e-11
RJF,1.4574666e-11
DTE,1.3508586e-11
CTAS,1.1823689e-11
FIS,1.12239315e-11
SYF,1.0649944e-11
KEY,8.9513275e-12
CNP,8.704358e-12
EMR,8.631976e-12
DVA,8.078132e-12
MMC,7.753807e-12
BRK.B,7.745271e-12
MO,6.4684143e-12
GLW,6.388366e-12
OTIS,6.145624e-12
ABT,6.126279e-12
VRTX,6.1026045e-12
PFG,5.3608676e-12
CPB,5.3383816e-12
TXT,4.8171575e-12
QCOM,4.558133e-12
ISRG,4.4203595e-12
EVRG,4.370021e-12
AEE,4.08195e-12
GNRC,3.968453e-12
PNW,3.8286943e-12
BRO,3.4164544e-12
ETN,3.3916724e-12
MMM,3.278698e-12
NEE,3.1322067e-12
MET,2.845318e-12
IR,2.7894976e-12
MTB,2.7327448e-12
TJX,2.3122778e-12
FTV,2.2928597e-12
PRU,1.8742755e-12
CINF,1.7570052e-12
EQT,1.6636713e-12
PEP,1.4482464e-12
EIX,1.2189898e-12
PWR,1.1741267e-12
CMS,1.1526029e-12
KMB,1.12955e-12
ROK,1.0427911e-12
YUM,9.918641e-13
ATO,8.16184e-13
TER,8.1499044e-13
TFX,7.872647e-13
WRB,7.6849985e-13
AMT,7.414942e-13
