,Weight
Cash,0.87216496
MPWR,0.025101779
FICO,0.014338194
MTD,0.0100878775
BKNG,0.0066159293
IRM,0.0012927077
IP,5.378905e-06
JPM,2.775623e-07
ZBRA,2.3309697e-07
AMP,3.3774633e-08
GRMN,2.097741e-08
URI,5.028307e-09
WFC,3.181637e-09
ZION,2.4612172e-09
CE,2.3775952e-09
ICE,2.3286584e-09
LIN,2.218918e-09
AFL,2.1117614e-09
NVR,2.0962272e-09
KEY,1.6566123e-09
INTC,1.4915584e-09
POOL,1.3784277e-09
NWL,1.3783873e-09
PSX,1.3600006e-09
SLB,1.2667284e-09
AKAM,1.2094873e-09
HAL,1.0452413e-09
WAT,9.338124e-10
TDG,9.2725894e-10
BAC,7.331105e-10
CMI,7.3299905e-10
EBAY,6.399051e-10
APH,6.3714867e-10
QCOM,6.1235345e-10
MU,6.057672e-10
NVDA,5.960681e-10
CEG,5.605336e-10
ANET,5.4620347e-10
NRG,5.3982024e-10
MSCI,5.256114e-10
PNR,5.2275495e-10
GEN,5.224279e-10
MPC,5.184989e-10
APA,5.161223e-10
FDS,5.097766e-10
AVGO,5.080669e-10
PTC,4.849201e-10
QRVO,4.525356e-10
PNC,4.4970788e-10
COP,4.4938162e-10
INTU,4.384884e-10
BIO,4.184176e-10
FANG,4.1446835e-10
AXP,3.9752374e-10
KEYS,3.9486373e-10
PRU,3.9404957e-10
STE,3.888726e-10
AMGN,3.8854797e-10
SYF,3.8437373e-10
USB,3.7872538e-10
ADBE,3.761106e-10
EOG,3.7587172e-10
BKR,3.7368172e-10
FITB,3.686709e-10
GS,3.671048e-10
CAT,3.6659886e-10
BXP,3.641236e-10
WMB,3.6274408e-10
TRGP,3.609997e-10
IT,3.6011294e-10
IDXX,3.5744036e-10
ACN,3.5022343e-10
DHR,3.4387793e-10
CARR,3.39845e-10
REGN,3.3617464e-10
CFG,3.3447384e-10
HBAN,3.3273992e-10
AMD,3.223734e-10
RHI,3.210766e-10
VLO,3.1718117e-10
TFC,3.0846947e-10
FCX,3.0552003e-10
NDAQ,3.0311095e-10
OKE,2.8183283e-10
PFG,2.7993788e-10
EPAM,2.7459568e-10
CRM,2.7420685e-10
MET,2.734973e-10
EXPE,2.710195e-10
LRCX,2.663859e-10
PCAR,2.6469957e-10
AIZ,2.6425964e-10
MLM,2.5744143e-10
AMZN,2.5562655e-10
ADI,2.5497182e-10
RF,2.548928e-10
WDC,2.5272737e-10
RVTY,2.468637e-10
SNA,2.4579958e-10
ETN,2.4380153e-10
FFIV,2.4371602e-10
CBRE,2.423592e-10
CZR,2.4104232e-10
IBM,2.341793e-10
TFX,2.3239481e-10
KLAC,2.3215882e-10
