,Weight
Cash,0.90860367
MPWR,0.02231029
FICO,0.016400116
MTD,0.009049617
BKNG,0.008813633
NVR,0.0058440156
ESS,0.0057278555
AIZ,0.005475547
TDY,0.0047240043
AMP,0.004517456
WAT,0.0030177084
ZBRA,0.0021497966
FDS,0.0018481374
TRGP,0.0010865787
IRM,0.00022434353
IP,9.060671e-05
GRMN,8.3468854e-05
ABBV,6.7282654e-06
T,6.5325994e-06
FFIV,5.8054848e-06
AZO,2.559333e-06
IBM,1.5040778e-06
WMB,1.3866805e-06
PM,1.301635e-06
PTC,1.0486266e-06
JPM,9.399166e-07
WMT,8.345324e-07
ETR,3.7700883e-07
ICE,3.048242e-07
LIN,2.808018e-07
WAB,2.4137185e-07
COST,2.218291e-07
SO,1.5731027e-07
AXON,1.4718366e-07
CME,1.3573205e-07
WFC,1.12753746e-07
AFL,1.04252464e-07
GILD,8.856752e-08
RSG,6.3484684e-08
INTU,5.5490737e-08
CMI,4.051621e-08
NI,3.5531148e-08
URI,3.2829025e-08
TMUS,3.2289286e-08
ECL,3.204022e-08
WTW,3.001903e-08
POOL,2.9849758e-08
AMGN,2.8822805e-08
AKAM,2.8648428e-08
DUK,2.597439e-08
AVGO,2.5771334e-08
CE,2.507255e-08
PPL,2.3699293e-08
AON,2.3517396e-08
TFX,2.336219e-08
MLM,2.2870719e-08
PEG,2.1432543e-08
LLY,2.1327056e-08
RL,2.0552037e-08
CEG,2.01473e-08
EBAY,2.0108121e-08
TDG,1.9928898e-08
BR,1.9747175e-08
SNA,1.9134317e-08
RVTY,1.8535848e-08
TSCO,1.8166709e-08
KEYS,1.7418039e-08
MCO,1.7393171e-08
ANET,1.7359698e-08
GEN,1.7007242e-08
REGN,1.6917548e-08
IT,1.6404888e-08
PANW,1.595309e-08
MOH,1.5927524e-08
NDAQ,1.5857909e-08
TYL,1.5547844e-08
NVDA,1.5420287e-08
MSCI,1.4179236e-08
NRG,1.3941349e-08
HIG,1.38244305e-08
PNR,1.36744065e-08
BIO,1.3451563e-08
LDOS,1.31327935e-08
HLT,1.2567969e-08
TRV,1.24618555e-08
AMZN,1.2437315e-08
ZION,1.2069163e-08
GWW,1.141453e-08
DHR,1.1086045e-08
GE,1.0849737e-08
PNC,1.0756288e-08
MRNA,1.0695957e-08
AXP,1.048997e-08
J,1.0411098e-08
STE,1.039148e-08
EQIX,1.0292975e-08
AVY,1.0273162e-08
VRTX,9.543495e-09
MA,9.315654e-09
META,9.133604e-09
KEY,9.08087e-09
INTC,9.05228e-09
BLK,8.883573e-09
SPG,8.845827e-09
AMD,8.704559e-09
PKG,8.526913e-09
PSX,8.433492e-09
QCOM,8.2142835e-09
BAC,7.900169e-09
MAR,7.855118e-09
OKE,7.843053e-09
NWL,7.72322e-09
VTRS,7.717155e-09
LNT,7.706114e-09
GS,7.64978e-09
JNJ,7.548455e-09
KMI,7.527494e-09
PRU,7.3223623e-09
CTAS,7.2201725e-09
MCK,7.081295e-09
ADSK,6.9840027e-09
QRVO,6.861863e-09
IFF,6.8280768e-09
A,6.798381e-09
TRMB,6.7083508e-09
ALL,6.696585e-09
EPAM,6.647093e-09
CRL,6.63624e-09
PFG,6.6028467e-09
MSFT,6.579715e-09
CRM,6.521978e-09
CSCO,6.4907355e-09
MPC,6.4341314e-09
NDSN,6.3767054e-09
TSN,6.2772876e-09
AJG,6.187948e-09
PAYC,6.1564256e-09
LH,6.1328214e-09
GNRC,6.083961e-09
FTNT,6.017542e-09
TT,6.0039658e-09
ADBE,5.935173e-09
ACN,5.848266e-09
L,5.783432e-09
V,5.7074043e-09
DTE,5.7059086e-09
MU,5.596277e-09
EXPE,5.5638654e-09
APH,5.5491767e-09
MHK,5.538621e-09
TMO,5.52522e-09
GL,5.491459e-09
RHI,5.4714895e-09
IDXX,5.4131717e-09
NFLX,5.383696e-09
SRE,5.326354e-09
GOOGL,5.2581215e-09
ILMN,5.224306e-09
RJF,5.204831e-09
SLB,5.191028e-09
KLAC,5.1832476e-09
FI,5.1765143e-09
FANG,4.994438e-09
IR,4.983856e-09
EA,4.9757998e-09
HAL,4.9393223e-09
CBRE,4.9266817e-09
VLO,4.8058943e-09
MKTX,4.7919815e-09
CBOE,4.7781743e-09
PAYX,4.7444484e-09
ADI,4.6895035e-09
CB,4.6700883e-09
LRCX,4.491692e-09
SYF,4.4824993e-09
PGR,4.4692667e-09
DGX,4.457455e-09
MET,4.451119e-09
INCY,4.440188e-09
DLR,4.4324673e-09
D,4.417247e-09
EOG,4.3969317e-09
DE,4.3897312e-09
CARR,4.386589e-09
ETN,4.3569384e-09
WRB,4.3013335e-09
NEM,4.300108e-09
KO,4.2841797e-09
CVS,4.2626507e-09
HBAN,4.1761337e-09
EXPD,4.132495e-09
CL,4.094308e-09
VRSK,4.0728567e-09
STX,4.053264e-09
EXC,4.0000763e-09
PH,3.9972834e-09
BKR,3.9693626e-09
FRT,3.959286e-09
EFX,3.9500265e-09
IQV,3.8774077e-09
CHTR,3.8116847e-09
PCAR,3.810496e-09
CFG,3.7703782e-09
USB,3.7687338e-09
CDW,3.7625716e-09
CMG,3.759559e-09
LYV,3.7307077e-09
APA,3.7173997e-09
NTAP,3.7009773e-09
ORCL,3.636441e-09
C,3.5571381e-09
EVRG,3.5496857e-09
VTR,3.538066e-09
APD,3.5179635e-09
EQT,3.5020427e-09
PCG,3.4981096e-09
MMC,3.4903227e-09
LEN,3.484753e-09
CMS,3.4844554e-09
MTB,3.4797651e-09
BXP,3.4773864e-09
COP,3.4592589e-09
AEE,3.4374588e-09
EIX,3.4297152e-09
HII,3.3923615e-09
WST,3.3451906e-09
WDC,3.3407144e-09
JBHT,3.3105787e-09
HES,3.2963874e-09
CAT,3.2803962e-09
PNW,3.2723597e-09
ATO,3.2707295e-09
SWKS,3.2655534e-09
PWR,3.186595e-09
ACGL,3.173431e-09
KR,3.1638525e-09
CHD,3.1503449e-09
JKHY,3.1289227e-09
TECH,3.1127874e-09
ROL,3.0847587e-09
LUV,3.0836158e-09
PHM,3.079198e-09
UNP,3.0376093e-09
VFC,3.0159442e-09
MMM,3.0064007e-09
ALGN,2.9546736e-09
FCX,2.9165848e-09
GPN,2.9087468e-09
TFC,2.8969815e-09
ENPH,2.8901266e-09
ALK,2.874979e-09
ROK,2.8283493e-09
FE,2.7608362e-09
FTV,2.7247355e-09
ED,2.711555e-09
SPGI,2.7111406e-09
ANSS,2.7066285e-09
MS,2.673257e-09
ETSY,2.6694011e-09
PYPL,2.6211977e-09
TER,2.621106e-09
HD,2.6157707e-09
MGM,2.60677e-09
REG,2.6034626e-09
PSA,2.5850486e-09
CINF,2.5839173e-09
BK,2.578074e-09
CI,2.5652092e-09
SHW,2.5535125e-09
LW,2.528364e-09
ROP,2.525623e-09
CF,2.5217488e-09
STT,2.5212141e-09
UNH,2.5025657e-09
EXR,2.4740476e-09
IEX,2.471052e-09
NTRS,2.453608e-09
SCHW,2.4204418e-09
CMA,2.4117335e-09
NEE,2.4070226e-09
FITB,2.3934883e-09
CNP,2.374853e-09
AEP,2.3357105e-09
RCL,2.2532856e-09
AVB,2.2398103e-09
ORLY,2.2156752e-09
BRO,2.210351e-09
WELL,2.178297e-09
NOW,2.1636428e-09
TSLA,2.1627014e-09
GD,2.1371631e-09
DVA,2.1000612e-09
FDX,2.0964732e-09
FIS,2.0835862e-09
MAS,2.0804456e-09
RF,2.0788335e-09
AMAT,2.0787203e-09
AAP,2.078198e-09
WHR,2.0636188e-09
ABT,2.0463884e-09
DD,2.0404587e-09
NXPI,2.0381938e-09
DXC,2.0346875e-09
COF,2.0065134e-09
ZTS,2.0060469e-09
TXT,2.0021247e-09
ADP,2.00141e-09
FSLR,1.9806419e-09
CTRA,1.9768829e-09
TXN,1.9552797e-09
OGN,1.953127e-09
MTCH,1.9432445e-09
AWK,1.9034179e-09
PFE,1.8878494e-09
DVN,1.867157e-09
XEL,1.8623919e-09
EMN,1.8540818e-09
AAPL,1.8478566e-09
WEC,1.8214509e-09
NOC,1.8058015e-09
HPQ,1.7965829e-09
ODFL,1.785545e-09
INVH,1.7844527e-09
WBD,1.7616039e-09
PG,1.7388982e-09
DHI,1.7368493e-09
TAP,1.7215226e-09
OXY,1.7124484e-09
HST,1.7077786e-09
AOS,1.7073254e-09
SWK,1.682209e-09
XOM,1.6680514e-09
ISRG,1.665367e-09
DIS,1.662808e-09
CVX,1.6611348e-09
STZ,1.6599343e-09
VMC,1.6523355e-09
OMC,1.6518384e-09
PLD,1.6500484e-09
BALL,1.6444734e-09
GEHC,1.6391762e-09
IVZ,1.6362024e-09
UHS,1.6332704e-09
ES,1.6269727e-09
NKE,1.6268856e-09
CZR,1.61242e-09
MSI,1.6077614e-09
CAH,1.5962419e-09
BBWI,1.5820705e-09
HPE,1.580618e-09
BA,1.5667434e-09
NSC,1.5580577e-09
KDP,1.5436193e-09
MOS,1.5400612e-09
OTIS,1.5360969e-09
HUM,1.530621e-09
MCHP,1.5262255e-09
KMX,1.5234757e-09
HRL,1.5211342e-09
CNC,1.5046936e-09
MAA,1.5045454e-09
TTWO,1.4998766e-09
VZ,1.4988422e-09
CPT,1.4987288e-09
CHRW,1.490092e-09
NUE,1.488595e-09
BSX,1.4854461e-09
BG,1.4834937e-09
ALLE,1.464652e-09
BRK.B,1.4609974e-09
O,1.4570218e-09
AMT,1.4543815e-09
ON,1.4390443e-09
EW,1.4349768e-09
CSX,1.4190816e-09
EQR,1.4188493e-09
SBAC,1.4158917e-09
STLD,1.4157906e-09
SEE,1.3938363e-09
SEDG,1.3686149e-09
DXCM,1.3673467e-09
GLW,1.3605993e-09
HOLX,1.3488954e-09
LVS,1.3128291e-09
EMR,1.3086994e-09
DOV,1.3063949e-09
MDT,1.2960852e-09
WM,1.290721e-09
AIG,1.289429e-09
BIIB,1.2833672e-09
HWM,1.2591009e-09
DPZ,1.2537472e-09
F,1.2502878e-09
BWA,1.2472551e-09
CPRT,1.2425296e-09
FMC,1.2329988e-09
PARA,1.2278154e-09
ITW,1.2224399e-09
YUM,1.2210076e-09
TJX,1.2182971e-09
LMT,1.2088988e-09
NCLH,1.2057054e-09
CCI,1.1849993e-09
LOW,1.1769169e-09
KIM,1.1742568e-09
ARE,1.1660456e-09
WBA,1.1646065e-09
PEP,1.1437792e-09
PODD,1.143576e-09
LHX,1.1358581e-09
UAL,1.1214263e-09
LNC,1.1176716e-09
BDX,1.1094597e-09
EL,1.0955368e-09
ELV,1.092719e-09
SBUX,1.0731465e-09
ULTA,1.0729747e-09
LYB,1.064792e-09
BEN,1.0646889e-09
RMD,1.0629162e-09
MKC,1.0607567e-09
SNPS,1.0554545e-09
APTV,1.0442459e-09
UDR,1.0298307e-09
SYK,1.0238939e-09
CTSH,9.924485e-10
COO,9.920007e-10
CCL,9.865483e-10
AES,9.774755e-10
DRI,9.767664e-10
CPB,9.594044e-10
RTX,9.53309e-10
HAS,9.330272e-10
KHC,9.2492525e-10
CTVA,9.22788e-10
JCI,9.2018076e-10
CLX,9.109808e-10
CSGP,9.0942054e-10
BF.B,9.0769925e-10
KMB,9.047141e-10
NWSA,9.024373e-10
